Date,TATAMOTORS-EQ O,TATAMOTORS-EQ H,TATAMOTORS-EQ L,TATAMOTORS-EQ C,TATAMOTORS-EQ V
23/01/2017,523.2,534.95,523,532.7,4209879
20/01/2017,527.4,529.3,521.25,523.2,5013928
19/01/2017,523,535.6,522.7,531.45,5810128
18/01/2017,523.05,529.6,521.2,522.45,5874608
17/01/2017,528.1,530.8,521,523.7,4297426
16/01/2017,518.65,529.45,517,526.4,6084582
13/01/2017,523.25,523.25,507.5,514.85,6367248
12/01/2017,521.7,524,513.2,518.25,4219627
11/01/2017,520.25,523.95,517.15,519.25,4886398
10/01/2017,506.55,518,505.95,516.25,7973024
09/01/2017,499.4,504.6,492.15,500.15,3932710
06/01/2017,502.95,507.95,496.25,497.75,4907475
05/01/2017,496,503.4,495.55,502.15,7961242
04/01/2017,484.65,493.7,484.1,486.65,4769872
03/01/2017,491,492.7,479.9,481.1,5814518
02/01/2017,472,488.7,469.05,487.05,4024156
30/12/2016,471,475,467.5,472,3605555
29/12/2016,462.75,472.7,459.35,470.9,4763171
28/12/2016,467,468.65,462,463.35,3772181
27/12/2016,460,468.75,457.4,466.95,3164664
26/12/2016,465.5,465.5,455.6,457.85,3282425
23/12/2016,464.95,468.3,460,465.65,3957854
22/12/2016,468.15,472.95,464.8,469.6,5436494
21/12/2016,473.5,474.5,467.1,468.5,3492856
20/12/2016,473,475,469.1,473.15,3690160
19/12/2016,470.9,478.55,465.5,471.8,5445624
16/12/2016,465,474.9,464.2,473.15,9015744
15/12/2016,464,473.6,462.5,463.2,6539067
14/12/2016,470.2,476.8,462.65,472.35,7660437
13/12/2016,476.8,486.25,462.25,470.65,63880404
12/12/2016,461.95,461.95,451.05,454.4,3837786
09/12/2016,464.95,468.55,460.6,464.1,5690877
08/12/2016,451.2,464.4,451.2,461.55,8176055
07/12/2016,440,449.2,439.25,445.35,5559803
06/12/2016,441,445.9,438.1,441.1,4209420
05/12/2016,436,441,428.3,439.3,8211182
02/12/2016,445,453.5,431.15,432.9,10450654
01/12/2016,457,457.7,446.9,448.2,7706825
30/11/2016,460,463.8,455.1,459.3,8377510
29/11/2016,455,466.3,451.35,459.85,8570549
28/11/2016,451.25,460,450.5,454.7,5025929
25/11/2016,454.1,456.35,443.15,452.35,7426347
24/11/2016,466.35,466.35,449.7,452.95,8046995
23/11/2016,467,475.3,462,471.5,6727083
22/11/2016,464.05,471,453.3,464.85,6644867
21/11/2016,468,472.8,451.5,456.95,7325876
18/11/2016,469.9,473.85,461.85,471.25,7246244
17/11/2016,460,476,459.65,472.85,8949767
16/11/2016,468.45,471.7,450,458.45,10855618
15/11/2016,484.9,484.9,453,457.4,15356070
11/11/2016,526.5,530,505,507.3,7823667
10/11/2016,536,549.35,531.5,533.7,6906437
09/11/2016,501.15,544,500,533.5,10276017
08/11/2016,518.4,543,517,540.2,12739083
07/11/2016,513,521.3,505.05,506.35,5507954
04/11/2016,509.25,516.35,501.6,512.3,7564243
03/11/2016,509.8,521.45,505.2,510.2,6909458
02/11/2016,522.6,526,512.35,513.3,4750117
01/11/2016,534.4,537.9,525.05,530.6,6848662
30/10/2016,536.4,536.4,529.5,531.95,622999
28/10/2016,527,539.95,525.1,537,5665910
27/10/2016,515.6,525.75,510.75,522,18470182
26/10/2016,548,548,523.15,530.05,6665017
25/10/2016,549.85,561,549.1,553.8,5690576
24/10/2016,544,564,543.55,559.8,5161299
21/10/2016,549,550,541.5,544.5,2789747
20/10/2016,553.05,554,546,546.85,2770011
19/10/2016,552.05,554.9,545.05,550.5,4275157
18/10/2016,549.2,556,549.2,554.25,3965424
17/10/2016,557.85,557.85,545.9,547.55,3463154
14/10/2016,546,557.45,545,556.1,5872827
13/10/2016,556.9,556.9,537,544.85,9510827
10/10/2016,571.1,571.1,560.9,562.05,3673211
07/10/2016,554.5,567.3,552.6,565.7,9122002
06/10/2016,563.1,564.2,549.1,551.45,4273945
05/10/2016,555.3,562.4,549.75,559.65,5929204
04/10/2016,547.4,552.4,540.65,549.95,5715454
03/10/2016,539.4,546,539,540.8,4505939
30/09/2016,525.6,536.55,521.2,534.85,5659248
29/09/2016,543,546.9,516.65,526.3,9315794
28/09/2016,533,545.4,531.5,540,6604953
27/09/2016,537.7,542,530.25,531.95,4912743
26/09/2016,549.95,549.95,533.75,535.3,6858574
23/09/2016,558.5,558.5,551.2,553.05,4840360
22/09/2016,561.2,562.95,551.35,558.45,6012388
21/09/2016,548.6,556.4,544,549.9,5919149
20/09/2016,555,556.3,545.5,548.45,6874462
19/09/2016,553.8,556.4,549.45,554.45,6979269
16/09/2016,562.4,568.2,546.35,548.7,10931845
15/09/2016,562,566.25,555.4,557.55,5258859
14/09/2016,556.25,565.35,544.1,560.5,12364724
12/09/2016,551,560,549.25,553.45,7055294
09/09/2016,580,582.95,571.7,573.25,7159068
08/09/2016,590.75,591.7,577.75,584.2,10456258
07/09/2016,590,598.4,584,587.4,13408927
06/09/2016,556.35,593.3,556.35,588.7,15813178
02/09/2016,552,555.9,549.1,549.85,10097146
01/09/2016,540.5,546.65,540,543.65,7571854
31/08/2016,529,548.8,529,537.7,15725942
30/08/2016,528.5,530.8,524.1,529,6611147
29/08/2016,522.5,528.75,515.4,525.3,12534399
26/08/2016,502,515.35,486,503.75,16347856
25/08/2016,498.35,503.3,491.3,493.85,8787262
24/08/2016,504.7,506.05,493.6,498.35,5189459
23/08/2016,505.25,508.6,500.45,504,5342115
22/08/2016,509.1,513.6,503.1,503.95,4330313
19/08/2016,514,515,508.2,510,4567273
18/08/2016,512.4,517.9,510.75,512.05,4990558
17/08/2016,511.1,514.25,505.85,510.4,5853980
16/08/2016,512.95,515,503.3,507.6,6034295
12/08/2016,506.9,519.5,506.15,516.8,7167435
11/08/2016,503.75,505,495.1,503.25,4112806
10/08/2016,515.6,516.5,502.3,503.45,6371139
09/08/2016,521,522,509.2,513.8,6015760
08/08/2016,518.2,522.6,513.4,514.8,4649302
05/08/2016,507.2,518.7,502.15,516.4,6393514
04/08/2016,490.1,501.45,488.6,500,9476008
03/08/2016,494.5,499.5,475.5,478.4,7925049
02/08/2016,510,511.2,491.15,493.3,5251838
01/08/2016,506.8,514.9,505.5,508.25,4748497
29/07/2016,507.8,510.5,501.1,503.2,3746332
28/07/2016,510,511.9,498.75,506.85,6338260
27/07/2016,507.75,513.05,505.5,510.1,5193425
26/07/2016,506.05,513.35,502.1,503.25,6187499
25/07/2016,505.5,510.95,503.35,509,4638151
22/07/2016,494.45,508.45,493.5,507.2,5588143
21/07/2016,498.45,500,489.7,491.05,3658371
20/07/2016,496.3,502.45,492.45,493.9,5697901
19/07/2016,493.9,503.5,493.45,499.25,7665519
18/07/2016,495,505,490,492.65,7463954
15/07/2016,480,501.7,479.65,494,8889558
14/07/2016,480.1,489.3,478.95,486.1,5983007
13/07/2016,485.95,488.1,477.95,481.1,5855718
12/07/2016,486,488.65,481.1,484.3,6767972
11/07/2016,472.1,486.8,472.1,484.6,10477166
08/07/2016,464.3,468.2,462.65,466.3,9263727
07/07/2016,460.95,465.45,454.1,455.15,6580663
05/07/2016,468.5,469,459.5,460.9,4934087
04/07/2016,467,474.85,467,469.5,8413087
01/07/2016,463.6,464.75,454.7,457.9,7027759
30/06/2016,454.3,462.25,451.55,459.25,13214064
29/06/2016,447.1,449.8,445.4,447.25,6285461
28/06/2016,448,448,433,440.4,10190394
27/06/2016,451.8,457.25,443.6,448.95,12450283
24/06/2016,439.2,453.75,421.25,449.4,40998600
23/06/2016,476.1,489.9,476.1,487.95,9628216
22/06/2016,483.05,484.8,468.05,472.7,7660165
21/06/2016,484,486.2,477.6,484.9,8907801
20/06/2016,464.75,484.2,460.25,482.05,9261350
17/06/2016,461,465.75,457.3,464.4,7836702
16/06/2016,449.7,455.5,446.05,454.35,7255454
15/06/2016,449.9,453,447.25,452.1,5704865
14/06/2016,446.9,453.85,441.15,448.4,9615226
13/06/2016,451,451.4,436.7,444.25,9507282
10/06/2016,466.75,466.75,454.5,456.95,7039858
09/06/2016,469.45,470.25,465,467.15,8525017
08/06/2016,465.5,468.8,463.2,466.15,10467158
07/06/2016,466.45,466.45,459,463.05,12568902
06/06/2016,457.8,465,450.2,460.5,9356808
03/06/2016,458.05,461.8,452.5,453.95,11672544
02/06/2016,444.1,460.5,444.1,453.45,13674434
01/06/2016,455.75,458.3,445,449.2,10389215
31/05/2016,456,464.9,445,459.65,110744326
30/05/2016,404.8,423.6,401.3,421.25,15767133
27/05/2016,400,405,396,403.9,9035525
26/05/2016,400.5,402,396.75,399.25,8469732
25/05/2016,394,399.95,394,397,8897382
24/05/2016,383.8,391.75,382.65,389.1,10568106
23/05/2016,388.55,389.95,380.1,381.75,8153090
20/05/2016,386.7,392.7,383.5,384.45,6537509
19/05/2016,386.25,393.3,381.95,386.9,10988676
18/05/2016,383.5,387.35,381.6,384.85,8589315
17/05/2016,392.6,395,386.6,389.7,9425555
16/05/2016,393.8,396.7,389,392.7,8248193
13/05/2016,391.25,394,385.5,389.95,14027896
12/05/2016,379,388.6,379,387.05,6506343
11/05/2016,384.8,391.95,376.1,379.85,11595875
10/05/2016,400.8,400.8,387.15,388.95,9166453
09/05/2016,400.35,405.2,395.15,403.35,8700283
06/05/2016,388.6,400.9,384.5,398.7,9953672
05/05/2016,384,396.05,383.15,391.15,9601341
04/05/2016,405.5,405.5,380.1,381.8,12069134
03/05/2016,410.9,422,407.8,409.65,9620804
02/05/2016,407.95,410.45,402.5,407.7,4178821
29/04/2016,410,413.7,403.05,408.35,6251095
28/04/2016,418.8,420.95,409.7,411.35,7546101
27/04/2016,418.95,425.25,414.65,418.55,6227941
26/04/2016,408.65,423.65,405.05,419.05,6998505
25/04/2016,417.6,417.6,410,412.2,3272996
22/04/2016,412.1,420.5,408,417,5995998
21/04/2016,408.7,417.2,406,411.5,9211869
20/04/2016,407,410.35,400.65,404.1,7589901
18/04/2016,407.65,409.9,402.5,407.35,5571076
13/04/2016,400,411.75,398.15,408.75,12373115
12/04/2016,387.95,397.4,387.15,395.8,7702684
11/04/2016,373.95,387.8,373.9,386.65,6827449
08/04/2016,375.5,380.05,370.5,371.45,4860484
07/04/2016,375.95,384.8,370.3,375.2,8724110
06/04/2016,373.7,382.4,372.05,376.7,7323269
05/04/2016,386,386,369,370.5,6058241
04/04/2016,385.95,391,382.4,388.4,6011729
01/04/2016,386.4,386.4,377.7,379.65,5683771
31/03/2016,387.9,393.6,380.5,386.6,10738707
30/03/2016,380.5,391.5,376.8,388.6,10295891
29/03/2016,364,378.95,363.05,372.45,9364810
28/03/2016,375.5,375.5,361.5,363.3,8062793
23/03/2016,378,379.45,374.05,377,5766182
22/03/2016,376.95,381.5,370.4,377.2,8909026
21/03/2016,367.25,375.5,365.75,374.7,9325793
18/03/2016,362.5,367.8,362.5,366.05,6594019
17/03/2016,366.9,367.4,358.6,360.9,6914296
16/03/2016,359.95,362.75,353.3,359.55,7554537
15/03/2016,366.9,370.7,359.55,360.4,9800731
14/03/2016,359.9,370.55,358.95,366.45,13066837
11/03/2016,348.5,355.9,345.15,354.25,7641330
10/03/2016,347,353.6,341.4,348.5,7443048
09/03/2016,339.9,349,336,347.7,6383925
08/03/2016,346.5,353.75,341.5,346.05,7888999
04/03/2016,340.15,348.75,338.65,343.5,8197520
03/03/2016,324.5,339.8,321.5,336.7,12844057
02/03/2016,322.9,326,314.35,317.1,12418149
01/03/2016,301.1,317,301.1,315.35,11440045
29/02/2016,303.2,305.75,290.25,299.7,12607181
26/02/2016,303.2,305.2,297.6,301.8,9181680
25/02/2016,309.8,312.2,296.2,298.2,12959812
24/02/2016,316,316,304.75,306.3,7629905
23/02/2016,324,324.75,314.45,318.55,11635881
22/02/2016,320,324.2,313.6,318.85,8699779
19/02/2016,312.1,320,311.1,318.2,7706462
18/02/2016,315.15,319.1,306.2,314,12498247
17/02/2016,302.95,313.5,298.65,310.15,13717526
16/02/2016,319.4,324.2,298.9,301.15,13598374
15/02/2016,297.9,320.75,297.7,317.25,18888699
12/02/2016,281,303.95,271.6,298.35,21542152
11/02/2016,298.5,300,265.8,276.35,21632886
10/02/2016,309.85,309.95,288.25,291.55,21756193
09/02/2016,319.5,322.65,308.8,310.65,12489713
08/02/2016,334.95,334.95,321.35,323.5,6974342
05/02/2016,330.5,339,326.65,337.1,9236577
04/02/2016,325.3,329.3,321.2,325.5,6086981
03/02/2016,325.55,325.95,317.05,320.3,6685445
02/02/2016,343.8,344.7,327.7,329.55,9179304
01/02/2016,338.75,342.4,332.25,338.5,6563774
29/01/2016,332,340.6,324.2,336.9,10350998
28/01/2016,336.3,341.4,332.3,334.2,13153617
27/01/2016,338,341,333.2,337.05,8333202
25/01/2016,345.5,345.5,331.15,332.6,6106931
22/01/2016,335.5,345.9,331.5,339.5,9595392
21/01/2016,340.65,344.15,323,328.55,16524035
20/01/2016,349.65,349.65,338.8,342.25,9156596
19/01/2016,343,357.2,342,354.15,7304555
18/01/2016,341,343.3,334.4,340.2,6285144
15/01/2016,353.9,353.9,339.35,341.3,6557584
14/01/2016,356.1,359.4,346.8,354.3,10673343
13/01/2016,360.45,369.8,356.3,364.6,14191511
12/01/2016,362.7,363.95,351.6,355,8363062
11/01/2016,343.9,364.75,341.65,360.2,10576721
08/01/2016,345.6,355.85,345.6,353.35,8770370
07/01/2016,356.25,358,338.1,343.55,11782307
06/01/2016,374.25,375.5,364.6,365.9,7211230
05/01/2016,381.05,382.45,372.1,374.45,6901068
04/01/2016,400,400.1,375.05,377.05,7822660
01/01/2016,392.5,403,373,401.9,4377363
31/12/2015,394,395.75,389.15,391.3,12821244
30/12/2015,392,395,390.5,393.45,4866177
29/12/2015,392.9,397.5,388.75,391.85,7359611
28/12/2015,384.9,395,383.75,394,7166351
24/12/2015,380.9,384.75,377.6,382.4,4568751
23/12/2015,379.9,380.85,377.5,378.45,3953766
22/12/2015,380.9,382.8,377.2,378.1,3802024
21/12/2015,379.1,382.55,377.5,380.15,4015631
18/12/2015,381.9,384.8,376.8,378.25,6454322
17/12/2015,385,387,376.05,382.95,7604665
16/12/2015,375.9,385,372.85,380.45,11874858
15/12/2015,371.25,380.95,365.5,379.5,7717531
14/12/2015,369.75,373.5,360.5,371.6,12682481
11/12/2015,390.9,392.65,375.3,377.95,6537672
10/12/2015,401.2,401.2,385.25,389.6,10684178
09/12/2015,402.8,405,392.75,393.95,6103583
08/12/2015,396.95,406.95,396.1,402.4,7851653
07/12/2015,402.9,403,395.3,399.15,6156323
04/12/2015,402.5,411.5,398.7,399.95,8477407
03/12/2015,408.7,411.9,404.25,405.6,5999323
02/12/2015,415.9,418.9,410.3,413.15,6543300
01/12/2015,427,427,416.1,417.35,6402692
30/11/2015,419.9,429.6,418,423.25,9901753
27/11/2015,425.55,431.9,416.45,417.65,9720127
26/11/2015,404.75,426.45,404,424.4,15070353
24/11/2015,399.1,406.5,397.05,400.95,5624579
23/11/2015,400.35,404.4,396.5,402.1,4658448
20/11/2015,408.5,410.7,401.35,402.85,5420173
19/11/2015,409.9,409.9,403.5,406.95,5645524
18/11/2015,407.95,413.5,403.25,406.25,6960097
17/11/2015,403,410.7,398.55,407.5,6063987
16/11/2015,401,404.85,394.2,400.25,7673487
13/11/2015,411.35,417.5,401.8,403.95,11007237
11/11/2015,408.75,414,408.05,411.3,1164924
10/11/2015,408,417.4,402.7,407.45,12654616
09/11/2015,374,413.5,373.05,411.75,22128119
06/11/2015,399.9,404.4,392.5,396.15,11016134
05/11/2015,403.6,412.8,401.45,404,12912937
04/11/2015,390.05,407.25,390.05,404.85,13985828
03/11/2015,391.25,391.25,380.8,382.05,5887746
02/11/2015,386.1,392.05,384.4,387.95,7511675
30/10/2015,389.75,390.8,383.5,384.95,6651831
29/10/2015,388.95,396.8,384.25,391.2,15381516
28/10/2015,382.8,390.75,382.2,386.3,8018683
27/10/2015,383,386.95,382.2,383.35,4423221
26/10/2015,386.45,389.9,383.25,384.6,5064657
23/10/2015,383.9,388.8,382,383,6744440
21/10/2015,379.95,386.4,378.55,381.45,8720671
20/10/2015,379,395.75,377.4,383.15,15426131
19/10/2015,384,384,376.25,378.7,7455714
16/10/2015,388.6,390.95,380.65,386.2,16497652
15/10/2015,355.3,383.75,355.3,381.3,19487376
14/10/2015,358.75,360.25,351.1,352.3,7009418
13/10/2015,360,365.25,355.05,361.1,9969583
12/10/2015,356.5,367,356.4,362.35,10509775
09/10/2015,346.2,359.2,341.1,356.45,11635790
08/10/2015,343.8,347.3,341.55,343.25,12085332
07/10/2015,333.9,345,329,341.35,17802539
06/10/2015,320.55,334.7,319.55,333.7,18806867
05/10/2015,302.5,322.1,302.5,315.14,14527820
01/10/2015,301.45,301.5,291.5,297.75,7501080
30/09/2015,289.25,299.75,288.1,298.6,12926187
29/09/2015,281.2,294.8,279.1,288.75,12304403
28/09/2015,304.39,304.39,283.5,285,13577316
24/09/2015,309.7,312,301.6,303.39,13799813
23/09/2015,311,312.55,306.25,310.3,8954516
22/09/2015,332,333.6,314,315.8,7122834
21/09/2015,326.85,334.9,325.64,331.7,5172386
18/09/2015,329.2,333.8,326.85,330.25,14893326
16/09/2015,337.7,340.4,332.5,338.05,5708786
15/09/2015,345.95,345.95,333.05,334.1,5802405
14/09/2015,348.9,350.9,342.25,346.8,5480940
11/09/2015,354.9,358.9,342.25,344.6,8569963
10/09/2015,340.05,356.45,331,354.1,9872906
09/09/2015,335.35,350.7,333.6,344.9,8833492
08/09/2015,326,333.25,316.3,330.9,6729868
07/09/2015,327.8,333,320,322.85,5357928
04/09/2015,330,330.8,316,322.89,6592654
03/09/2015,326.2,339.8,326.2,333.55,8138855
02/09/2015,328.85,332.5,321.45,324.45,8097313
01/09/2015,334.95,339.35,325.1,329.9,8606005
31/08/2015,340,348.75,332.45,340.15,7244287
28/08/2015,342,342,335.25,340.05,7123909
27/08/2015,338.4,342.55,327.25,334.05,17224851
26/08/2015,322,341.4,318.25,335.1,13781660
25/08/2015,308,331.35,305.8,328.85,13398318
24/08/2015,317,317,301.6,308.25,14753473
21/08/2015,339.4,339.4,327.75,332.4,8793065
20/08/2015,348,349.7,341,342.2,7789676
19/08/2015,348.7,354.9,344,351.25,6435894
18/08/2015,355.85,358.35,347.7,348.6,5623977
17/08/2015,354.4,362.3,345.25,356.1,5812093
14/08/2015,351.45,359.75,345.1,355.25,6400810
13/08/2015,356.9,360.95,348,349.4,11147702
12/08/2015,365,365.85,353.55,355.2,11107801
11/08/2015,387.1,388,367.55,369.15,9984809
10/08/2015,384,395.3,382.1,385.7,14494111
07/08/2015,382.4,396,382.4,393.4,10706804
06/08/2015,376.5,384.7,373.2,383.1,7976356
05/08/2015,378.75,388.5,375.1,376.4,8298929
04/08/2015,385.9,387,378,380.75,5621275
03/08/2015,386.35,394.4,382,388.2,6647982
31/07/2015,380.8,390.5,380.05,383.85,6947628
30/07/2015,381.65,382.5,376,377.45,6562559
29/07/2015,373.9,379.95,372.7,376.45,9532212
28/07/2015,373,374.9,366.1,370.1,10975840
27/07/2015,384.25,385.25,373,377.45,8450904
24/07/2015,397.55,399.35,389,390.25,7059848
23/07/2015,388.75,403.4,385,401.35,9510349
22/07/2015,388,392.8,385.95,389.55,5955109
21/07/2015,391.8,393.3,386.1,389.1,6461958
20/07/2015,399,401.9,389.3,390.75,5777196
17/07/2015,395.95,403.25,390.4,398.05,6590110
16/07/2015,394.9,398.65,392.45,395.25,5199913
15/07/2015,387,395,382.6,394.3,15561638
14/07/2015,403.5,403.5,380.95,385.95,11333562
13/07/2015,406.7,406.7,397.05,402.1,8047912
10/07/2015,400.25,405.8,398.05,401.9,13661389
09/07/2015,400.15,403.35,394.25,397.8,9351601
08/07/2015,424,424,400,404.95,15521757
07/07/2015,434.35,435.7,428,431.55,5667938
06/07/2015,428,433.5,420.7,431.1,4600687
03/07/2015,436,436,430.45,433.15,3709457
02/07/2015,445,445,435,436.4,4641851
01/07/2015,436.75,447.4,431.4,444.5,6054910
30/06/2015,428,436.25,422.7,434.15,6387312
29/06/2015,428.8,432.5,418.15,428.25,7143044
26/06/2015,435,438.8,431.2,437.6,5009173
25/06/2015,433,436.1,429.5,432.4,7745469
24/06/2015,438.7,438.7,428.1,430.6,7081258
23/06/2015,441,447.4,435,436,5762483
22/06/2015,435,444,435,440.5,5281379
19/06/2015,444.8,444.8,431.6,433.05,6891821
18/06/2015,434.9,447.5,431.4,445.45,8198142
17/06/2015,436,437.4,426.5,433.7,7034146
16/06/2015,427.05,435.8,421.25,432.8,6192559
15/06/2015,426,427.95,418.1,426.35,7287773
12/06/2015,426.55,429.5,417.25,421.8,10871836
11/06/2015,446.5,446.8,428.1,430.2,9668308
10/06/2015,439.9,449.4,436,446.6,9716102
09/06/2015,431.3,443.8,431.3,440.05,7741629
08/06/2015,435.3,438,429.05,435.6,7072020
05/06/2015,445.65,449.55,439.5,442.1,11195670
04/06/2015,456.85,458.45,445.45,451.2,8001049
03/06/2015,467,468.75,434.7,456.85,9702740
02/06/2015,473.1,478.4,465,466.95,6237231
01/06/2015,482.9,482.9,471,472.05,4610219
29/05/2015,485.2,490.25,479.4,481.65,7892019
28/05/2015,473.85,487.45,472.25,484.35,11792862
27/05/2015,473.6,474.95,463.55,471.75,15936377
26/05/2015,505,506,493.55,497.6,7389680
25/05/2015,513,514,503,505.3,3080546
22/05/2015,511.75,516.95,510.2,514.65,4744826
21/05/2015,506.5,512.5,505,511.2,4708702
20/05/2015,511,513.85,503.55,505.25,6385674
19/05/2015,516.9,518.75,508.7,509.8,5500642
18/05/2015,517.25,524.4,510.3,520.7,4363711
15/05/2015,519,524.5,517.04,519.9,4038816
14/05/2015,519,519,510.1,516.6,3587736
13/05/2015,517,525.54,506.55,520.45,4442178
12/05/2015,525.7,525.7,511.15,513.54,4569616
11/05/2015,522.25,530.95,517,529.7,5520513
08/05/2015,498.75,515.9,497.35,513.7,6229295
07/05/2015,493.5,503,482.6,488.1,5504557
06/05/2015,508.5,508.5,495.8,497.85,5925410
05/05/2015,509.5,515.7,506.05,510.45,3398712
04/05/2015,511.75,516,497.5,506.45,5849866
30/04/2015,518.2,520.79,506.75,508.25,10009172
29/04/2015,526.75,528,516.79,520.9,3685760
28/04/2015,520.5,533.79,518.35,529.85,6417077
27/04/2015,521,523,513.04,516.85,3082875
24/04/2015,515.25,520,508.6,516.2,4302328
23/04/2015,527.79,527.79,508.45,512,4961920
22/04/2015,529,529.7,510.65,523.5,4311384
21/04/2015,531.45,538,523.5,527.4,3243871
20/04/2015,543.15,543.15,521.04,533.2,5011252
17/04/2015,541.5,544.79,534.15,535.35,2728290
16/04/2015,543.75,551.25,534.2,541.25,4027716
15/04/2015,551.25,551.25,538.25,540.45,4118983
13/04/2015,563,563.9,552.45,556.25,2889208
10/04/2015,558.79,569.4,555.54,562.65,2808049
09/04/2015,562.79,564.85,552.25,559.9,3043135
08/04/2015,565,569.6,559.2,561.5,3774897
07/04/2015,569.04,570.7,554.04,560.35,3201751
06/04/2015,563.9,573.5,555.35,568.15,5728358
01/04/2015,549.1,566.4,548,564.9,4177702
31/03/2015,540.15,559.79,537.6,550.2,5352135
30/03/2015,536.85,541.04,531.35,540,3969941
27/03/2015,525.65,536.79,518.15,535.35,4671141
26/03/2015,530.9,539,520.79,524.25,6475129
25/03/2015,535.5,545.6,533.5,541.85,8533721
24/03/2015,551.79,552.5,528.4,532.25,4471090
23/03/2015,548.04,557.79,548.04,551.45,3120391
20/03/2015,548.95,550.65,541,547.6,5065418
19/03/2015,565,568.95,551.25,553.79,3260146
18/03/2015,570.35,571,556.5,560.2,4521120
17/03/2015,564,579,562.4,571.54,5338621
16/03/2015,559.04,565.7,554.25,556.9,2757396
13/03/2015,565.65,565.7,555.1,558.35,5325356
12/03/2015,554.9,566.95,554.29,563.9,3394342
11/03/2015,561,565.2,548.2,550.9,3151043
10/03/2015,567.9,572.7,558.7,560.2,3875591
09/03/2015,571,573.6,562,565.1,3528212
05/03/2015,576,577.79,567.7,570.7,3318912
04/03/2015,581.5,592.1,570.1,574.1,6176534
03/03/2015,582.5,582.5,572,574.1,3555077
