Date,TECHM-EQ O,TECHM-EQ H,TECHM-EQ L,TECHM-EQ C,TECHM-EQ V
20/08/2007,324.75,331,315.5,317.94,311364
17/08/2007,308.5,322,308.5,319.33,1005108
16/08/2007,306.5,322.25,256.93,311.11,691396
14/08/2007,309.1,316.5,307.5,313.31,323496
13/08/2007,312.13,313.5,307.25,309.1,230284
10/08/2007,312.5,312.5,304.5,310.76,413060
09/08/2007,325,327,315.25,317.73,600880
08/08/2007,330.5,335,317.5,321.58,1264004
07/08/2007,316.25,337.5,309,310.58,343020
06/08/2007,318.75,320,307.75,311.3,319452
03/08/2007,320,325,319.25,320.63,446368
02/08/2007,325,329.26,317.5,318.33,364016
01/08/2007,330,330,322.2,324.73,546924
31/07/2007,338.4,338.4,328.75,331.41,551352
30/07/2007,337.5,341,330.5,334.1,536424
27/07/2007,343.75,347,330.28,338.91,420496
26/07/2007,349.5,349.5,344.04,345.48,312660
25/07/2007,351.28,351.28,343,344.08,1463268
24/07/2007,381.25,381.25,350.43,352.66,426072
23/07/2007,355,359.5,349,353.98,549748
20/07/2007,368.75,371.25,351.25,353.08,2010640
19/07/2007,375,378.68,366,370.63,1154952
18/07/2007,374.99,383,372,373.34,1281152
17/07/2007,375,381,371.75,373.45,588576
16/07/2007,378.75,382.25,370.38,373.68,654640
13/07/2007,375.25,381.23,371.7,378.5,956700
12/07/2007,378.7,379.49,370.53,371.7,802180
11/07/2007,385,385,373.44,375.5,1473512
10/07/2007,378,387.18,378,383.44,2409688
09/07/2007,369.25,382.5,369.25,376.8,2318492
06/07/2007,349.25,372.23,349.25,365.41,3208856
05/07/2007,350,351.25,346.75,348.78,476592
04/07/2007,357.5,358.41,348.68,350.78,1186428
03/07/2007,357.5,359.75,353.76,356.84,417616
02/07/2007,349.95,362,348.75,356.41,1000780
29/06/2007,354,354,347.75,348.76,512264
28/06/2007,356.25,356.25,349.99,350.48,494296
27/06/2007,355.13,358.5,351.25,352.74,606556
26/06/2007,362.18,363.5,352.5,353.89,623740
25/06/2007,359.38,361.73,356.5,357.26,524912
22/06/2007,365.25,366.5,358.75,359.38,506692
21/06/2007,366.39,375,362.5,364.9,959368
20/06/2007,361.25,369.94,361,364.6,720432
19/06/2007,365.5,366.5,357.75,358.98,561288
18/06/2007,371.25,374.25,363.85,364.68,533236
15/06/2007,374.75,377,369.19,370.18,435000
14/06/2007,375,377.5,371.25,371.79,516980
13/06/2007,375,378,371.04,372.65,477996
12/06/2007,375.26,377.5,370.75,374.98,658640
11/06/2007,378.75,381.75,373.5,375.35,780196
08/06/2007,375,386.25,373.28,375.81,1559328
07/06/2007,377.5,381.75,372.5,378.71,1235752
06/06/2007,378,390.5,376.25,377.75,2899708
05/06/2007,376.75,380,373.89,377.51,695740
04/06/2007,378.75,379.75,373.05,377.01,856940
01/06/2007,375,383.5,373,376.49,1131600
31/05/2007,375,378.38,371.75,373.23,617104
30/05/2007,372.41,379.25,370.25,371.85,706176
29/05/2007,378.75,379.95,371.25,373.03,1171272
28/05/2007,394.5,397.5,375.33,377.11,1768156
25/05/2007,367.5,393.75,365.49,389.94,4573228
24/05/2007,368.75,381,367,369.81,1546840
23/05/2007,371.25,374.99,366.25,367.94,677432
22/05/2007,368.75,375,366.5,370.69,857480
21/05/2007,378.75,383.63,369.05,371.2,751952
18/05/2007,372.5,383.75,372.5,376.05,1093228
17/05/2007,375,380.93,371.25,373.33,1284148
16/05/2007,376.25,383,371.06,374.34,1011048
15/05/2007,384.13,384.13,376.25,378.2,850668
14/05/2007,384.75,387.1,379.51,382.73,1307840
11/05/2007,375,383.5,365,378.15,2108812
10/05/2007,389.46,393.5,377.89,379.79,1597688
09/05/2007,392.99,396.25,381.26,386.06,2351152
08/05/2007,400,406.75,386,389.53,6116948
07/05/2007,432.2,432.2,402.5,406.28,4750716
04/05/2007,402.5,418.13,396.28,412.23,5801992
03/05/2007,403.75,411,395.88,401.64,4097128
30/04/2007,372.5,402.49,367.5,397.35,4008224
27/04/2007,378.93,378.96,368,369.1,666392
26/04/2007,379.68,385.25,373.75,377.38,1302300
25/04/2007,382.5,382.5,373.13,375.65,648640
24/04/2007,362.83,385.75,356.56,379.43,1718624
23/04/2007,384.1,385.73,373.26,375.3,1171804
20/04/2007,382.5,388.75,377.98,380,2131804
19/04/2007,362.5,380.98,352.5,377.28,2409344
18/04/2007,365,377.65,365,369.94,1244392
17/04/2007,382.5,383.5,359.5,363.56,2395000
16/04/2007,378.75,388.83,377.75,380.43,1960788
13/04/2007,356,376.94,355,373.63,3885108
12/04/2007,346.25,357,342.99,351.99,1664952
11/04/2007,352.5,354.5,347.75,349.18,528596
10/04/2007,355,357.25,345.75,349.75,903320
09/04/2007,346.25,357.18,346.25,353.73,1424248
05/04/2007,345.05,348.75,338.8,344,680484
04/04/2007,341,346.25,338.75,342.98,1374500
03/04/2007,338.75,340.5,332.76,335.71,1188476
02/04/2007,350,350.5,332.25,335.25,1219916
30/03/2007,360,365.5,354.51,356.78,1031664
29/03/2007,360.01,360.75,355,357.5,755340
28/03/2007,367.5,367.5,356,357.69,989372
26/03/2007,370.5,375.68,366.25,367.81,1492912
23/03/2007,372.5,373.63,366.38,368.86,1242592
22/03/2007,366.53,374.75,366.34,370.44,2371352
21/03/2007,361.25,366.13,357.5,361.03,1451708
20/03/2007,364.73,369.68,356.33,359.7,1466248
19/03/2007,362.5,368.75,359.25,362.06,2027760
16/03/2007,365,370,352.83,359.36,2597852
15/03/2007,365.28,381,361.24,363.83,4087188
14/03/2007,362.5,368.75,352.75,359.11,5787068
13/03/2007,346.1,377.5,338,373.48,8575144
12/03/2007,332.5,349.43,328.31,343.55,3362084
09/03/2007,343.5,346,327.5,329.6,1657092
08/03/2007,327.68,342.7,321.41,339.49,3271228
07/03/2007,328.75,336.6,315.75,325.74,4047368
06/03/2007,338.76,355,317.75,323.14,6161912
05/03/2007,361.85,361.85,331.28,334.44,3429088
02/03/2007,373.76,383.43,361.76,365.81,3139468
01/03/2007,338.75,380,338.75,373.85,3737944
28/02/2007,339.75,370,327.75,358.88,2965084
27/02/2007,369.68,387,367.75,374.24,4215328
26/02/2007,440,440,360,373.04,5254868
23/02/2007,421.25,426.7,390,396.74,2577928
22/02/2007,416.75,426.75,407.5,420.26,2522264
21/02/2007,415,419.75,412.5,414.48,1348596
20/02/2007,426.19,428.25,412.5,413.64,1739340
19/02/2007,425.75,436,420.75,422.58,3192748
15/02/2007,418.94,428.75,416.25,420.95,1930092
14/02/2007,413.75,418.25,407.9,411.53,1275936
13/02/2007,414.99,428.43,403.08,417.6,2298232
12/02/2007,435,435.5,412.75,414.85,1617212
09/02/2007,442.5,447.64,432.53,434.73,1604412
08/02/2007,448.75,452.25,441.28,443.2,1517868
07/02/2007,452,455.48,444.5,446.21,2094100
06/02/2007,442.5,460.98,440.55,448.71,4893920
05/02/2007,448.75,449.25,440.13,441.46,1382504
02/02/2007,451.25,456,445.88,448.46,2710264
01/02/2007,437.5,451.25,435,448.43,3664052
31/01/2007,443.66,445,432.68,435.79,2301736
29/01/2007,452.5,452.74,436.41,437.99,2466604
25/01/2007,445,457.5,444.5,448.25,5086700
24/01/2007,472.5,472.5,437.81,442.85,2782500
23/01/2007,440.54,449.73,433.74,436.85,5518488
22/01/2007,447,456.25,431.28,440.54,10062700
19/01/2007,481.28,485,441.33,444.15,12325108
18/01/2007,502.75,512,462.8,474.64,14094072
17/01/2007,461.1,499.75,452.5,495.2,16050504
16/01/2007,470,471.68,447.58,450.91,3540304
15/01/2007,474.5,474.5,462.59,466.9,3058548
12/01/2007,449.25,468,449.25,461.49,8227948
11/01/2007,425.25,448.43,418.5,444.83,9391396
10/01/2007,411.78,426.25,408.98,421.89,4744576
09/01/2007,421.25,423.5,408.75,411.96,2600788
08/01/2007,415,428.5,412.5,419.49,5459340
05/01/2007,411.88,419.75,408.83,410.8,2579764
04/01/2007,418.25,426.25,408.75,410.41,4100492
03/01/2007,418.5,421.51,414.13,416.03,2247252
02/01/2007,420.8,429,416.25,417.34,4740064
29/12/2006,423.75,433.25,412.75,418.14,5411044
28/12/2006,414.44,430.5,400,423.69,11967428
27/12/2006,422.5,424,410.33,412.05,3575472
26/12/2006,412.49,430,412.49,417.15,6855504
22/12/2006,377.5,437.18,377.5,413.88,20895484
21/12/2006,312.5,372.9,312.5,372.9,15146256
20/12/2006,292.5,321.25,287.76,310.75,11956348
19/12/2006,300,305,285.65,288.58,6729012
18/12/2006,285.6,301,280.08,298.64,5219292
15/12/2006,279,285.43,260,282.68,1635840
14/12/2006,272.75,283.43,270.75,277.35,2178500
13/12/2006,261.5,273.45,252.53,270.18,1982848
12/12/2006,275,280.5,253.5,260.44,3110364
11/12/2006,284.68,286.5,268.53,274,2571276
08/12/2006,287.5,287.5,280.55,281.43,1497532
07/12/2006,283.75,292.63,281.31,284.99,3723552
06/12/2006,293.75,298,281.58,284.06,4025108
05/12/2006,278.38,294.18,276.25,291.63,4355516
04/12/2006,281.25,284.43,277.55,278.19,1164244
01/12/2006,282.5,286.63,278.28,280.06,1191888
30/11/2006,282.68,284.25,278.03,280.63,974100
29/11/2006,281.25,287.25,279.3,281.23,1654736
28/11/2006,279.99,288,268.83,279.08,3116228
27/11/2006,285.9,287.49,279.18,281.76,1628732
24/11/2006,275.26,295.55,275.26,285.23,3247380
23/11/2006,296.25,296.25,285.05,287.43,2498644
22/11/2006,296.75,299.94,292.13,293.63,3415848
21/11/2006,282.66,302.43,282.66,295.59,7310604
20/11/2006,275,287.2,265.1,284.78,7255332
17/11/2006,290,294.43,274.5,278.78,8229376
16/11/2006,268.76,291.65,265.55,288.24,16836432
15/11/2006,250,272.45,249.38,268.4,10842812
14/11/2006,252.5,253.75,247.79,249.04,2367328
13/11/2006,250,254.21,248.63,251.44,2536604
10/11/2006,248.6,257.75,243.75,249.84,5312484
09/11/2006,250.5,250.7,245.5,246.9,1888468
08/11/2006,249.65,251.25,242.25,247.68,3295280
07/11/2006,253.43,253.6,246.81,247.74,2035924
06/11/2006,250,255.25,245.75,249.58,3482952
03/11/2006,251,251.25,246.25,248,2850172
02/11/2006,252,254.66,248.79,250.63,4379712
01/11/2006,250.25,256,245.65,252.31,7815152
31/10/2006,252,256.25,239.15,247.43,8952160
30/10/2006,252.5,261.95,246.25,251.64,12570116
27/10/2006,230.33,253.5,230.33,250.24,17816692
26/10/2006,225,231.5,223.09,229.66,10700288
23/10/2006,239,247.24,220.25,224.54,16687696
21/10/2006,225,244,225,239.1,9770844
20/10/2006,194.75,225,194,215.84,21011380
19/10/2006,175,198,175,193.18,18835652
18/10/2006,177.5,178.75,170,171.01,3019184
17/10/2006,178.5,179.25,175.06,176.13,3306924
16/10/2006,172.06,179.5,172.06,177.61,7437840
13/10/2006,158.78,173.23,158.78,170.49,10084532
12/10/2006,158.63,159.28,155.25,157.43,2884688
11/10/2006,155,163.45,155,157.49,7770292
10/10/2006,155,156.2,152.59,153.96,840552
09/10/2006,154.5,156.23,152.5,153.51,961312
06/10/2006,157.25,159.99,154.54,155.33,2473768
05/10/2006,155.3,157,154.75,156.04,857264
04/10/2006,155.4,156,152.5,153.43,1202696
03/10/2006,154.75,158.96,153.75,154.85,3202624
29/09/2006,153.75,157.5,152.5,154.6,2381504
28/09/2006,156.18,156.18,152.04,153.25,1210420
27/09/2006,154.88,157.95,154.08,154.86,4061248
26/09/2006,149.95,156.5,148.5,154.4,6943500
25/09/2006,148.81,152.93,147.51,148.39,2542148
22/09/2006,156.25,156.25,148.31,150.29,2906004
21/09/2006,144.25,156.75,144.25,152.24,7104400
20/09/2006,144.95,153.48,143.31,151.26,9057312
19/09/2006,137.01,155.96,136.63,146.06,19172256
18/09/2006,136,140.5,136,136.63,897504
15/09/2006,137.54,138.5,134.75,135.05,839132
14/09/2006,136.3,139.38,136.28,137.46,2138440
13/09/2006,135.25,137.25,135.25,136.18,1607788
12/09/2006,133.99,136.71,133.5,134.46,2056784
11/09/2006,134.99,136.25,133.06,133.99,1681864
08/09/2006,134.7,136.23,132.89,133.7,1078636
07/09/2006,136.25,136.25,132.5,134.33,1404644
06/09/2006,138.68,140.63,134.5,135.31,3830444
05/09/2006,136,139,134.63,138.18,3824532
04/09/2006,135.5,137.25,113.2,135.99,2999152
01/09/2006,134.75,137.25,133.78,135.46,4704780
31/08/2006,131.25,136,128.75,134.61,6683960
30/08/2006,134.25,135.73,130.38,132.03,8139932
29/08/2006,138.75,140.98,133.89,134.83,15716452
28/08/2006,130.25,142.25,125.5,138.56,60664652
