Date,WIPRO-EQ O,WIPRO-EQ H,WIPRO-EQ L,WIPRO-EQ C,WIPRO-EQ V
19/01/2005,68.89,68.89,67.45,68.2,2800858
18/01/2005,67.4,68.28,66.41,67.61,5555966
17/01/2005,66.5,67.77,64.42,66.92,4032826
14/01/2005,63.53,66.68,63.53,65.87,4295772
13/01/2005,65.02,68.29,65.02,66.49,5403538
12/01/2005,67.4,68.56,63.95,65.02,6842552
11/01/2005,67.2,67.97,66.41,66.99,5388512
10/01/2005,69.84,69.84,66.8,67.2,3327018
07/01/2005,68.39,69.58,68.11,69.35,4936540
06/01/2005,70.08,70.86,67.89,68.33,9047400
05/01/2005,73.74,73.74,69.48,70.11,10095726
04/01/2005,74.83,75.32,71.86,74.24,2856858
03/01/2005,74.83,75.03,73.9,74.75,2860866
31/12/2004,74.34,74.67,73.14,74.22,3411798
30/12/2004,74.54,75.15,73.55,74.1,2994806
29/12/2004,75.03,75.43,74.36,74.82,3330046
28/12/2004,74.34,75.11,74.19,74.48,2526600
27/12/2004,74.83,75.31,74.17,74.4,2595426
24/12/2004,74.53,75.32,73.84,75.05,4387960
23/12/2004,75.62,75.62,73.95,74.2,2922586
22/12/2004,76.68,76.71,73.84,74.87,5815698
21/12/2004,76.12,76.71,75.62,76.46,2385366
20/12/2004,74.34,76.32,74.34,76.07,3111466
17/12/2004,75.82,76.31,74.83,74.99,3226206
16/12/2004,75.82,76.5,75.43,76.3,2706186
15/12/2004,74.93,76.8,74.93,75.71,6172266
14/12/2004,74.83,75.23,74.53,74.8,3428018
13/12/2004,74.14,74.83,73.54,74.34,2706086
10/12/2004,73.54,74.44,73.11,74.05,4900372
09/12/2004,73.94,74.13,72.65,73.2,4912312
08/12/2004,74.78,74.78,72.95,73.31,5666666
07/12/2004,73.14,75.32,73.14,75.05,4897392
06/12/2004,74.47,75.07,73.35,73.6,4247872
03/12/2004,75.13,75.23,73.25,74.3,4916160
02/12/2004,75.32,76.31,74.4,74.97,5112180
01/12/2004,75.92,75.92,74.34,74.85,6331738
30/11/2004,76.22,76.32,72.85,75.96,3985638
29/11/2004,73.32,76.07,73.08,75.51,5387498
25/11/2004,71.36,73.35,71.11,73,4427312
24/11/2004,70.57,71.26,70.37,70.92,2397852
23/11/2004,70.57,71.33,70.37,70.86,2061938
22/11/2004,70.05,70.77,69.6,70.34,2436732
19/11/2004,70.96,71.35,70.37,70.67,2337200
18/11/2004,70.37,71.76,69.38,71.43,2588380
17/11/2004,69.77,71.36,69.68,71.14,4567040
16/11/2004,69.28,70.36,68.89,70.06,6660672
12/11/2004,68.98,69.28,68.29,68.57,782072
11/11/2004,68.79,69.36,68.49,68.85,3486026
10/11/2004,68.89,69.48,68.11,69.29,6759832
09/11/2004,68.39,68.78,68,68.33,6398852
08/11/2004,68.09,68.86,67.8,68.13,7339852
05/11/2004,67,68.39,66.91,68.2,7970152
04/11/2004,67.4,68.59,66.22,66.59,7114318
03/11/2004,65.71,67.68,65.43,66.96,7126478
02/11/2004,65.02,65.91,64.54,65.46,6333558
01/11/2004,65.41,65.41,64.28,64.9,2762178
29/10/2004,65.45,65.75,64.23,65.17,4133986
28/10/2004,64.13,65.91,64.13,65.29,7443798
27/10/2004,63.93,72.16,63.44,63.6,4619780
26/10/2004,62.49,63.63,58.78,63.32,6296212
25/10/2004,63.44,63.73,62.55,62.86,3102512
21/10/2004,64.92,64.92,63.2,63.54,5060866
20/10/2004,64.62,64.91,63.83,64.11,4766312
19/10/2004,63.44,64.76,63.44,64.62,6908506
18/10/2004,64.92,65.06,63.04,63.23,8741846
15/10/2004,65.41,67.07,64.05,64.39,13928826
14/10/2004,62.74,66.03,62.74,65.4,14133986
12/10/2004,63.56,63.83,61.18,62.21,9262566
11/10/2004,63.23,64.12,62.26,62.56,5420198
08/10/2004,62.54,63.53,62.24,63.23,4919960
07/10/2004,61.65,63.13,61.65,62.68,4616026
06/10/2004,62.94,62.94,61.35,61.65,4446206
05/10/2004,62.74,63.58,62.36,63.15,7308186
04/10/2004,60.66,62.62,60.66,62.24,8666272
01/10/2004,59.47,60.26,59.26,59.91,6643846
30/09/2004,58.47,59.56,57.98,59.15,8784212
29/09/2004,56.99,58.08,56.5,57.89,6519286
28/09/2004,56.79,57.06,56.31,56.6,7116566
27/09/2004,57.88,57.98,56.8,57.19,6355806
24/09/2004,58.48,58.83,57.49,57.76,6329572
23/09/2004,59.47,59.76,58.5,58.79,5019492
22/09/2004,59.67,60.64,58.51,60.08,7810578
21/09/2004,57.59,59.57,57.24,59.39,10382886
20/09/2004,58.48,58.68,57.35,57.58,8240126
17/09/2004,58.71,59.16,58.48,58.72,4567466
16/09/2004,58.43,58.68,57.63,58.52,4296160
15/09/2004,59.67,59.95,58.05,58.39,8477600
14/09/2004,58.46,59.77,57.91,59.56,7515372
13/09/2004,58.68,59.42,58.14,58.42,4498326
10/09/2004,58.39,58.76,58.21,58.6,3399706
09/09/2004,53.23,58.72,53.23,58.48,3134732
08/09/2004,58.97,59.16,58.33,58.48,4613880
07/09/2004,57.98,58.91,57.49,58.7,7028326
06/09/2004,57.98,58.38,57.36,57.88,4303532
03/09/2004,57.64,57.87,56.99,57.63,3499752
02/09/2004,57.49,57.98,56.89,57.31,5029286
01/09/2004,57.19,57.68,56.99,57.11,3593766
31/08/2004,57.34,57.88,56.69,57.34,5921752
30/08/2004,56.5,57.68,56.31,57.5,4563432
27/08/2004,56.89,56.89,55.84,56.35,4117612
26/08/2004,55.5,57.16,55.5,56.92,8528040
25/08/2004,57.78,57.98,55.82,56.02,9406940
24/08/2004,56.5,57.75,56.02,57.18,11716292
23/08/2004,56.47,57.18,55.51,55.92,9696272
20/08/2004,55.7,56.38,55.21,55.95,10565932
19/08/2004,54.41,55.8,54.41,55.54,10981678
18/08/2004,54.12,54.99,53.53,54.14,9658626
17/08/2004,54.32,54.89,53.83,54.14,7298238
16/08/2004,53.92,54.16,52.63,52.97,9544980
13/08/2004,53.92,54.16,52.63,52.97,9544980
12/08/2004,54.81,55.41,53.57,53.87,11615126
11/08/2004,55.7,56.77,54.81,55.2,15112392
10/08/2004,55.35,56,54.71,55.65,9267112
09/08/2004,54.32,55.59,53.35,55.29,9964720
06/08/2004,55.8,56,54.22,54.62,14235352
05/08/2004,52.83,56.36,52.83,55.97,19805180
04/08/2004,53.32,53.32,52.23,52.68,5384426
03/08/2004,53.72,54.12,52.75,53.32,8282032
02/08/2004,54.32,54.47,52.89,53.6,7685838
30/07/2004,54.02,55,53.75,54.2,11522912
29/07/2004,52.4,54.01,51.59,53.67,13687786
28/07/2004,52.65,54.41,51.57,52.21,6051178
27/07/2004,52.1,52.4,51.26,51.5,4767860
26/07/2004,52.01,52.23,51.54,51.91,6147706
23/07/2004,53.42,54.22,52.15,52.53,14186138
22/07/2004,52.04,52.83,51.39,51.94,6859026
21/07/2004,52.04,52.57,51.26,51.99,5609386
20/07/2004,52.43,52.53,51.31,51.52,4623292
19/07/2004,52.21,52.73,51.64,52.39,7409198
16/07/2004,52.63,52.92,51.24,52.11,7825852
15/07/2004,51.51,52.2,50.77,52.05,9564620
14/07/2004,49.95,50.89,49.68,50.73,9492232
13/07/2004,50.44,50.55,48.77,49.19,7416532
12/07/2004,50.2,50.55,49.08,49.42,6767952
09/07/2004,49.65,50.05,46.59,49.54,6024498
08/07/2004,51.54,52.41,48.56,49.61,10779366
07/07/2004,52.53,53.13,50.86,51.16,9711160
06/07/2004,51.8,53,51.55,52.74,4870106
05/07/2004,52.53,52.97,51.55,51.86,4903992
02/07/2004,52.58,53.52,49.65,52.3,6146678
01/07/2004,52.92,53.52,52.14,53.1,6262538
30/06/2004,53.53,54.22,52.53,52.74,9125166
29/06/2004,55.12,55.44,53.04,53.68,11313626
28/06/2004,53.27,55.9,53.27,55.12,13183526
25/06/2004,56.5,56.5,51.76,52.85,7858652
24/06/2004,50.88,52.79,50.6,52.47,16574796
23/06/2004,51.08,52.26,50.47,50.74,9210428
21/05/2004,48.73,50.38,47.14,49.94,6821486
20/05/2004,51.34,54.51,48.42,48.72,5968544
19/05/2004,51.41,52.12,48.86,50.27,7892546
18/05/2004,40.8,53.19,39.68,50.86,15842254
17/05/2004,50.88,51.21,39.32,41.07,7788346
14/05/2004,53.23,53.62,50.44,51.07,10599990
13/05/2004,50.22,53.68,48.57,52.71,10436610
12/05/2004,49.62,50.74,49.62,50.49,4378944
11/05/2004,49.76,50.41,48.93,49.77,3741822
10/05/2004,50.49,51.54,50.07,50.71,3211562
07/05/2004,52.53,52.53,50.95,51.2,4417624
06/05/2004,53.4,53.85,52.37,52.59,5609044
05/05/2004,52.17,53.52,52.17,53.05,6038426
04/05/2004,52.06,52.98,51.94,52.58,5898204
03/05/2004,52.86,52.86,50.52,51.37,7340246
30/04/2004,50.98,51.86,49.89,51.05,8105228
29/04/2004,50.29,51.38,49.92,50.69,7150526
28/04/2004,50.55,51.17,50.06,50.27,6973546
27/04/2004,52.23,52.76,50.38,50.59,9807768
23/04/2004,53.85,53.85,52.48,52.65,5503504
22/04/2004,52.89,53.95,52.63,53.29,6990366
21/04/2004,52.37,53.16,52.2,52.77,7751106
20/04/2004,53.16,53.32,52.66,53.08,6726006
19/04/2004,52.86,53.35,52.08,52.68,9680248
16/04/2004,53.98,55.34,53.39,53.72,21273600
15/04/2004,53.85,54.44,52.53,52.83,16117156
13/04/2004,49.06,53.42,48.92,53.1,20560820
12/04/2004,49.13,49.23,47.62,47.96,5929764
08/04/2004,49.56,50.38,47.78,48.37,14916054
07/04/2004,46.65,47.3,45.56,46.82,6561046
06/04/2004,46.59,47.63,45.99,46.56,7967846
05/04/2004,44.6,46.5,43.85,46.02,8717328
02/04/2004,45.43,45.65,44.27,44.59,7968206
01/04/2004,44.86,45.72,44.64,45.22,5684744
31/03/2004,45.79,46.08,44.64,44.97,9133328
30/03/2004,46.88,47.08,45.2,45.52,7172086
29/03/2004,47.41,47.41,46.01,46.64,4128724
26/03/2004,46.11,47.41,46.11,47.17,7985066
25/03/2004,45.92,46.81,45.27,45.74,6962466
24/03/2004,46.09,46.09,44.93,45.67,7632986
23/03/2004,45.27,46.99,44.93,46.29,8225048
22/03/2004,47.08,47.57,45.33,45.66,7237486
19/03/2004,47.58,48.2,46.75,47.46,9630668
18/03/2004,48.73,48.73,46.6,47.07,5889364
17/03/2004,48.4,49.89,47.41,48.5,7932106
16/03/2004,46.45,48.5,46.29,48.17,7794966
15/03/2004,49.38,49.5,46.52,47.06,9490108
12/03/2004,47.58,49.06,47.09,48.56,6905726
11/03/2004,47.25,48.23,46.65,47.5,7982326
10/03/2004,46.92,48.73,46.38,48.29,12785792
09/03/2004,47.54,47.54,46.1,47.22,10239970
08/03/2004,49.23,49.53,47.28,47.66,7101126
05/03/2004,50.22,50.32,48.74,49.19,9455408
04/03/2004,50.22,50.71,49.56,50.05,7951446
03/03/2004,49.07,50.38,48.5,49.82,8683088
01/03/2004,48.89,49.69,48.08,49.5,7643726
27/02/2004,47.9,48.56,46.17,48.05,14421834
26/02/2004,47.87,48.53,46.41,46.87,14204854
25/02/2004,48.7,48.7,47.25,47.65,8963368
24/02/2004,48.31,48.89,46.99,48.47,11026910
23/02/2004,49.82,50.25,48.24,48.51,7410886
20/02/2004,49.55,50.52,48.04,49.68,15325994
19/02/2004,52.8,52.8,49.5,49.92,13875352
18/02/2004,53.52,53.72,52.38,52.55,5808724
17/02/2004,53.46,53.68,52.37,53.14,6969826
16/02/2004,52.9,54.18,52.9,53.41,6762606
13/02/2004,52.2,53.92,52.2,53.71,10339670
12/02/2004,53.52,53.75,51.56,52.11,9701788
11/02/2004,52.53,53.52,52.53,53.16,6648126
10/02/2004,53.03,54.17,52.32,52.8,9945288
09/02/2004,51.83,54.48,51.55,53.7,8575268
06/02/2004,49.76,51.61,49.61,51.4,13351952
05/02/2004,50.22,51.14,48.89,49.53,13999652
04/02/2004,50.42,51.34,48.73,50.13,14420414
03/02/2004,50.39,52.53,50.05,50.4,12106452
30/01/2004,52.7,53.03,51.14,51.5,11266810
29/01/2004,55.67,55.67,50.89,51.99,21540040
28/01/2004,56.79,57.23,53.56,54.45,11985550
27/01/2004,57.82,57.82,55.44,57.2,12698352
23/01/2004,54.84,57.16,54.37,56.83,12460352
22/01/2004,54.98,57.97,53.32,54.15,21363840
21/01/2004,57.82,58.15,53.52,54.74,18676158
20/01/2004,58.38,58.38,55.86,56.75,10557390
19/01/2004,56.76,57.78,56,57.31,9753068
16/01/2004,55.93,56.94,54.73,56.15,9709868
15/01/2004,58.64,58.8,55.8,56.3,6460086
14/01/2004,58,59.04,57.82,58.13,6449166
13/01/2004,56.2,58.15,56.2,57.76,6811806
12/01/2004,58.15,58.15,56.73,57.39,6832026
09/01/2004,58.8,61.78,57.02,58.04,21630260
08/01/2004,57.76,57.81,55.83,57.35,12321732
07/01/2004,56.5,56.83,55.03,56.02,13012592
06/01/2004,58.71,59.77,54.55,55.92,20208500
05/01/2004,58.65,59.18,57.23,57.51,10408850
02/01/2004,58.18,58.77,57.88,58.23,7357026
01/01/2004,57.88,58.77,57.71,58.18,8007928
31/12/2003,58.44,58.64,46.49,57.35,8523088
30/12/2003,58.48,59.53,57.5,58.07,10550110
29/12/2003,57.01,58.56,57.01,57.93,11378050
26/12/2003,57.12,57.57,56.33,56.62,9583888
24/12/2003,55,57.65,54.58,56.84,11405710
23/12/2003,55.21,56.17,54.52,54.73,8829268
22/12/2003,56.17,56.47,55.08,55.54,9092088
19/12/2003,55.67,56.62,55.29,56.35,10018290
18/12/2003,54.77,56.14,54.51,55.56,9707328
17/12/2003,54.84,55.34,53.32,54.86,15329354
16/12/2003,53.85,56.26,53.85,55.69,14218514
15/12/2003,53.68,55.33,53.52,55.07,8357868
12/12/2003,54.25,54.61,52.62,53.17,14962474
11/12/2003,52.59,54.26,52.53,54.05,14076294
10/12/2003,50.88,53.19,50.42,52.58,12211132
09/12/2003,50.71,51.38,50.47,51.16,7505226
08/12/2003,49.53,50.87,49.06,50.42,12709632
05/12/2003,51.58,52.12,49.62,49.84,9083528
04/12/2003,52.53,52.53,51.07,51.87,11037730
03/12/2003,51.8,52.76,50.91,52.31,12423332
02/12/2003,54.2,54.35,51.08,51.71,15156914
01/12/2003,51.38,53.68,51.38,53.37,17595696
28/11/2003,50.35,51.14,49.77,50.81,13672132
27/11/2003,48.23,50.85,47.76,50.07,22931062
25/11/2003,48.3,48.83,47.59,47.92,11443910
24/11/2003,48.23,48.23,47.02,47.71,11031970
21/11/2003,46.26,48.37,46,47.74,11261570
20/11/2003,47.8,47.84,46.11,46.34,10367510
19/11/2003,46.42,47.41,45.43,46.73,14989874
18/11/2003,47.9,48.23,46.35,46.73,11075770
17/11/2003,47.25,48.05,46.29,47.73,9148148
14/11/2003,46.75,47.31,46.02,46.75,13673612
13/11/2003,48.86,49.38,46.59,47.08,14396654
12/11/2003,48.23,48.79,47.14,48.2,12636712
11/11/2003,46.33,48.3,45.96,47.5,12215272
10/11/2003,47.58,47.58,45.5,46.93,5286024
07/11/2003,48.23,48.86,46.92,47.23,8327308
06/11/2003,47.24,49.16,46.99,47.89,16804056
05/11/2003,47.9,47.9,45.79,46.91,12626572
04/11/2003,47.74,49.49,47.51,48.05,18754218
03/11/2003,44.6,47.51,44.13,47.1,15722154
31/10/2003,41.44,44.57,41.44,44.35,14600654
30/10/2003,41.91,41.91,41.14,41.37,6649126
29/10/2003,42.04,42.29,40.54,41.59,11622750
28/10/2003,41.63,42.11,40.9,41.39,11321870
27/10/2003,42.32,42.32,40.47,40.63,8223008
24/10/2003,40.67,42.78,40.49,42.45,11432390
23/10/2003,41.76,42.11,40.46,40.71,12940332
22/10/2003,43.65,44.11,41.4,41.91,16272296
21/10/2003,45.59,45.59,43.2,43.56,12876432
20/10/2003,47.08,47.08,44.95,45.33,14088294
17/10/2003,50.12,50.12,45.76,46.89,19952478
16/10/2003,44.86,46.09,44.44,45.57,16242256
15/10/2003,44.41,45.1,42.82,44.06,17139436
14/10/2003,46.26,48.83,43.74,44.09,15943074
13/10/2003,45.26,46.59,45.03,45.32,13928612
10/10/2003,43.28,44.9,41.47,44.51,25535504
09/10/2003,40.32,41.56,40.06,41.11,14199974
08/10/2003,40.97,40.99,38.98,40.05,15059954
07/10/2003,41.14,42.02,40.44,40.71,14762814
06/10/2003,40.77,41.5,40.65,40.89,11671970
03/10/2003,41.76,41.98,39.84,40.2,18823498
01/10/2003,41.2,42.22,40.65,41.22,14479774
30/09/2003,41.66,41.8,41.04,41.49,12136092
29/09/2003,40.8,42.02,40.67,41.08,17207896
26/09/2003,39.15,41.29,38.65,41.15,23459122
25/09/2003,38.65,39.65,38.39,38.96,13562112
24/09/2003,38.32,39.72,37.74,39.55,13610172
23/09/2003,36.89,37.92,36.51,37.71,12156372
22/09/2003,38.65,38.81,37.17,37.32,12744792
19/09/2003,37.92,38.64,36.23,38,19662078
18/09/2003,39.59,39.59,37.07,37.38,16561296
17/09/2003,41.14,41.36,38.83,39.38,20815340
16/09/2003,36.18,39.8,36.02,39.47,19214778
15/09/2003,39.62,39.62,36.38,36.63,16706536
12/09/2003,40.97,41.4,38.99,39.33,21714720
11/09/2003,41.23,41.43,40.14,40.41,18687098
10/09/2003,43.77,43.81,40.71,41.84,18160118
09/09/2003,42.35,44.04,41.74,42.56,25020984
08/09/2003,41.66,42.45,41.1,41.89,14722294
05/09/2003,39.71,41.43,38.92,41.17,22648302
04/09/2003,37.05,39.55,37.05,39.23,22104862
03/09/2003,38.32,38.8,36.31,36.71,17986376
02/09/2003,36.71,37.65,36.35,37.5,13983952
01/09/2003,35.7,37.07,35.23,36.59,10005270
29/08/2003,36.28,37.4,34.73,35.32,17137456
28/08/2003,34.33,35.65,34.03,35.35,14760054
27/08/2003,32.71,34.43,32.71,33.7,20458440
26/08/2003,31.38,32.5,31.38,32.26,9232048
25/08/2003,32.67,32.86,30.76,31.38,12804772
22/08/2003,33.26,36.35,31.89,32.15,8924048
21/08/2003,31.71,32.87,31.71,32.43,6652486
20/08/2003,30.92,31.65,30.91,31.44,10393730
19/08/2003,30.56,31.06,30.4,30.56,6797406
18/08/2003,30.62,30.73,29.83,30.14,6559366
14/08/2003,30.79,30.79,30.08,30.16,3756922
13/08/2003,30.89,31.05,30.47,30.64,5264084
12/08/2003,31.23,31.42,30.4,30.56,6047846
11/08/2003,31.45,31.6,31.09,31.25,4605964
08/08/2003,31.16,31.82,30.86,31.68,8219708
07/08/2003,30.27,31.02,30.25,30.86,9394988
06/08/2003,31.32,31.65,30.27,30.45,8772348
05/08/2003,32.78,33,31.46,31.66,10480250
04/08/2003,32.38,33.17,31.17,32.69,11690230
01/08/2003,31.59,33.04,31.39,32.59,15034594
31/07/2003,30.9,31.95,30.74,31.31,16055116
30/07/2003,31.65,31.82,30.86,31.1,7491866
29/07/2003,31.71,31.82,31.09,31.38,9618888
28/07/2003,30.91,31.95,30.74,31.57,15347734
25/07/2003,30.36,30.89,30.2,30.71,9301108
24/07/2003,30.56,30.71,30.07,30.3,13615452
23/07/2003,30.07,30.96,29.77,30.57,14455154
22/07/2003,28.41,29.86,28.41,29.68,11635470
21/07/2003,30.33,30.33,29.05,29.24,9398508
18/07/2003,27.8,30.75,27.8,30.29,29678388
17/07/2003,32.05,32.21,30.57,30.92,11989210
16/07/2003,31.65,32.45,30.95,32.2,11096870
15/07/2003,31.55,31.88,30.56,31.24,10749570
14/07/2003,32.71,32.77,31.79,31.98,9148448
11/07/2003,33.31,33.31,31.27,31.51,17997716
10/07/2003,31.45,33.73,31.45,33.22,22015022
09/07/2003,30.1,31.32,29.74,30.34,7014166
08/07/2003,30.73,31.18,30.63,30.99,8760108
07/07/2003,29.87,30.46,29.48,30.31,5719364
04/07/2003,29.9,30,29.41,29.79,5522944
03/07/2003,30.74,30.86,28.77,29.99,13861252
02/07/2003,31.42,31.52,29.93,30.15,7621286
01/07/2003,31.59,31.71,30.77,30.89,9245368
30/06/2003,31.06,31.72,30.8,31.32,9952248
27/06/2003,30.86,31.18,30.56,30.9,9839588
26/06/2003,29.8,30.35,29.8,30.24,10134250
25/06/2003,29.66,30.05,29.41,29.82,8318228
24/06/2003,29.74,30.07,29.18,29.37,13658992
23/06/2003,30.79,30.89,29.97,30.17,7362746
20/06/2003,29.89,30.89,29.42,30.72,13481192
19/06/2003,30.56,30.62,29.84,30.04,7745186
18/06/2003,30.23,31.02,30.23,30.56,18011458
17/06/2003,28.9,29.89,28.85,29.65,22491922
16/06/2003,27.97,28.38,27.6,28.17,10581690
13/06/2003,28.09,28.51,27.95,28.08,10293070
12/06/2003,27.75,27.87,27.5,27.74,6064366
11/06/2003,27.65,27.91,27.29,27.47,7894566
10/06/2003,27.26,27.88,27.19,27.43,10951110
09/06/2003,27.09,28.46,27.09,28.06,11132490
06/06/2003,28.85,28.91,28.14,28.77,11585530
05/06/2003,28.03,28.95,27.83,28.5,21050980
04/06/2003,27.49,27.86,27.43,27.56,9251108
03/06/2003,27.26,27.75,27.26,27.34,18394058
02/06/2003,27.02,27.39,26.93,27.11,12022692
30/05/2003,27.59,27.59,26.59,26.63,10225770
29/05/2003,27.92,27.98,27.06,27.26,14363614
28/05/2003,27.25,27.91,26.89,27.74,12880252
27/05/2003,26.92,27.55,26.44,26.68,14346034
26/05/2003,27.29,27.35,26.35,26.8,13933892
23/05/2003,27.59,27.89,26.7,27.2,18547158
22/05/2003,28.54,28.57,27.02,27.29,19178298
21/05/2003,30.13,30.16,28.16,28.4,19940138
20/05/2003,29.47,30.14,29.27,29.92,13936612
19/05/2003,31.09,31.31,29.57,29.83,12757272
16/05/2003,30.26,31.35,29.94,31.11,15946294
15/05/2003,29.7,30.07,29.41,29.9,7669166
14/05/2003,29.63,30.07,29.55,29.82,8104108
13/05/2003,29.08,29.95,28.89,29.79,15917694
12/05/2003,29.61,29.99,28.83,28.97,8666608
09/05/2003,29.6,29.89,29.08,29.41,12184112
08/05/2003,30.32,30.62,29.77,29.85,12788272
07/05/2003,30.5,31.06,30.29,30.39,21869280
06/05/2003,29.37,30.85,29.18,30.16,42333962
05/05/2003,29.3,29.65,28.63,29.23,21144080
02/05/2003,28.8,29.2,28.52,28.69,15361934
30/04/2003,28.74,29.19,28.44,28.63,12979712
29/04/2003,29.57,29.7,28.44,28.71,13846992
28/04/2003,29.41,30.23,28.92,29.15,11160650
25/04/2003,30.52,30.62,29.08,29.29,22793542
24/04/2003,30.24,31.35,30.01,30.17,16629016
23/04/2003,30.23,30.92,29.89,30.2,13919352
22/04/2003,29.96,30.13,29.12,29.79,15377094
21/04/2003,30.07,30.77,29.82,30.12,16198596
17/04/2003,29.08,29.53,27.49,29.11,42188362
16/04/2003,32.67,32.87,29.77,31.62,36387016
15/04/2003,30.56,36.28,30.56,32.41,17504356
11/04/2003,33.04,33.04,29.74,30.89,24334104
10/04/2003,39.78,39.97,30.5,33.28,23864802
09/04/2003,41.07,41.07,40.35,40.68,4608064
08/04/2003,42.58,42.58,41.24,41.41,6404786
07/04/2003,42.7,43.15,42.08,42.74,7535766
04/04/2003,42.12,42.93,41.33,42.73,8736228
03/04/2003,42.95,43.18,41.5,42.08,6921266
02/04/2003,41.43,42.62,40.97,42.2,5151244
01/04/2003,40.14,41.88,39.86,40.68,6748306
31/03/2003,42.45,42.45,39.98,40.75,4814484
28/03/2003,43.84,44,42.85,43.01,4727884
27/03/2003,44.61,44.86,43.71,43.92,4929364
26/03/2003,45.42,45.43,44.63,44.82,3679782
25/03/2003,44.77,45.19,44.28,44.83,5862224
24/03/2003,46.87,46.92,45.34,45.59,8483908
21/03/2003,45.3,46.17,45.04,45.48,11513650
20/03/2003,44.05,45.26,43.98,44.77,6854046
19/03/2003,43.8,44.6,43.8,44.16,5729844
17/03/2003,43.91,44.01,42.78,43.6,6084986
13/03/2003,43.65,44.44,43.19,43.92,6849706
12/03/2003,44.67,45.07,43.52,43.81,6153486
11/03/2003,44.44,45.13,44.05,44.64,7938906
10/03/2003,45.26,45.53,44.65,44.95,6321306
07/03/2003,45.79,45.92,44.84,45.13,6045366
06/03/2003,46.99,47.08,44.1,46.22,5321784
05/03/2003,46.26,47.18,45.86,46.95,6770046
04/03/2003,47.57,47.58,46.47,46.62,6881946
03/03/2003,49.56,49.56,47.85,48.03,6172866
28/02/2003,46.77,48.89,46.59,48.55,8289428
27/02/2003,46.21,46.81,45.95,46.19,5505844
26/02/2003,46.92,47.18,46.13,46.28,3695662
25/02/2003,46.95,46.95,46.35,46.63,3227142
24/02/2003,47.74,47.89,47.15,47.43,2321982
21/02/2003,47.41,48.03,47.25,47.51,3730722
20/02/2003,47.38,48.01,46.92,47.77,4439464
19/02/2003,47.58,48,47.14,47.47,4390204
18/02/2003,47.92,48.2,47.08,47.43,4164124
17/02/2003,47.25,48.23,46.92,47.8,4859944
14/02/2003,46.6,46.68,45.68,46.03,7098166
12/02/2003,46.59,47.08,46.18,46.59,8609888
11/02/2003,47.02,47.84,46.02,46.44,11840450
10/02/2003,47.58,47.7,46.85,47.11,5729064
07/02/2003,48.4,48.55,47.47,47.76,7841926
06/02/2003,47.14,48.89,46.92,48.43,6292086
05/02/2003,47.41,47.5,46.62,47.32,6401866
04/02/2003,48.4,48.7,46.95,47.76,8179428
03/02/2003,44.53,48.23,44.53,48.04,8263288
31/01/2003,46.22,46.75,45.64,46.37,7731986
30/01/2003,51.65,51.65,45.86,46.55,11454610
29/01/2003,47.31,47.41,45.62,46.41,8862648
28/01/2003,45.59,46.95,45.12,46.73,9470228
27/01/2003,46.58,46.59,44.81,45.25,10480530
24/01/2003,48.75,49.05,46.92,47.18,8604268
23/01/2003,49.59,49.59,48.24,48.53,8113408
22/01/2003,49.39,50.44,48.77,50.13,11710370
21/01/2003,49.44,49.82,48.64,49,7603826
20/01/2003,50.22,50.68,48.89,49.41,11493990
17/01/2003,50.29,51.17,49.28,50.59,25975284
16/01/2003,52.14,53.15,51.41,51.99,15197514
15/01/2003,52.53,53.16,51.77,52.3,12965712
14/01/2003,51.04,52.56,50.74,52.17,11199750
13/01/2003,50.52,51.54,49.43,50.77,11430550
10/01/2003,54.98,55.01,49.64,50.52,17655696
09/01/2003,54.22,54.92,53.95,54.36,9973068
08/01/2003,55.77,55.77,53.94,54.39,11177530
07/01/2003,55.51,55.74,54.19,54.56,10050490
06/01/2003,54.35,55.3,54.12,55.07,10321390
03/01/2003,55.24,55.27,53.86,54.15,8377208
