Date,SUNTV-EQ O,SUNTV-EQ H,SUNTV-EQ L,SUNTV-EQ C,SUNTV-EQ V
29/03/2019,609,638.95,608.1,628.1,4219634
28/03/2019,587.4,610,587.4,606.05,2830495
27/03/2019,587,601.7,586,589.25,2146256
26/03/2019,583,591.95,581.05,584.8,1545521
25/03/2019,584.85,590.9,572.4,579.85,2348575
22/03/2019,620.9,620.9,589.45,596.05,2108088
20/03/2019,621,621.05,612,616.55,1434900
19/03/2019,622.9,630.55,616.5,621.55,1994472
18/03/2019,623.65,626.55,613.05,620.45,1376894
15/03/2019,617.4,630.75,610.2,617.5,3455081
14/03/2019,614,623.65,603.05,614.65,2126244
13/03/2019,619.45,621.75,609,612.55,1481513
12/03/2019,618.55,625.75,613.3,617.55,2240423
11/03/2019,604.7,620,597.2,616.85,3036038
08/03/2019,614.85,620.2,591.3,595.65,2779842
07/03/2019,622,626.95,610.65,613.7,1821986
06/03/2019,625,633.75,615.4,621.75,2974338
05/03/2019,617,627.9,613.1,625.8,2057760
01/03/2019,605,618,605,615.9,2541891
28/02/2019,595.25,611.8,587.5,608.25,3597384
27/02/2019,608.95,617.65,590,593.7,4387981
26/02/2019,584,615.9,571.1,605.2,4706171
25/02/2019,589,594.6,581.6,587.05,1982254
22/02/2019,588,598.5,582.3,585.9,3254462
21/02/2019,565,592,562.1,587.6,2753833
20/02/2019,561.1,572.4,556.2,567.25,2587436
19/02/2019,545,563.45,537.2,557.65,3001178
18/02/2019,543.85,554.35,540.5,545.5,2613726
15/02/2019,576.1,578.05,538.55,547,3895244
14/02/2019,554.4,587,544.8,579.1,4102027
13/02/2019,557,569.75,551,553.6,2299272
12/02/2019,570.25,578.5,558,560.8,4646752
11/02/2019,550,576.7,535.3,574.05,12331734
08/02/2019,534.8,535.6,518,521,1606621
07/02/2019,541,550,530,532.35,1745074
06/02/2019,523.35,547.9,516.6,543.55,1734832
05/02/2019,523.15,528.65,513.1,522,1066230
04/02/2019,530.7,532.3,514.75,524.1,1014065
01/02/2019,530,547.3,523.5,532.15,1629734
31/01/2019,534,536.8,520.15,530.1,1704334
30/01/2019,530.2,541.15,525.4,533.65,1604734
29/01/2019,529.1,541.7,521,533.45,2410506
28/01/2019,511,543.5,493.4,532.35,4524193
25/01/2019,530.25,536.6,486.55,505.85,3808529
24/01/2019,530.75,539.65,521.5,527,2113026
23/01/2019,521.45,536.9,520.1,529.45,3412724
22/01/2019,515.3,523.2,510.05,519.25,2492481
21/01/2019,524,535.75,509,512.1,4003904
18/01/2019,568,568,513.15,525.2,6658747
17/01/2019,573.95,576.45,563.2,564.95,1087914
16/01/2019,580.4,590,571.5,573.45,1265311
15/01/2019,568,581.25,568,579.55,1174492
14/01/2019,588.9,590.85,576,579,853454
11/01/2019,592,594.5,584,588.9,859286
10/01/2019,588,597.7,588,590.05,727989
09/01/2019,601.5,603.4,585.1,588.9,966892
08/01/2019,597.25,602.8,590.75,599.85,854643
07/01/2019,597.8,604.4,592.4,595.35,854838
04/01/2019,589.45,595.95,585.4,592.2,1195297
03/01/2019,609.45,609.45,583.05,585.1,1543898
02/01/2019,607.7,612.85,598.45,604.6,1205671
01/01/2019,610.8,614.5,603.45,607.85,1393145
31/12/2018,619.05,620.45,605.55,607.75,2495824
28/12/2018,591,618.5,588.2,615.3,3387769
27/12/2018,578,591.35,577.25,586.2,1479694
26/12/2018,578.7,580,554,575.3,2305953
24/12/2018,595.05,598.9,575.2,576.95,1228147
21/12/2018,599,606.75,585.5,590.9,1018579
20/12/2018,595,607,593,596.85,1388554
19/12/2018,592.5,599.5,586.45,596.9,1470396
18/12/2018,572,590.4,570,588.85,2031643
17/12/2018,575.55,582.5,569.1,574.4,1435521
14/12/2018,558.8,578.75,554.7,575.55,2321754
13/12/2018,570.3,577.7,557.65,560.7,1700878
12/12/2018,560,570.85,558,566.8,2017692
11/12/2018,566,579.5,552.85,559.75,2653942
10/12/2018,586.8,586.8,573.3,575.05,995614
07/12/2018,591,598.85,578.7,594.45,2028229
06/12/2018,571.45,596.65,565,590.7,2957408
05/12/2018,589.65,593.55,568.2,573.85,2056326
04/12/2018,595.2,603.8,585.6,590.05,1245127
03/12/2018,594.75,601.2,589.3,595.15,1216634
30/11/2018,611.55,611.55,587.05,591.55,3289607
29/11/2018,612.1,619.75,605,616.25,1524447
28/11/2018,614.9,618.5,605.25,610.65,1121991
27/11/2018,603.5,613.4,598.1,611.8,1510252
26/11/2018,601.55,609.8,593.75,602.4,1780157
22/11/2018,625,625,598.25,600.05,2196166
21/11/2018,608,627,608,621.35,1155435
20/11/2018,614.4,623.5,606.5,609.05,1519601
19/11/2018,613.2,622.3,609.65,617.05,1209850
16/11/2018,596.6,615.5,584,608.15,2642885
15/11/2018,613.75,618.55,594.75,596.6,1935051
14/11/2018,614,630.55,607.25,613.75,1803487
13/11/2018,615,620,605,611.3,1279624
12/11/2018,624.95,632.65,615.1,618.05,1036722
09/11/2018,604,632.4,602.05,623.8,2075753
07/11/2018,610.1,614.8,608.3,609.8,258661
06/11/2018,618,627.4,605,607.55,2368118
05/11/2018,658,658,612.1,618,4985520
02/11/2018,680,683.7,656,663.2,2037639
01/11/2018,653.5,674.7,651.65,672.3,1395195
31/10/2018,655.4,661.6,630,650.75,1470385
30/10/2018,647.55,668.7,640.3,651.45,1210908
29/10/2018,617,653.85,608.1,649.35,1361228
26/10/2018,616.65,635.45,601.5,620.1,1388966
25/10/2018,642,643.95,611,615.4,2397886
24/10/2018,641,651.55,627.2,648.35,1145474
23/10/2018,635.75,639.9,623.1,632.2,1104021
22/10/2018,643.4,654.05,628.6,641.3,1172851
19/10/2018,655,669.6,624.15,640.9,1387550
17/10/2018,675,675.4,649.35,654.1,1051869
16/10/2018,652.9,681,649.05,670.45,1303962
15/10/2018,656.8,667,640,649.45,1604860
12/10/2018,654,657,638.75,653.95,895866
11/10/2018,632,659,610.2,636.5,2237762
10/10/2018,613.2,648.9,612.2,643.55,1317224
09/10/2018,624.8,628.05,599,610.7,1459709
08/10/2018,606,627.7,587.25,619.65,1606358
05/10/2018,635,639.5,602,610.55,1817267
04/10/2018,611.5,645.2,611.5,638.6,1636830
03/10/2018,649.8,662.5,622.5,628.5,1678602
01/10/2018,610.55,660.25,594.8,653.65,1674675
28/09/2018,623,627.6,597.45,614.25,1835618
27/09/2018,642,646.75,616.4,620,1805574
26/09/2018,649.7,655.5,632.85,635,1198987
25/09/2018,631.25,644.9,622,639.9,1293877
24/09/2018,668.1,668.95,625.7,632.55,1279338
21/09/2018,660.2,670,557,664.1,2013841
19/09/2018,683.7,683.7,649.1,655.15,1840229
18/09/2018,678.55,685.45,670.25,672.5,918190
17/09/2018,685,685.6,671.25,674.85,1310606
14/09/2018,682.2,693,681,687.95,1096951
12/09/2018,669,684.35,655.55,680.35,2350925
11/09/2018,697.95,697.95,657.4,666.7,3409869
10/09/2018,693,702,687.1,691.35,1273816
07/09/2018,693.25,699.75,681.05,694.95,2542904
06/09/2018,722,727.65,692.35,697.8,4635427
05/09/2018,720,733.95,702.45,720.3,2182780
04/09/2018,777,781.05,715.8,723.55,2733473
03/09/2018,775,791.9,767.05,778.15,1371446
31/08/2018,768.8,772.8,761.4,766.2,951479
30/08/2018,763,774.5,760.85,765,1246447
29/08/2018,773,778,765.8,768.05,817913
28/08/2018,771.05,782.8,765.25,771.8,1772375
27/08/2018,769.55,775,765,768.85,1491964
24/08/2018,800,800,766.15,769,2693673
23/08/2018,802,808.45,791.85,796.15,1705339
21/08/2018,795,809.6,785.7,799.1,2370038
20/08/2018,785.25,794.85,780,792.65,1099298
17/08/2018,792,797.8,781,788.95,1402773
16/08/2018,778,791.95,770,785.25,1974728
14/08/2018,766,782.9,753.8,778.95,3588530
13/08/2018,835,835,757,762.7,7274698
10/08/2018,834.9,836,822.2,826.2,1403854
09/08/2018,822,834,812.05,830.55,879309
08/08/2018,807.9,830,806.55,819.15,1668217
07/08/2018,810.5,819.25,807,813.8,738689
06/08/2018,808,817.95,798.9,807.75,974388
03/08/2018,806,810.95,801.1,805.5,956471
02/08/2018,795,807.1,786,799.3,1835396
01/08/2018,773.95,798.4,773.7,792.6,1382661
31/07/2018,776.25,776.25,764.05,772.3,1419025
30/07/2018,778,788.25,772,774.5,1410274
27/07/2018,769.95,777.1,763.05,773.85,1183524
26/07/2018,760,771.95,754.15,766.75,1123004
25/07/2018,788,792.25,758.6,765.45,1771204
24/07/2018,790.5,798.1,773.35,787.6,1533807
23/07/2018,763,790,762,781.4,1397780
20/07/2018,758.7,772.5,752,761.4,921369
19/07/2018,780,781.2,742.65,754.25,1140240
18/07/2018,761.2,786.7,745,779.05,1915236
17/07/2018,745.95,767.35,724.45,764.2,1509119
16/07/2018,785,787.4,736.75,744,1496471
13/07/2018,790,796,777.65,785.75,937282
12/07/2018,806.9,812.5,784.15,787.8,952713
11/07/2018,809.05,816.2,795.1,800.3,1211003
10/07/2018,813.4,822.6,806,809.35,1039636
09/07/2018,799,816.8,799,812.9,1769175
06/07/2018,768.5,803.2,761.65,794.1,1753706
05/07/2018,790,801.95,765.35,770.8,1247504
04/07/2018,796,800,781.2,792.85,1328667
03/07/2018,783,796,774.65,793.1,1151034
02/07/2018,784,805.75,778.2,781.95,2225664
29/06/2018,783.2,793.2,777.95,782.3,1508172
28/06/2018,800,809.9,776,779.05,2098237
27/06/2018,808.25,821,795,801.05,2185435
26/06/2018,799,818.8,786,810.9,3073456
25/06/2018,831.5,840.8,798.25,804.65,2256991
22/06/2018,838,849.85,831.35,836.1,1999138
21/06/2018,837,863.4,825.45,840.2,4150664
20/06/2018,864.55,871.25,835.3,839.4,1602532
19/06/2018,875,883,857,861.9,1514817
18/06/2018,910.05,912.5,880,883.05,1373908
15/06/2018,911,922,905.15,908.25,959908
14/06/2018,932,933.7,907.65,912.25,1054505
13/06/2018,938,950,929.1,932.75,1125687
12/06/2018,918,942,911.5,938.1,957683
11/06/2018,929,929,911.05,918.1,721519
08/06/2018,929.5,941,915.75,921.15,1606003
07/06/2018,906.8,932.1,905,928.9,1126381
06/06/2018,904,923.5,896.3,901.45,1573889
05/06/2018,915.9,929.7,894.5,902.5,1313360
04/06/2018,899,926,892.5,920.5,3220041
01/06/2018,920,929.35,855.55,886.55,1602686
31/05/2018,939.8,940.95,914,917.6,891362
30/05/2018,938,946.95,930.1,936.25,718883
29/05/2018,940,951.35,932.1,940.2,964670
28/05/2018,968,968,933.45,942.15,1028036
25/05/2018,938.1,958,929.2,950.05,887884
24/05/2018,931.05,944.45,923.15,935.05,688541
23/05/2018,946.95,954.4,929.25,936.85,952170
22/05/2018,940,960,939.85,946.95,1132120
21/05/2018,955,956.1,931,939.85,1415004
18/05/2018,971.6,976.15,947.3,952.3,1308284
17/05/2018,979,999,966.5,974.85,2860709
16/05/2018,963,982.2,955.35,978.25,2201404
15/05/2018,955,986.9,946.3,967.15,4248695
14/05/2018,905,977.8,901.65,963.25,11010934
11/05/2018,860,881,838,868.5,1693466
10/05/2018,871.7,877.85,852,855.2,733478
09/05/2018,875.05,887.95,866.15,870.05,831099
08/05/2018,887,887,867.55,874.15,664193
07/05/2018,869,885.9,860.2,883.15,1027583
04/05/2018,858.5,867.75,853.15,863.5,710447
03/05/2018,873.6,880.9,854.55,858.85,1188472
02/05/2018,885.35,906,863.35,871.8,1858861
30/04/2018,871.5,882.6,871.5,879.8,502573
27/04/2018,878,888,868.4,871.65,889800
26/04/2018,864.45,879.55,860,875.35,1118526
25/04/2018,869.7,875,858.2,864.45,962446
24/04/2018,878,892.25,861.95,868.2,1161997
23/04/2018,889,890.9,875.4,879.4,920163
20/04/2018,911.9,912.85,882.3,885.4,1274126
19/04/2018,903,923.85,896.65,915.35,2467766
18/04/2018,888,906,875.65,899.55,2886581
17/04/2018,892.1,893.95,875,879.15,1047147
16/04/2018,877.1,895,870.9,888.9,1194190
13/04/2018,869.8,885.9,863.5,879.8,1560005
12/04/2018,873,888.45,859,862.2,1407226
11/04/2018,879.5,884.75,866.5,873.85,823764
10/04/2018,880.15,886.6,871.4,878.05,903949
09/04/2018,890,904,874.05,878.85,1430752
06/04/2018,872.1,896,869,889.8,1559116
05/04/2018,868.5,879.8,867.05,873.05,1284847
04/04/2018,893,895,855.1,860.95,1438630
03/04/2018,858,901.5,853.3,894,2855127
02/04/2018,850.9,863.9,845.1,860,919291
28/03/2018,858,859.1,837.05,848.6,1538269
27/03/2018,869.95,872.35,852,863,1690585
26/03/2018,834,868.85,814.05,864.9,1632356
23/03/2018,830,836,803.3,831.25,1422906
22/03/2018,880,881.5,845,848.25,1767625
21/03/2018,894.5,907.8,866,872.85,1666802
20/03/2018,910,910,888.15,892.2,1006750
19/03/2018,903.35,914,886,907.3,1271551
16/03/2018,921,925.3,897.55,903.15,2564212
15/03/2018,940,948.95,917.1,920.7,1665722
14/03/2018,890.6,944.4,890.6,931.6,2102164
13/03/2018,889.9,906,880,900.25,1310159
12/03/2018,889.9,900.9,881.3,893,1531117
09/03/2018,907,907.05,872.55,879.3,1641001
08/03/2018,896.25,910,870,898.4,1771894
07/03/2018,930,930,885,890.55,1549813
06/03/2018,922,944.9,916.65,926.8,1701591
05/03/2018,915,924,908.15,912.25,624119
01/03/2018,920,939,904.7,916.65,732700
28/02/2018,938,938,921,927.8,1038261
27/02/2018,950,955.9,929.6,950.5,935091
26/02/2018,930,956.5,921,948.1,1210962
23/02/2018,914,931.95,908.85,928.55,852264
22/02/2018,929.25,929.5,903.15,908.3,1563651
21/02/2018,918.85,937.9,909.7,932.85,1671516
20/02/2018,891,922,888.45,909.05,1907738
19/02/2018,929,929.5,871.85,887.8,2692590
16/02/2018,983.85,986.9,920,925.1,1996290
15/02/2018,1001.9,1015.5,973.6,979.55,929208
14/02/2018,992,1026.9,981.4,998.4,1579126
12/02/2018,1000.1,1000.25,971.4,985.1,1436715
09/02/2018,951.35,998,951.35,973.55,1086075
08/02/2018,936,1013.25,913.25,1006.55,1927256
07/02/2018,936.9,1029.3,924.05,933.1,557855
06/02/2018,920.3,948.55,893.55,935.75,1007848
05/02/2018,947.65,967,901.45,953.6,822601
02/02/2018,1005,1008.95,935,953.15,1040044
01/02/2018,1028,1029.3,976.5,1012.4,651336
31/01/2018,1028.8,1030,1015.6,1024.4,491600
30/01/2018,1021.1,1032.4,1002.3,1027.55,479265
29/01/2018,1039.6,1045.8,1017.95,1021.1,431187
25/01/2018,1033.6,1049.5,1030.05,1033.7,1019610
24/01/2018,1043.35,1053.15,1020.65,1033.6,491618
23/01/2018,1036.3,1052.6,1032.05,1040.4,547311
22/01/2018,1048,1056.6,1028.55,1033.65,482950
19/01/2018,1039,1055.95,1014.4,1050.2,1066033
18/01/2018,1060,1090,1033.1,1039,646908
17/01/2018,1077,1077.1,1046.4,1058.15,986876
16/01/2018,1075,1097.8,1066.1,1079.15,1403769
15/01/2018,1082,1083.95,1066.1,1073.5,864427
12/01/2018,1050,1079.8,1050,1077.1,1978981
11/01/2018,1025,1049.1,1013.8,1043.6,663460
10/01/2018,1032.05,1036.45,1017.2,1022.15,829545
09/01/2018,1046,1053.15,1029.35,1032.75,717350
08/01/2018,1038,1050.9,1034.15,1044.45,812859
05/01/2018,1027.25,1045,1019,1037.95,1065076
04/01/2018,1007,1030,1005,1028.2,1460645
03/01/2018,1005,1009.75,996.15,1004.7,779309
02/01/2018,1001,1004.9,983.3,995.2,723049
01/01/2018,990.15,1007.8,990.15,998,743452
29/12/2017,999.6,1009.6,983.55,990.15,660611
28/12/2017,1010,1013.85,996.45,999.6,939043
27/12/2017,1002,1017,996,1005.25,1558799
26/12/2017,986.4,1018,986.4,999.45,2444017
22/12/2017,988,1007.9,967,999.5,3398360
21/12/2017,929.2,999.8,924.2,982.9,6615016
20/12/2017,941.8,948.9,925.15,936.5,1615208
19/12/2017,948.6,961.05,933.3,941.2,2436571
18/12/2017,933.05,964,898.6,951.25,2142777
15/12/2017,930,940.75,925,934.5,1355024
14/12/2017,927,929.85,901.2,913,1934187
13/12/2017,890,937,886.25,916.25,3924204
12/12/2017,905.2,908.7,886.1,891.55,839961
11/12/2017,907.8,920,893.3,906.2,1683039
08/12/2017,859.55,906.35,843,901.75,1852664
07/12/2017,846.8,860.3,826.65,857.6,1196478
06/12/2017,850,857.75,838.6,842.25,630614
05/12/2017,850,861.35,838.15,857.8,759829
04/12/2017,854,861.7,828.95,851.7,1337118
01/12/2017,873.95,888,841.6,854.45,1326174
30/11/2017,880,881.9,864,869.6,634354
29/11/2017,880.25,893.45,878.3,882.4,590545
28/11/2017,881.8,896,876,887.35,1395602
27/11/2017,875,889.7,866.05,884.1,982950
24/11/2017,883,883.55,872.1,877.35,652002
23/11/2017,883,885.9,867,879.15,1592211
22/11/2017,854.9,878,843.1,874.5,2409739
21/11/2017,838.55,857.15,836.6,848.85,1288479
20/11/2017,840.5,845,827,835.6,598348
17/11/2017,855,855,839.75,842.55,550164
16/11/2017,837.5,849,832.05,845.55,771052
15/11/2017,859,859,826.65,831.5,731657
14/11/2017,855,863.1,846,851.8,697674
13/11/2017,893,893,844.05,856.7,1027809
10/11/2017,873.55,887.4,865.6,872.45,982654
09/11/2017,876,886.9,848.1,882.4,954037
08/11/2017,881.7,889.2,866.35,872.15,686062
07/11/2017,906.95,915.8,870.2,878.75,1114376
06/11/2017,874,913,865.45,903.85,2296474
03/11/2017,861,885,856,881.55,1707335
02/11/2017,857.7,865,849.6,854.75,509044
01/11/2017,856.5,872.55,847.25,853.3,1189898
31/10/2017,838,872.8,834.2,856.5,1707119
30/10/2017,850,854.9,830.8,834.15,792812
27/10/2017,819.45,858.05,815.4,843.45,1358801
26/10/2017,808.95,824.65,795,815.9,1012270
25/10/2017,810.35,814.45,796.8,807.8,475248
24/10/2017,806.95,813.45,797.05,804.95,507655
23/10/2017,811.9,816,796.4,803.85,641254
19/10/2017,817.3,828.3,800.6,808.3,112449
18/10/2017,815.7,829.65,808.3,813.75,743518
17/10/2017,816,825,810.1,815.8,700019
16/10/2017,800.15,819.7,800.15,817,1407593
13/10/2017,796.5,806.5,792.15,799.8,671444
12/10/2017,790,796.8,779.3,794.05,801867
11/10/2017,823,826.3,778.1,783.55,1804332
10/10/2017,799,822,795,817.7,1870830
09/10/2017,788.8,800.9,775.5,793.7,1080642
06/10/2017,782.95,790,770.45,784.85,844932
05/10/2017,768.4,792.85,767.7,780.75,1023700
04/10/2017,770,773.95,756,768.4,770646
03/10/2017,770.5,776.2,763,766.6,957349
29/09/2017,740.85,768.8,737.05,762.05,1731092
28/09/2017,743.7,746.85,717.45,733.7,2597410
27/09/2017,780,785.7,735.95,743.85,1311763
26/09/2017,788.8,790.5,750.8,771.5,2439743
25/09/2017,819.45,825.5,773.45,783.45,1638011
22/09/2017,831.3,850.9,812,819.75,2079777
21/09/2017,842,847.65,815.05,829.55,800734
20/09/2017,852,856,838.45,841.65,694476
19/09/2017,855,865.5,843.15,850.35,1737374
18/09/2017,829,856,826.8,849.7,1820741
15/09/2017,830,836,815,824.1,1210009
14/09/2017,818,840,813.9,836.4,1521241
13/09/2017,834,834.45,808.2,812.5,786333
12/09/2017,840,840,821.8,826.25,792563
11/09/2017,815.9,836,813,828.4,1234361
08/09/2017,840.65,841.15,794.1,806.95,1976105
07/09/2017,840,846,831.1,833.15,1207476
06/09/2017,814.25,848.4,813.15,832.55,2312131
05/09/2017,820,839,815.2,826.2,4700287
04/09/2017,765,812.8,753.3,807.4,5820546
01/09/2017,710.3,782.4,710,768.3,6404704
31/08/2017,703,708,692.35,696.45,788332
30/08/2017,704.9,714.65,699.3,704.15,797134
29/08/2017,710.5,716.4,698.1,701.4,642314
28/08/2017,721,721,709.5,715.5,547833
24/08/2017,715,725,708,712.45,749708
23/08/2017,696,718.2,691.5,714.65,1148207
22/08/2017,731,731,693,698.15,2082592
21/08/2017,745.1,747.25,711,719.25,1144055
18/08/2017,746.95,756.1,736.25,742.4,684046
17/08/2017,758,772.2,745,752.8,1000983
16/08/2017,751.05,757.9,737.5,748.45,714027
14/08/2017,730,757.55,715.7,750.7,2204323
11/08/2017,663,720.8,663,706.9,1691825
10/08/2017,697.9,702.35,652.45,680.8,1126577
09/08/2017,722.5,729.85,697,705.55,1648664
08/08/2017,759.2,760.4,722,725.6,1470821
07/08/2017,780,787.7,747.25,754.6,1869755
04/08/2017,801.45,801.45,780.8,786.3,508339
03/08/2017,798.5,807.45,785.4,796.5,882736
02/08/2017,785.5,801.6,781,798.5,608808
01/08/2017,783,797.1,777.6,782.45,1079849
31/07/2017,798.1,804,773.65,780.35,690147
28/07/2017,795,804.5,792.15,797.1,453447
27/07/2017,806,814.5,791.55,794.65,512775
26/07/2017,816,818.1,801.15,804.35,437994
25/07/2017,810.6,819.9,808.95,813.5,731782
24/07/2017,806,816.6,805,810.6,721563
21/07/2017,826,832.1,783.15,806.3,1702883
20/07/2017,839.5,843.05,822,825.75,627323
19/07/2017,829.15,839.7,827.2,836.6,1112241
18/07/2017,830,845,824.05,827.5,1277675
17/07/2017,829,838.3,821.8,831.95,855970
14/07/2017,826.5,839.55,821.3,830.95,1150827
13/07/2017,827,833.9,819,829.2,889313
12/07/2017,818,829,814.1,826.4,488691
11/07/2017,833,834.8,816.2,819.05,644855
10/07/2017,830,842,827.1,830,249393
07/07/2017,825,839.8,819.7,828,946311
06/07/2017,825,829.9,818.5,825.5,535313
05/07/2017,816.5,827.4,816.3,824.95,503279
04/07/2017,826.5,831.5,812.05,815.5,798634
03/07/2017,821.8,837.6,819.6,826.5,879044
30/06/2017,804.8,821,794.05,816.4,742834
29/06/2017,812,818.55,802.75,806.8,929631
28/06/2017,792.2,812.4,778.8,808.05,1113431
27/06/2017,810,816,785.1,792.2,839963
23/06/2017,833.1,835.9,806.05,809.25,797264
22/06/2017,849.4,851.5,827.55,832.6,579345
21/06/2017,845,853.9,837.4,848.3,789946
20/06/2017,862,863.75,843.4,845.4,901402
19/06/2017,845,865,842.7,859.45,1578452
16/06/2017,827,843.6,823,839,1352925
15/06/2017,826.7,836.35,817.65,824.75,1081690
14/06/2017,816.8,831.25,806,826.95,1058937
13/06/2017,812,819.8,805,813,845617
12/06/2017,798,815.5,790,808.6,1435923
09/06/2017,817.1,822.4,791.3,795.7,1724424
08/06/2017,830,833.7,810.1,818.65,889642
07/06/2017,818.9,831.95,818.75,825.3,805638
06/06/2017,839,841.7,802.35,813.9,1601229
05/06/2017,840,854.35,834.5,839.95,1607276
02/06/2017,807,838.85,801.4,834.35,1889892
01/06/2017,802,817.95,794,803.7,946980
31/05/2017,798.7,829,791.55,798,3353867
30/05/2017,787.2,804.8,768.5,797.8,1140494
29/05/2017,799,810.85,779.1,781.45,1085310
26/05/2017,792,814.15,789,808.9,1007416
25/05/2017,784.8,807.5,777.95,792.55,1615153
24/05/2017,819,826.95,777,783.3,1590566
23/05/2017,848,849.9,806.55,813.5,1768982
22/05/2017,860,873.55,834,844.85,1969975
19/05/2017,877,895.1,813.5,852.4,4223048
18/05/2017,888,917.9,865.2,871.35,2436703
17/05/2017,894.9,899.15,880.5,887.05,500545
16/05/2017,908.2,909,890.2,894.7,1110184
15/05/2017,885.5,928,885.4,912.2,2193488
12/05/2017,905.95,905.95,880,883.7,1077613
11/05/2017,862.55,919.8,862.55,908.2,3057817
10/05/2017,859.9,870.85,854.4,862.5,614581
09/05/2017,855.9,867.6,853.1,858.9,585202
08/05/2017,855,868.2,850.35,856.55,1057509
05/05/2017,889,889.2,849.3,852.75,1320656
04/05/2017,885,904.7,874,889.9,1224522
03/05/2017,919,923.65,872,880.7,2199508
02/05/2017,924,936,919,923.95,640362
28/04/2017,924.7,934,916.5,921.75,702274
27/04/2017,928,929.4,918.05,923.85,1336379
26/04/2017,929,940.5,914,924.35,2204238
25/04/2017,928.95,934.5,918.95,926.9,1728513
24/04/2017,946,946,920.3,929.5,1707457
21/04/2017,900,939.7,900,936.75,4930680
20/04/2017,861,901.75,860,897.2,5272933
19/04/2017,807.85,848.8,797.05,843.45,4168936
18/04/2017,790.45,811.8,789.75,800.65,1561055
17/04/2017,784.95,792.5,780.25,789.2,377102
13/04/2017,788.2,793,777.25,781.75,721651
12/04/2017,794.9,798.5,781.5,784.6,721069
11/04/2017,781,795.2,781,793.5,605561
10/04/2017,770,789,768.5,786.25,819867
07/04/2017,782.6,786,771.6,773.6,724581
06/04/2017,794,799.65,781,786.75,1096960
05/04/2017,796.2,802.2,791.6,795.75,1028046
03/04/2017,792,798.65,788,795.25,618986
31/03/2017,791.95,797.85,788,790.65,628659
30/03/2017,785,792.9,781.45,788.25,1282392
29/03/2017,782.9,795.9,782.5,789.4,1628004
28/03/2017,762.05,785.4,762.05,781.4,2104017
27/03/2017,756.05,763.1,748.45,760.35,777498
24/03/2017,755,760,750.2,755.9,594422
23/03/2017,742.9,753,742.7,750.6,547053
22/03/2017,754,754,740.1,742.7,778374
21/03/2017,761.45,768,748.5,757.4,1034750
20/03/2017,751.5,765,746.85,760.95,1266945
17/03/2017,764.15,770,749,751.2,901485
16/03/2017,752,768.4,749.3,763.65,1273326
15/03/2017,744,755,741,749.4,969982
14/03/2017,755,758.8,738.65,740.55,910855
10/03/2017,741.55,755.85,736,745.6,1753934
09/03/2017,736,745.65,721.5,741.9,998097
08/03/2017,742.9,746.3,733.7,738.3,1114606
07/03/2017,734.05,745,728.95,743.3,1768914
06/03/2017,722,739,720.3,735.9,1528384
03/03/2017,702,728.95,702,726.2,2134131
02/03/2017,724.9,728.05,704.4,707.65,1236859
01/03/2017,717.7,726,714.15,724,930696
