Date,BHARTIARTL-EQ O,BHARTIARTL-EQ H,BHARTIARTL-EQ L,BHARTIARTL-EQ C,BHARTIARTL-EQ V
29/04/2004,84.2,86.25,83.45,85.38,7175142
28/04/2004,83.28,86,83,83.72,8986978
27/04/2004,91.5,92,82.53,83.22,12061042
23/04/2004,85.5,94.5,84.92,88.47,30001246
22/04/2004,83.62,86.12,83.28,83.97,5070402
21/04/2004,84,85.22,82.4,82.88,4319250
20/04/2004,85,86,83.08,83.7,4756260
19/04/2004,87,87.22,83.9,84.92,4339326
16/04/2004,84.7,85.47,83.75,84.55,3819192
15/04/2004,87.33,89.4,83.1,84.08,7731078
13/04/2004,84.72,88.42,84.72,87.17,6786250
12/04/2004,85,86.7,84.03,84.42,4003888
08/04/2004,85,86,80.7,83.62,6289294
07/04/2004,83.97,85.15,82.85,83.28,4676798
06/04/2004,83.03,86.65,82.33,83.1,7841008
05/04/2004,87,88.62,81.78,82.55,9492360
02/04/2004,81.95,86.95,81.58,86.15,10878572
01/04/2004,78.35,84.7,77.5,81.17,12442920
31/03/2004,77,78.25,74.5,77.9,5386020
30/03/2004,73.5,76.95,72.6,76.35,7533918
29/03/2004,75,75.5,72.1,72.97,3499664
26/03/2004,73.28,74.55,72.5,73.42,5309222
25/03/2004,70,73.7,69.78,72.62,6260388
24/03/2004,70,70.97,68.53,69.4,4049654
23/03/2004,67,70,66.25,69.03,4258330
22/03/2004,68.92,68.92,64.17,66.75,6033320
19/03/2004,71.75,71.92,67,67.78,6185330
18/03/2004,73.25,73.25,70,70.9,4557168
17/03/2004,73.5,75.12,71.9,72.65,4834356
16/03/2004,75,75.95,70.7,72.35,8732400
15/03/2004,76,77.62,74.55,75.53,8759868
12/03/2004,74.5,77,73.78,75.3,10968590
11/03/2004,77.25,77.5,73.5,74.72,7713362
10/03/2004,77,79.67,76.53,78.38,10571388
09/03/2004,76.75,78,76.12,77.03,6644614
08/03/2004,77.5,78,76,77.3,7651472
05/03/2004,76.53,78.3,74.75,76.92,7901534
04/03/2004,77.4,80,76,76.95,7525780
03/03/2004,82,82.45,75.67,76.97,12024814
01/03/2004,71.9,83.85,71.85,81.47,21762408
27/02/2004,71.25,73,70.08,71.2,5091158
26/02/2004,74.97,74.97,70.55,71.22,4250100
25/02/2004,74.6,75,73.25,73.8,3972712
24/02/2004,76.4,76.4,69.03,74.33,7845112
23/02/2004,77.25,78.5,74.42,75.08,4586248
20/02/2004,79.25,79.25,75.25,76.5,6693784
19/02/2004,78.47,80,77.8,78.65,6868034
18/02/2004,80.2,80.2,77.5,78.35,4016482
17/02/2004,79,80,75.83,79.33,6671772
16/02/2004,76.5,80.12,76.5,79.25,10372292
13/02/2004,73.88,77,73.25,76.58,15456758
12/02/2004,71.5,74.15,71.15,73.72,11806266
11/02/2004,70.2,71.7,69.25,70.8,6167462
10/02/2004,69.95,72.25,68.25,69.05,9519784
09/02/2004,70.5,70.75,67.05,69.45,7507914
06/02/2004,65.2,70.5,64.5,69.9,11080664
05/02/2004,65.97,66.45,63.5,64.17,4769446
04/02/2004,64.25,67.22,63.33,65.38,6317416
03/02/2004,67.85,68.7,63.58,64.12,6891278
30/01/2004,69.25,70.83,66.8,67.33,4349492
29/01/2004,70.45,70.45,66.75,69.35,6364222
28/01/2004,72.95,73.5,68.03,69.8,9836238
27/01/2004,64.15,75.65,64.15,73.55,20067402
23/01/2004,61.75,63.5,60.5,63.17,4022300
22/01/2004,62.25,65,59.8,61.08,8706876
21/01/2004,59.92,62.98,59.58,61.65,14202556
20/01/2004,59.5,62.5,58.12,59.12,18318198
19/01/2004,55.5,57.9,54.3,56.23,7894482
16/01/2004,60,61.35,56.5,57.15,7748318
15/01/2004,63.5,63.5,56.55,59.65,9768548
14/01/2004,60.7,70,60.17,61,7403042
13/01/2004,59.75,60.75,57.73,59.58,3895690
12/01/2004,60.4,61.1,58.48,59.77,5012170
09/01/2004,63,65.22,59.5,60.25,7318122
08/01/2004,56.23,62,56.23,60.83,8027414
07/01/2004,57.7,58.3,54.65,55.8,5505934
06/01/2004,54.7,57.5,54.45,56.52,11758026
05/01/2004,55.48,55.48,52.65,53.62,3868390
02/01/2004,56.25,56.7,54.27,54.83,5423944
01/01/2004,53.33,55.95,53,55.52,6221186
31/12/2003,53.45,54.35,52.5,52.55,3808292
30/12/2003,53.65,54.08,52.5,52.98,6077396
29/12/2003,53.5,54.85,52.8,53.1,4945530
26/12/2003,55.5,56,52.1,53.25,11562836
24/12/2003,49.67,54.65,49,53.73,22119070
23/12/2003,48.5,50.33,48.5,48.95,11989160
22/12/2003,46.33,48.8,45.8,47.98,9679146
19/12/2003,47.2,47.5,45.6,45.98,4216066
18/12/2003,45.23,47.27,45.15,46.52,8915778
17/12/2003,45.45,46,44.75,45.08,5864514
16/12/2003,44.83,46,43.9,45,6296186
15/12/2003,45.45,46.5,44.42,44.8,4602556
12/12/2003,43.65,45.5,42.7,44.6,6449784
11/12/2003,44.2,44.95,43.3,43.67,2229360
10/12/2003,46,46.4,43.12,43.52,3040710
09/12/2003,45,47.45,45,46.35,9634776
08/12/2003,42.15,45.88,41.83,45.3,8617542
05/12/2003,42,42.75,40.5,42.23,3146518
04/12/2003,40.85,42.4,40.27,41.17,2611650
03/12/2003,41,41.4,40.5,40.6,1089366
02/12/2003,42.38,42.83,40.75,40.95,871024
01/12/2003,42.73,42.95,41.33,41.45,1141004
28/11/2003,41.38,42.75,41.25,42.4,3089622
27/11/2003,40.62,41.45,39,40.75,4072618
25/11/2003,41.5,42.48,40.42,41.12,1605756
24/11/2003,40.98,41.2,40.12,40.55,942908
21/11/2003,41.3,41.5,40.12,40.77,1776864
20/11/2003,41.27,41.75,40.88,41.05,2153872
19/11/2003,43,43.15,41.15,41.33,3844030
18/11/2003,42.25,42.25,41.02,41.42,1820656
17/11/2003,42.75,42.75,41.75,42.1,2071024
14/11/2003,41.5,42.83,41,42.12,4903518
13/11/2003,42.25,43.17,41.25,41.48,3501248
12/11/2003,43.7,44.12,41.52,42.52,6042938
11/11/2003,42.75,44.67,42.75,43.73,5170598
10/11/2003,50,50,41.77,42.1,1618054
07/11/2003,42.8,43.45,42.25,42.6,1757918
06/11/2003,42.2,43.85,41.8,42.4,5336848
05/11/2003,43.65,43.85,41.5,42.02,2810532
04/11/2003,43.65,44.9,42.88,43.3,3893852
03/11/2003,45.4,45.6,42.9,43.15,3252622
31/10/2003,44.95,46.65,43.1,45.2,6674854
30/10/2003,43.35,45.7,43.05,44.9,8093718
29/10/2003,41.5,43.65,40.83,43.15,6075276
28/10/2003,38.2,44.48,38,41.48,16251274
27/10/2003,39.25,40.75,38,38.2,5396594
24/10/2003,38.05,39.15,38.05,38.65,4029070
23/10/2003,36,38.5,35.75,37.9,7590372
22/10/2003,36.75,37.25,35,35.35,3466832
21/10/2003,38.38,38.38,35.15,36.42,3470214
20/10/2003,39.5,39.5,37.02,37.45,3139360
17/10/2003,38.7,39.98,38.5,39.05,3955672
16/10/2003,39.05,39.12,37.75,38.67,1893030
15/10/2003,36.2,39.5,35.9,38.98,7534386
14/10/2003,39.62,39.75,35.05,36.17,4517008
13/10/2003,38.45,40.83,38.45,39.42,3632324
10/10/2003,37.88,38.3,37.5,38,3315102
09/10/2003,37.5,38,36.6,37.62,4051770
08/10/2003,38.25,38.75,37.58,38.1,4058698
07/10/2003,38,38.73,37.38,38.08,5331576
06/10/2003,37.5,37.95,37.12,37.5,2793718
03/10/2003,39.05,39.3,36.77,37.48,4709722
01/10/2003,39.5,40.75,38.4,38.6,5006920
30/09/2003,38.75,39.95,38.1,39.73,5293606
29/09/2003,38.3,40.95,38.05,38.42,5146784
26/09/2003,38.85,39.95,35,37.8,11490976
25/09/2003,33.5,33.75,32.55,33.4,1552240
24/09/2003,32,33.85,32,33.5,2597782
23/09/2003,29.07,31.95,29.07,31.55,573358
22/09/2003,32.5,32.5,31.5,31.52,530390
19/09/2003,33.15,34,32.02,32.45,1956876
18/09/2003,31.9,33.15,31.23,32.67,1829372
17/09/2003,33.05,34.85,31.25,31.6,1896336
16/09/2003,30.95,31.55,30.05,31.3,1587182
15/09/2003,30.5,32.05,29.95,31.1,1958724
12/09/2003,32,32.15,30.25,30.8,1856086
11/09/2003,32,32.62,31.52,31.65,1304390
10/09/2003,32.15,32.5,31.15,31.93,1627942
09/09/2003,31.9,32.62,31.38,31.82,2048640
08/09/2003,32.7,32.88,31.45,31.52,1360056
05/09/2003,32.5,32.73,32.2,32.4,1181698
04/09/2003,31.85,32.5,31.8,32.33,1204054
03/09/2003,34.02,34.83,32,32.25,4981220
02/09/2003,34.5,34.73,33,33.3,1719920
01/09/2003,35,35.35,33.8,34.25,1006948
29/08/2003,34.45,35,33.05,34.65,2462886
28/08/2003,33.3,34.25,33,34.1,2756870
27/08/2003,32,33.23,31.8,33.02,3308708
26/08/2003,32,32.12,30.5,31.95,2794608
25/08/2003,32,32.17,29.12,31,6416058
22/08/2003,31.05,31.95,31.05,31.77,3846684
21/08/2003,30.35,31.18,28.07,30.82,4731062
20/08/2003,31,31.75,29,30.27,4354826
19/08/2003,28.8,31.85,28.55,30.85,8305260
18/08/2003,27.23,28.95,27,28.5,5161958
14/08/2003,25.52,27.5,25.12,26.65,4431356
13/08/2003,25.93,26.48,25.05,25.23,4849876
12/08/2003,25.8,26.62,25.32,25.82,2552206
11/08/2003,24.5,26.4,24.5,25.98,4027662
08/08/2003,25.85,26.23,24.77,25.4,4823566
07/08/2003,26.4,26.6,25.05,25.6,3766826
06/08/2003,27,27,25.7,25.93,4913824
05/08/2003,26.3,28.35,26.3,27.15,7015806
04/08/2003,25.95,26.68,25.75,26.2,3131522
01/08/2003,25.43,26.75,24.88,26.48,5956836
31/07/2003,23.35,26.35,23.1,25.32,12268558
30/07/2003,23.75,23.75,23.02,23.12,1642330
29/07/2003,23.95,23.95,23.02,23.25,1396042
28/07/2003,25,25,23.38,23.8,4153018
25/07/2003,23.75,23.75,22.57,23.48,3557874
24/07/2003,21.5,23.9,21.12,23.57,7914330
23/07/2003,22.4,22.85,20.77,21.27,10464894
22/07/2003,22,22.5,20.62,22.05,6318086
21/07/2003,21.4,21.93,20.68,20.9,7372656
18/07/2003,20,21.05,19.62,20.62,6225144
17/07/2003,18.9,21.07,18.9,19.88,6376258
16/07/2003,19,19.15,18.7,18.98,1522948
15/07/2003,19.25,19.65,18.7,18.82,3346708
14/07/2003,18.95,19.12,18.7,18.98,635624
11/07/2003,18.27,18.9,18.27,18.68,264736
10/07/2003,18.4,19,18.02,18.48,501508
09/07/2003,18.75,18.75,18.05,18.12,516320
08/07/2003,18.62,18.75,18,18.3,1474774
07/07/2003,18.75,19.12,18.38,18.5,1331744
04/07/2003,19.5,19.5,18.68,19.18,376488
03/07/2003,19.6,19.7,19.43,19.55,359428
02/07/2003,19.5,19.68,19,19.4,339564
01/07/2003,19.75,19.75,19.25,19.55,203074
30/06/2003,19.4,19.68,19.25,19.52,648792
27/06/2003,19.35,19.65,18,19.25,749544
26/06/2003,18.98,19.38,18.98,19.1,695494
25/06/2003,18.5,19.2,18.25,18.88,606760
24/06/2003,18.9,19,18.43,18.52,373910
23/06/2003,19.8,19.88,18.35,18.45,765532
20/06/2003,20.07,20.25,19.4,19.57,273402
19/06/2003,20.73,20.73,19.8,20.07,979718
18/06/2003,20.95,20.95,20.32,20.68,880682
17/06/2003,21.12,21.25,20.73,20.77,613668
16/06/2003,21,21,20.5,20.62,386210
13/06/2003,20.38,22,20.38,21.05,1441712
12/06/2003,20.5,20.85,19.95,20.02,616864
11/06/2003,20.02,20.75,19.95,20.55,522620
10/06/2003,20.5,20.73,19.7,19.85,308834
09/06/2003,20.95,21,20.5,20.7,276980
06/06/2003,20.62,20.95,20.18,20.45,699432
05/06/2003,21,21,20.55,20.95,787988
04/06/2003,21,21.15,20.75,20.9,1021940
03/06/2003,19.95,20.9,19.95,20.73,1900860
02/06/2003,19.38,19.85,18.65,19.55,592402
30/05/2003,19.95,19.95,18.6,19.05,606810
29/05/2003,19,20.15,19,19.6,1872754
28/05/2003,18.88,19,18.45,18.73,357760
27/05/2003,18.9,19.9,18.23,18.3,1813702
26/05/2003,17.5,19.2,17.5,18.68,1016626
23/05/2003,17.55,17.6,17.38,17.5,1731882
22/05/2003,17.73,17.75,17.25,17.5,406572
21/05/2003,17.48,17.75,17.27,17.4,701186
20/05/2003,17.45,17.48,17.05,17.38,406706
19/05/2003,17.32,17.35,17,17.02,323248
16/05/2003,17.32,17.55,16.55,17.1,442014
15/05/2003,17.5,17.5,17,17,193444
14/05/2003,16.75,17.5,16.75,17.35,1421380
13/05/2003,16.25,17.05,15.97,16.8,1240988
12/05/2003,16.15,16.5,16.05,16.38,170680
09/05/2003,15.07,16.7,15.07,16.45,237360
08/05/2003,16.57,16.88,16.52,16.8,121994
07/05/2003,17,17,16.57,16.75,187292
06/05/2003,16.7,17.05,16.7,16.93,2045038
05/05/2003,17.02,17.23,16.75,16.88,666538
02/05/2003,16.8,17.6,16.8,17.05,1438912
30/04/2003,16.18,17.25,16.18,16.9,1862916
29/04/2003,16.2,16.2,15.88,16,285684
28/04/2003,15.78,16.25,15.5,16,375220
25/04/2003,16.25,16.25,15.55,15.68,230908
24/04/2003,16.5,16.8,15.3,16.18,1123784
23/04/2003,17,18.2,16.55,16.7,2792064
22/04/2003,17.15,17.4,16.75,16.85,753862
21/04/2003,17,17.23,16.43,16.93,651664
17/04/2003,16.4,17.93,16.12,16.73,1174500
16/04/2003,16.05,16.62,16.05,16.4,547090
15/04/2003,16.88,16.88,15.6,16.2,473586
11/04/2003,16.25,17.12,16.12,16.73,327770
10/04/2003,16.75,17.12,16.5,16.9,702860
09/04/2003,16.12,17.23,15.88,16.77,631058
08/04/2003,16.38,16.38,15.7,16.15,318192
07/04/2003,16.3,16.5,15.45,16.35,682334
04/04/2003,15.45,16.32,15.35,16.1,1896490
03/04/2003,16.45,16.5,15.3,15.5,1920842
02/04/2003,14.88,16.62,14.5,16.2,1306994
01/04/2003,14.22,14.7,14,14.55,191766
31/03/2003,14.7,14.7,13.55,14.1,429146
28/03/2003,14.4,14.97,14.4,14.9,333198
27/03/2003,14.32,15.1,14.32,14.88,571904
26/03/2003,14.3,14.78,14.03,14.62,704400
25/03/2003,13.75,14.25,13.55,14.1,270730
24/03/2003,14.05,14.05,13.75,13.85,101514
21/03/2003,14.38,14.7,14.25,14.4,640400
20/03/2003,13.45,14.57,13.45,14.5,452978
19/03/2003,13.5,13.68,13.47,13.55,780150
17/03/2003,13.25,13.55,13.25,13.5,656414
13/03/2003,13.5,13.55,13.38,13.43,181514
12/03/2003,13.68,13.82,13.4,13.53,628640
11/03/2003,13.7,13.7,13.32,13.53,234580
10/03/2003,13.05,13.62,13.05,13.53,268412
07/03/2003,13.45,13.65,13.3,13.55,609754
06/03/2003,13.5,13.6,13.45,13.5,179872
05/03/2003,13.5,13.88,13.4,13.5,1187922
04/03/2003,13.5,13.68,13.35,13.53,209978
03/03/2003,13.97,13.97,13.5,13.53,767164
28/02/2003,14.3,15.85,13.57,13.68,2954714
27/02/2003,14.03,14.05,13.82,13.9,346696
26/02/2003,14.1,14.1,13.75,14,183350
25/02/2003,14.07,14.12,13.85,14.05,265990
24/02/2003,14.47,14.47,14,14,345284
21/02/2003,14,14.47,14,14.2,329528
20/02/2003,14.47,14.5,13.97,14.1,420066
19/02/2003,14.43,14.55,14.18,14.25,450950
18/02/2003,14.5,14.5,14.12,14.45,525080
17/02/2003,14.35,14.53,14,14.25,923452
14/02/2003,15,15,14.03,14.15,373088
12/02/2003,15.32,15.32,14.55,14.72,368190
11/02/2003,14.95,15.12,14.75,15.03,525570
10/02/2003,14.32,15.4,14.32,14.93,1725186
07/02/2003,14.8,14.85,14.25,14.32,359148
06/02/2003,14.75,14.8,14.47,14.68,322702
05/02/2003,15.47,15.82,14.5,14.55,600604
04/02/2003,15.75,15.75,14.57,14.78,1291198
03/02/2003,13.75,15.75,13.75,15.32,1747600
31/01/2003,15.55,15.55,13.6,13.9,810200
30/01/2003,14.5,15,14,14.25,1392028
29/01/2003,13.75,14.9,13.75,14.53,4535268
28/01/2003,12.97,13.6,12.75,13.47,2236162
27/01/2003,12.18,13.2,12.18,12.65,2861212
24/01/2003,11.7,12.15,11.7,11.95,767964
23/01/2003,12.75,12.75,12.05,12.12,606698
22/01/2003,11.97,12.85,11.97,12.55,1475994
21/01/2003,12.72,13.62,11.7,12.15,6268236
20/01/2003,10.88,12.5,10.7,12.45,6228632
17/01/2003,10.97,10.97,10.5,10.7,273414
16/01/2003,10.72,10.82,10.4,10.65,494752
15/01/2003,10.62,10.97,10.62,10.85,603360
14/01/2003,10.85,10.95,10.55,10.62,1357802
13/01/2003,10.57,10.88,10.5,10.68,742968
10/01/2003,10.78,10.8,10.32,10.38,451528
09/01/2003,10.55,11,10.55,10.75,353976
08/01/2003,11.43,11.43,10.78,10.82,387482
07/01/2003,11.07,11.2,11.03,11.05,336942
06/01/2003,11.38,11.5,11.05,11.1,268588
03/01/2003,11.6,12,11.25,11.28,534944
02/01/2003,11.5,11.62,11.25,11.32,549350
01/01/2003,11.68,11.68,11.28,11.32,168186
31/12/2002,22.85,23,22.5,22.8,341772
30/12/2002,22.75,23.3,22.5,22.65,430128
27/12/2002,23.9,24,22.05,22.5,744115
26/12/2002,24.25,24.3,23.25,23.45,316764
24/12/2002,25.25,25.25,23.1,24,303442
23/12/2002,24.8,24.8,23.25,23.7,200197
20/12/2002,25.9,25.9,24.5,24.75,346042
19/12/2002,25.1,26.2,25,25.65,745985
18/12/2002,24.7,25.25,23.9,25.1,813637
17/12/2002,22.9,23.7,22.9,23.35,291601
16/12/2002,22.9,23.25,22.75,23,223034
13/12/2002,23,23.2,22.05,22.25,287106
12/12/2002,24,24,22.6,22.85,295491
11/12/2002,24,24.45,23.55,23.75,93260
10/12/2002,24.45,24.45,23.55,23.9,104375
09/12/2002,24.15,24.4,23.5,23.65,138109
06/12/2002,24.8,24.85,24,24.05,190145
05/12/2002,24.8,24.8,24.05,24.15,146649
04/12/2002,24.85,24.85,24.2,24.35,87700
03/12/2002,25.85,25.85,24.8,25.05,238321
02/12/2002,25.25,25.9,25,25.35,264146
29/11/2002,24.25,25.25,23.25,24.95,598102
28/11/2002,24.25,24.4,24.05,24.15,139061
27/11/2002,24.2,24.25,23.7,23.95,221102
26/11/2002,23.5,24.35,23.45,24.05,446270
25/11/2002,22.55,23.5,22.5,23.15,394578
22/11/2002,21.8,22.95,21.8,22.45,218914
21/11/2002,22.8,23.1,22.15,22.25,314228
20/11/2002,23.45,23.6,22.75,22.85,303861
18/11/2002,24.5,24.5,22.45,22.85,368274
15/11/2002,24,24.25,22.9,23,504236
14/11/2002,25.25,25.25,23.8,23.85,180216
13/11/2002,25,25,24.4,24.55,74962
12/11/2002,24.6,24.7,24.4,24.45,36610
11/11/2002,25,25,24.3,24.55,305944
08/11/2002,25.1,25.1,24.75,24.9,71493
07/11/2002,25.4,25.7,25.05,25.15,67242
05/11/2002,25.8,25.85,25.3,25.45,68527
04/11/2002,26,26.7,25.8,26.15,28246
01/11/2002,25.5,26.25,25.3,25.9,57808
31/10/2002,26.5,26.5,25.35,25.95,136047
30/10/2002,23.9,27,23.9,26.05,383459
29/10/2002,25.25,25.45,24.25,25.1,363920
28/10/2002,26.5,26.5,24.1,24.9,348165
25/10/2002,27.25,27.5,26.1,26.5,189719
24/10/2002,28,28,27.5,27.55,103314
23/10/2002,28.9,29.1,27.5,27.8,139503
22/10/2002,29.5,29.7,28.75,29,85597
21/10/2002,29.7,30,29.5,29.65,66233
18/10/2002,30,30.2,29.75,29.8,149237
17/10/2002,30.35,30.5,29.85,29.95,133711
16/10/2002,31.45,31.5,30.2,30.4,222161
14/10/2002,31.9,31.9,31,31.1,37893
11/10/2002,31.85,31.85,31.15,31.3,54553
10/10/2002,31.5,31.7,31.3,31.4,43406
09/10/2002,32.2,32.4,31.55,31.6,81933
08/10/2002,32.05,36.95,31.3,32,282030
07/10/2002,31.95,32.1,31.5,31.85,135318
04/10/2002,32.2,32.2,31.75,32.05,108118
03/10/2002,32.2,32.2,31.25,32,123567
01/10/2002,31.5,32.15,31.35,32.05,182073
30/09/2002,32,32,31.2,31.3,92504
27/09/2002,31.9,32.35,31.25,32,134502
26/09/2002,31.5,32.1,31.2,31.35,151451
25/09/2002,31,32.6,30.9,31.65,338969
24/09/2002,32.5,32.5,31,31.15,472313
23/09/2002,33.85,33.9,32.5,32.65,77977
20/09/2002,31.5,34.15,31,33.7,572997
19/09/2002,33.6,35,30.65,31.4,3223173
18/09/2002,34.9,35.25,34.15,34.3,194907
17/09/2002,34.75,35.05,34,34.85,1196452
16/09/2002,34.2,35.35,32.45,34.25,493652
13/09/2002,32.95,34.5,32.5,34.05,1269675
12/09/2002,32,34.3,31.8,32.5,253743
11/09/2002,32.6,32.6,31.7,31.9,38624
09/09/2002,32.1,32.9,31.75,31.85,201523
06/09/2002,33.5,33.5,32.3,32.5,105028
05/09/2002,33.3,33.5,32.9,33,112637
04/09/2002,32,33.6,32,32.9,177676
03/09/2002,32.75,32.75,32.1,32.45,94889
02/09/2002,33,33.85,32.65,32.95,207295
30/08/2002,31,32.9,30.85,32.5,214136
29/08/2002,32,32.1,31.05,31.1,59884
28/08/2002,32.3,32.3,31.45,31.95,80606
27/08/2002,32.35,32.55,32.05,32.1,58757
26/08/2002,32.8,33,32.2,32.35,43662
23/08/2002,32.5,33,32.1,32.55,77472
22/08/2002,33.5,33.5,32.15,32.3,85556
21/08/2002,33.75,33.75,32,33.25,125197
20/08/2002,32.8,33.6,32.1,33.1,298633
19/08/2002,31.2,32.5,30.8,32.25,171638
16/08/2002,30.5,31.75,30.25,31.35,148689
14/08/2002,30.15,30.5,30.15,30.3,37079
13/08/2002,30.15,30.5,30,30.35,36201
12/08/2002,30,30.3,29.8,30.25,74424
09/08/2002,29.95,30.2,29.85,30,101452
08/08/2002,30.35,30.35,29.85,30,82212
07/08/2002,30.45,30.55,29.8,30,132852
06/08/2002,30.35,30.35,29.9,30,121860
05/08/2002,30.3,30.5,30.1,30.2,59909
02/08/2002,30.1,30.3,29.8,30.15,126344
01/08/2002,31,31.1,29.9,30.25,277918
31/07/2002,30.5,31.6,29.3,31.35,427374
30/07/2002,31.5,31.5,30.35,30.45,210715
29/07/2002,31.5,31.5,30.25,30.5,221387
26/07/2002,30.6,31,30.15,30.5,197183
25/07/2002,31.5,32,31.15,31.2,177297
24/07/2002,31.2,31.2,30.5,30.8,112715
23/07/2002,31.5,31.5,30.55,31.1,218885
22/07/2002,31.8,31.9,31,31.45,194096
19/07/2002,31.9,31.95,31.5,31.6,123345
18/07/2002,32.1,32.25,31.5,31.6,111224
17/07/2002,31.6,31.95,31.05,31.25,220988
16/07/2002,30.95,32,30.95,31.75,220883
15/07/2002,32,32.35,31.65,31.8,276326
12/07/2002,33.2,33.2,31.95,32.1,546586
11/07/2002,34,34,32.5,32.6,498249
10/07/2002,34.2,34.45,33.35,33.45,378638
09/07/2002,34.3,34.35,33.45,33.55,296310
08/07/2002,34.25,34.7,33.75,34,257784
05/07/2002,35.05,35.45,34,34.2,407041
04/07/2002,35.75,36.25,35.25,36,517457
03/07/2002,36,36,34.95,35.15,258959
02/07/2002,33.5,35.6,33.5,35.5,304839
01/07/2002,34.05,35.5,33.5,34.8,381852
28/06/2002,34.9,34.9,33.5,34,156815
27/06/2002,33.5,33.7,33.3,33.4,117921
26/06/2002,33.95,33.95,33.1,33.3,135128
25/06/2002,34.35,34.35,33.2,33.75,153266
24/06/2002,34,34.1,33.45,33.75,326210
21/06/2002,35.1,35.1,33.75,33.9,199036
20/06/2002,33.95,34.6,33.8,34.3,179642
19/06/2002,35,35.3,34,34.15,241134
18/06/2002,36.1,36.35,34.65,35,412009
17/06/2002,36,38.5,35,35.7,1078596
14/06/2002,33.05,33.8,33.05,33.45,207995
13/06/2002,34.3,34.3,32.65,32.8,312706
12/06/2002,34.5,34.75,33.5,33.6,290225
11/06/2002,34.6,35.25,34.25,34.45,239454
10/06/2002,34.75,34.85,33.55,33.75,362233
07/06/2002,34.5,36.65,33.6,33.95,572510
06/06/2002,33.4,36.15,33,35.65,740010
05/06/2002,33.5,33.75,32.5,32.65,243850
04/06/2002,33,33.5,32,32.9,860401
03/06/2002,33.1,33.5,32.1,32.2,84769
31/05/2002,32.5,32.55,31.6,32.2,126001
30/05/2002,32.1,32.6,31.9,32,268915
29/05/2002,32.6,33.5,32.25,32.4,358157
28/05/2002,33.5,33.5,32.65,32.85,877260
27/05/2002,34.2,34.2,33.05,33.2,154536
24/05/2002,33.5,34,33.1,33.45,270784
23/05/2002,33.95,33.95,32.8,33,268447
22/05/2002,33.1,35.3,33,33.7,330183
21/05/2002,33.2,33.5,32.25,33.05,1188202
20/05/2002,34.05,34.45,33.2,33.65,846600
17/05/2002,34.25,34.8,34.25,34.7,697619
16/05/2002,35.25,35.25,34.2,34.55,367218
15/05/2002,35.7,35.85,34.6,34.95,338589
14/05/2002,36.3,36.55,35.25,35.55,259521
13/05/2002,35.85,37,35.8,36.05,265570
10/05/2002,37.05,38.3,36.1,36.4,1040862
09/05/2002,35.45,37.25,34.5,35.8,889295
08/05/2002,34.25,34.45,34,34.25,985787
07/05/2002,33.8,34.2,33.8,34.05,614737
06/05/2002,34.5,34.6,33.8,34,849209
03/05/2002,35,35,33.9,34.1,418258
02/05/2002,35.25,35.6,34.35,34.85,521349
30/04/2002,35.6,36,34.9,35,267446
29/04/2002,35.75,37.3,35.25,35.7,388628
26/04/2002,36.15,36.7,35.7,35.9,324142
25/04/2002,36.9,37,36.2,36.3,260518
24/04/2002,36.2,36.9,36.2,36.75,153154
23/04/2002,37.4,37.5,35.9,36,304296
22/04/2002,37.8,37.8,36.55,36.7,209825
19/04/2002,37.9,37.9,36.75,36.95,159582
18/04/2002,37.9,37.95,37.3,37.5,125768
17/04/2002,38.35,38.45,37.25,37.4,221096
16/04/2002,38,38.4,37.75,37.85,207262
15/04/2002,37.5,38.8,37.1,37.85,309167
12/04/2002,38.35,38.4,37.4,37.75,365658
11/04/2002,37.9,39.6,37.9,38.55,462716
10/04/2002,38,38,36.4,37.15,393221
09/04/2002,37.9,38.95,37.5,37.75,330822
08/04/2002,38.8,39,37,37.15,264685
05/04/2002,39,39.65,38.05,38.2,278024
04/04/2002,36.9,39.45,36.5,38.6,461590
03/04/2002,37.25,38,35.7,36.1,434081
02/04/2002,38.95,39,37.05,37.3,401427
01/04/2002,39.4,40.1,38.65,38.9,169309
28/03/2002,39.2,39.35,38,38.55,247315
