Date,RPOWER-EQ O,RPOWER-EQ H,RPOWER-EQ L,RPOWER-EQ C,RPOWER-EQ V
20/08/2009,158.5,159.4,156.05,156.7,1679897
19/08/2009,159.85,161.75,154.55,156.15,3599966
18/08/2009,155,160.6,155,158.55,2229036
17/08/2009,160.9,162.5,154.65,155.45,2301990
14/08/2009,163.5,166.25,161.95,162.85,2807416
13/08/2009,162.15,164.3,161.25,163.75,3945966
12/08/2009,158,159.85,155.7,159.45,2702197
11/08/2009,157.2,161.75,155.7,159.75,3528735
10/08/2009,164.9,166.8,156.05,157.65,3300734
07/08/2009,163.15,165.8,160.25,161.15,3311367
06/08/2009,169.4,172.15,165.1,165.95,4300550
05/08/2009,169.8,171.95,165.25,170.35,4748291
04/08/2009,171.75,172,165.7,166.95,4321905
03/08/2009,170.6,171.3,167.35,170.35,3472387
31/07/2009,171.7,173.8,164.65,168.2,8675542
30/07/2009,170,174.8,168.6,169.45,5945173
29/07/2009,176,177.5,167.5,169.9,6827057
28/07/2009,176.85,178.7,173.35,174.2,7671288
27/07/2009,174.5,175,171.6,173.95,3236340
24/07/2009,171.7,174.9,169.85,172.7,6744867
23/07/2009,164.2,171.2,163,168.65,3948391
22/07/2009,165.2,168.5,159.25,161.35,4277455
21/07/2009,166,168.5,163.3,164.35,3625189
20/07/2009,167.25,170,160.75,165.1,4588362
17/07/2009,166.5,168.5,163.7,166,3809414
16/07/2009,172.25,172.25,163,164.35,6502097
15/07/2009,156.4,166.9,153,164.65,7178585
14/07/2009,160,160,144,151.65,6132416
13/07/2009,148.4,148.4,139.2,141.5,4706313
10/07/2009,159,159.4,147,150.55,3101453
09/07/2009,158.15,159.8,155,157.25,2918836
08/07/2009,163.3,164.5,157.2,157.85,3232374
07/07/2009,165.5,166.8,161.5,165.6,3471310
06/07/2009,177,180.5,162.55,164.1,7383431
03/07/2009,173.9,177.8,171.5,176.75,5865542
02/07/2009,171,174.25,166.65,172.8,4344875
01/07/2009,170.2,172.5,166.1,171.55,4385340
30/06/2009,175.1,177.4,166,167.5,4792234
29/06/2009,175,178.85,173.2,174.15,5302723
26/06/2009,172.8,174.8,169.45,173.6,5569870
25/06/2009,176,176.9,167,168.9,8280171
24/06/2009,173,175.9,170.1,174.85,7133755
23/06/2009,168,173.5,165.15,171.9,7313596
22/06/2009,177,179.5,169.5,170.25,6343772
19/06/2009,181,183.15,169.5,175.85,8426496
18/06/2009,184.45,186.5,173.5,178.25,7660134
17/06/2009,197,199.9,181.3,184.8,9249018
16/06/2009,198.7,200.95,192.5,196.15,11419279
15/06/2009,194,210,190.4,200.2,28907654
12/06/2009,194.8,200.75,191,192.4,13896431
11/06/2009,190.45,196.85,188,193,15355920
10/06/2009,185.1,190.8,183.05,186.75,7964109
09/06/2009,177,185.9,174,183.9,7353539
08/06/2009,185.1,191.2,175.1,177.95,12158889
05/06/2009,192.8,193.5,183.05,184.25,7635032
04/06/2009,180,192.5,178.1,190.75,12113207
03/06/2009,180.5,186.4,179,181.75,7318789
02/06/2009,184,184.85,176.25,179.9,5051782
01/06/2009,184,187.8,175.4,182.4,10052862
29/05/2009,183,185.75,180,180.9,9641869
28/05/2009,180,184.2,176.1,180,14451222
27/05/2009,165,183.4,161.55,178.8,15205400
26/05/2009,169.5,172.85,156.6,158.8,7808617
25/05/2009,168.2,171.5,166.4,169.05,5341859
22/05/2009,164,170.45,162.2,165,7618917
21/05/2009,170.5,177.2,164.5,165.95,11327287
20/05/2009,160,175.5,158,172.75,11513356
19/05/2009,160,168,140.7,161.95,15197526
18/05/2009,144,153.7,142,148.9,70098
15/05/2009,129.5,131.85,128.5,129.15,4334735
14/05/2009,125.55,131.4,125.55,128.3,4631304
13/05/2009,135.05,135.05,128.45,129.5,4428626
12/05/2009,128,134.05,126.9,133.65,4205057
11/05/2009,134.5,135.3,126.7,128.15,3848346
08/05/2009,135,137.9,130.1,133.3,4647783
07/05/2009,136.85,138.75,133.1,135.9,4118425
06/05/2009,138,141.9,133.05,135.05,9330210
05/05/2009,128,137,127,135.7,8603829
04/05/2009,128,129,126.25,127.4,3398784
29/04/2009,128,129.9,122.3,123.3,7789277
28/04/2009,128,129.5,125.35,126.3,5391238
27/04/2009,134,134.85,126.5,129,6548422
24/04/2009,129,134.25,128.05,133.1,9544872
23/04/2009,128.5,130.5,125.15,128.05,10101675
22/04/2009,120,129,118.65,126.05,10704537
21/04/2009,112.2,121.5,112.2,120.05,5874225
20/04/2009,118.5,123,116.6,118.6,6381359
17/04/2009,120.05,124.5,114.05,115.95,6879312
16/04/2009,129.05,133.95,116.1,118.4,9555613
15/04/2009,120,130.85,119.8,128.45,7552434
13/04/2009,123.8,124.85,118.2,123.25,5207466
09/04/2009,121,123.9,117.1,119.9,7427639
08/04/2009,112.7,120,110.75,118.85,6348496
06/04/2009,114,117.4,110.15,116.35,6966975
02/04/2009,107,112,106.7,110.85,6501752
01/04/2009,102,105.3,101.25,104.8,4476873
31/03/2009,110,110,100.8,102.35,5456693
30/03/2009,107.9,108.05,99.5,100.65,8636791
27/03/2009,107,112.9,105.8,109.95,13534528
26/03/2009,102.55,108.5,101.85,106,7292754
25/03/2009,102,104.4,101.05,102.9,3769325
24/03/2009,106.85,111,101.2,101.85,3676093
23/03/2009,101.1,106.15,101,105.55,2466726
20/03/2009,100,101.7,98.65,100.85,2002597
19/03/2009,102,102,98.5,100.25,2147500
18/03/2009,102,104,99.75,100.6,2621917
17/03/2009,102,103.25,99.7,101.65,2916909
16/03/2009,99.85,105.1,97.15,102.05,3669096
13/03/2009,100,100,93,98.5,2782918
12/03/2009,94.8,95.95,89.35,92.35,2498972
09/03/2009,94.15,94.4,91.35,92.05,1279851
06/03/2009,93.4,95.2,92.3,94.75,1547125
05/03/2009,97,97,93.15,93.75,1603711
04/03/2009,96.9,97,93.75,95.2,2603227
03/03/2009,97.95,99.3,95,95.95,1593093
02/03/2009,99,99.45,96.15,98.3,2378720
27/02/2009,96.8,100.85,96.5,99.95,2479385
26/02/2009,100.1,100.1,96.4,97.5,2989119
25/02/2009,99.75,101.5,99.1,99.9,2141204
24/02/2009,97.5,100,96.15,98.7,2200631
20/02/2009,99.8,99.9,96.8,97.8,1832060
19/02/2009,99.25,103.5,99,100.4,1849790
18/02/2009,101,102.6,99.15,100.25,1946452
17/02/2009,103.8,103.8,100,100.8,1922154
16/02/2009,108,109,101.65,102.75,3352725
13/02/2009,105,109,104,108.2,4292966
12/02/2009,101.3,105.05,101.3,103.5,2701030
11/02/2009,102.3,103.3,100.1,102.8,1989977
10/02/2009,103.1,104.8,101.7,103.25,2524920
09/02/2009,101.5,103.25,100,102.85,2138342
06/02/2009,100,101.5,100,100.25,1163189
05/02/2009,101,101.5,98.9,99.7,1411141
04/02/2009,100.6,102.5,99.8,100.45,1785392
03/02/2009,95,102,95,100.1,2111319
02/02/2009,105,106.1,98.4,99.6,3274397
30/01/2009,103,107.4,101.7,106.4,3539123
29/01/2009,104,108.65,102.5,104.5,6123668
28/01/2009,101.85,103.5,100.2,102.6,2413688
27/01/2009,101,102.35,99.25,100.55,2438224
23/01/2009,97.85,99.9,97.25,98.05,2058541
22/01/2009,101,102.4,98,98.5,3137266
21/01/2009,100,103.6,99.25,100.35,3628239
20/01/2009,100,104.9,98.05,102.5,4680785
19/01/2009,101.5,103.95,100.75,101.65,2786040
16/01/2009,98.25,102.2,98.25,101,3260860
15/01/2009,101,101.35,97.15,98.9,4299319
14/01/2009,98.55,108.9,95.5,102.4,9092972
13/01/2009,103,105,96.2,97.8,5255262
12/01/2009,106.05,107.25,102.05,102.95,2961306
09/01/2009,112,120,99,106.7,4141744
07/01/2009,124.5,125.45,110.75,112.8,4200735
06/01/2009,124.65,127.95,121,123.55,3644426
05/01/2009,125,126.25,121.1,124.55,3041806
02/01/2009,123.9,125.8,123.05,123.5,2593651
01/01/2009,121.5,124.25,116.7,123.35,2032152
31/12/2008,121.5,123.35,118.2,119.95,2892904
30/12/2008,117,121.75,115.8,120.5,3546990
29/12/2008,112,117,111.1,116.05,3791633
26/12/2008,119.85,121.9,113.5,114.5,3534170
24/12/2008,124,124.5,116.6,117.6,4373106
23/12/2008,125,125.85,122.5,124.25,4214965
22/12/2008,125.25,128.75,123.65,125.1,4192412
19/12/2008,124,128.7,122.1,125.25,4163240
18/12/2008,115.7,125,115.7,124.25,5320798
17/12/2008,126,126.8,114.6,115.95,5361920
16/12/2008,119,125.45,118.25,123.75,4937152
15/12/2008,118,123,117,120,4468865
12/12/2008,117,118.9,113.25,116.75,5224145
11/12/2008,113,120.1,111.6,118.2,5916693
10/12/2008,111.1,114,110,113.15,3548959
08/12/2008,109.4,113,108.6,109.65,3372458
05/12/2008,108,110.3,105.25,106.15,2943431
04/12/2008,104.75,108.5,104.05,107.8,3523337
03/12/2008,107.8,108,103,104.75,3529166
02/12/2008,102.2,107,101.55,105.75,3814403
01/12/2008,115.1,117,105.55,107.2,5229906
28/11/2008,112.6,115.75,107,110.5,3883273
26/11/2008,109,113.95,108,113.25,4752961
25/11/2008,114,116.2,107.3,108.05,4345237
24/11/2008,105,112,103.25,111.1,4966470
21/11/2008,101,106.85,98,104.75,4091622
20/11/2008,99,101.95,95.45,99.8,3728763
19/11/2008,103.9,108.5,100.3,101.1,3511531
18/11/2008,107.75,107.9,101.5,103.3,3894878
17/11/2008,109.5,110.8,103.5,108.9,3574279
14/11/2008,108,115.45,108,109,3747573
12/11/2008,117,117,107.25,109.25,5203716
11/11/2008,120.35,121.35,113.05,114.1,4534063
10/11/2008,119.7,123.8,117.5,122.5,4072149
07/11/2008,109,122,107.5,117.15,6306212
06/11/2008,110.35,115.7,106.9,110.45,4055126
05/11/2008,130,130,115,116,4817019
04/11/2008,108.15,125,106.15,122.65,5641221
03/11/2008,108,110,104.5,109.35,3261992
31/10/2008,100.05,105,99,102.4,4371733
29/10/2008,98.7,101.25,93.15,98.25,6356546
28/10/2008,92,99.8,91.55,93.85,960926
27/10/2008,96,98.1,81,89.65,4217402
24/10/2008,105,105.7,93.15,96.3,3991079
23/10/2008,109.75,111.45,104.85,106.55,2898551
22/10/2008,118.65,118.95,110.1,111.35,3476495
21/10/2008,117.7,121.95,114.3,120.6,4237528
20/10/2008,112.8,117.4,108.05,115.55,4781471
17/10/2008,119.7,121.45,112.2,113.75,3567632
16/10/2008,115,119.8,111.55,117.85,3510043
15/10/2008,121.15,126.6,119.6,121.25,4831231
14/10/2008,133.55,136.8,124,125.6,3524279
13/10/2008,127.5,130.45,123,129.15,3426867
10/10/2008,130,132,118,124.15,5779803
08/10/2008,140.1,142.15,130.55,137.7,5089792
07/10/2008,142.9,148.4,140.2,146.3,5121200
06/10/2008,150,151,137.7,139.3,3919033
03/10/2008,155,156.9,148.35,149.15,5454245
01/10/2008,154.8,157,151.55,154.65,4839819
30/09/2008,145.2,156.25,141,153.3,6008679
29/09/2008,161.5,165.35,149.05,152.1,7144774
26/09/2008,165.6,166,159.1,162.05,7377585
25/09/2008,161.85,166.4,160,165.25,10740865
24/09/2008,161.9,165.9,159.25,161.4,4288560
23/09/2008,156.7,165.35,156.7,160.15,7467889
22/09/2008,167.7,167.7,159.05,160.7,3842954
19/09/2008,161,166.95,159.1,164.35,6092179
18/09/2008,150,157.9,145.1,156.25,5268036
17/09/2008,163,163,155.65,157.15,4024329
16/09/2008,150.65,162.8,148.5,160.65,5971051
15/09/2008,165,165,149.6,156.95,7842970
12/09/2008,170,172.8,165.25,168.3,8386717
11/09/2008,170,171,166.05,168.7,7534391
10/09/2008,168,171.35,166.75,170.1,9887074
09/09/2008,168,171.5,164.35,169.15,11457895
08/09/2008,169,178.2,168,168.75,8646923
05/09/2008,157,166.9,155.55,163,6204134
04/09/2008,159.7,160.8,157.3,159.45,2216674
02/09/2008,158,163,157.1,161.2,3703715
01/09/2008,156.7,157.5,154.45,157,1908535
29/08/2008,155.15,158.5,155.15,157.35,3031521
28/08/2008,154.9,155.85,152,153.55,3812859
27/08/2008,156,156.9,153.9,154.5,1866762
26/08/2008,154.85,156.85,152.9,155.95,2408023
25/08/2008,160,160.05,154.3,155.25,2614746
22/08/2008,154,158,152.65,157.05,3358694
21/08/2008,160.2,160.25,155,155.4,4317188
20/08/2008,159.65,163.4,158.2,160.65,4006518
19/08/2008,161,161,154,157.1,4192549
18/08/2008,165.9,166.9,161.2,161.75,3501146
14/08/2008,170,171.95,163.4,164.5,4268933
13/08/2008,169.75,173.5,169.2,171.85,4445229
12/08/2008,170.85,175,169.55,171.15,7313424
11/08/2008,171.4,172.95,169.25,170.15,4299790
08/08/2008,166,170.9,164.95,169.3,7108844
07/08/2008,165.8,170.5,163.55,166.5,6049866
06/08/2008,174.3,176.6,165.1,166.85,6388597
05/08/2008,170,175,169.7,172.05,7175321
04/08/2008,169,173.75,166.35,170.95,8392542
01/08/2008,162.5,172,161,170,11095823
31/07/2008,163.55,168.7,162.15,165.6,9400059
30/07/2008,156.2,163.9,156.2,163.15,9880321
29/07/2008,165,167.25,151.7,154.15,12340749
28/07/2008,169,173,168.2,169.2,6962908
25/07/2008,166.2,175.4,166.2,168.85,16940175
24/07/2008,175.15,189.7,171.55,176,29735407
23/07/2008,147.4,173.3,147.4,171.1,23262755
22/07/2008,132,144.2,132,142.75,10386449
21/07/2008,131,134.65,129.65,132.2,3057858
18/07/2008,132,134.5,130.5,132.3,5492335
17/07/2008,131.25,135.1,129.2,131.8,4315449
16/07/2008,131.3,134.75,125.1,127.85,6925866
15/07/2008,134.5,136.45,130.5,131.05,4876352
14/07/2008,140,144,136.55,137.6,7292220
11/07/2008,147.5,149.95,139.1,140.6,7237419
10/07/2008,148,152.85,146.3,147.75,9589728
09/07/2008,140,149.95,140,148.65,11865043
08/07/2008,130,139.9,128.15,136.9,8839638
07/07/2008,137,143.45,134.1,135.6,9001575
04/07/2008,145,145,127.25,135.95,14229033
03/07/2008,130,139.4,122,130.35,11801745
02/07/2008,130,134.8,116.15,132.35,11355688
01/07/2008,140,144.8,126.1,127.55,6072831
30/06/2008,144.25,149.3,135.2,136.65,4464904
27/06/2008,141.1,150.5,141.1,145,5142241
26/06/2008,154.25,158.35,150,154.05,7409667
25/06/2008,150.5,157,145.1,155.6,6808217
24/06/2008,163.5,164.4,150.6,152.7,7329406
23/06/2008,174.05,175,160,162.6,5203803
20/06/2008,182.1,183.9,173.55,174.95,4291529
19/06/2008,184,185.8,180,180.9,3805713
18/06/2008,191,195,185.4,186.35,8960520
17/06/2008,185,191.9,182,190.95,4883472
16/06/2008,190,192.5,184.2,184.7,4792320
13/06/2008,188.85,193.4,183,187.65,7550605
12/06/2008,180.25,189,175.7,186.15,4683511
11/06/2008,183.8,188.9,179.4,182.3,4322063
10/06/2008,185,191.9,179.15,182.25,5335075
09/06/2008,187,189.7,181.35,185.15,4357359
06/06/2008,201.8,202.4,191.1,193.6,4893935
05/06/2008,202,204.6,190.75,198.6,8217190
04/06/2008,220,221.7,201.1,202.6,6063290
03/06/2008,225,225,215.6,218.75,7375162
02/06/2008,238,238.9,225,228.6,6671996
30/05/2008,308.5,310,231,234.2,23337882
29/05/2008,256.25,266.56,251.31,255.19,15183636
28/05/2008,255.03,261.25,250.75,256.88,9862772
27/05/2008,264.38,268,254.56,258.34,10790521
26/05/2008,273.06,278.06,261.62,263.56,8709155
23/05/2008,284.38,284.38,272.5,274.81,7693795
22/05/2008,275,279.66,266.97,274.66,10116457
21/05/2008,270,279.91,268.81,277.06,9309131
20/05/2008,263.09,273.06,258.75,271.69,10393348
16/05/2008,259.94,265.16,259.44,261.16,2718025
15/05/2008,261.5,261.5,256.56,259.94,3737164
14/05/2008,254.22,257.19,251.88,255.78,4043832
13/05/2008,262.12,262.5,253.19,254.22,4908033
12/05/2008,256.88,258.47,247.03,256.19,6659260
09/05/2008,263.12,267.31,253.25,255.59,8762360
08/05/2008,257.19,267.12,253.16,262.78,15376100
07/05/2008,253.44,258.72,251.31,257.19,7228755
06/05/2008,251.25,256.19,248.56,252.28,6927332
05/05/2008,250,253.69,247.84,250.47,5251008
02/05/2008,250,252.5,246.5,247.28,5319072
30/04/2008,253.12,254.38,245.97,246.66,3633200
29/04/2008,250.62,255.62,247.56,251.16,6371908
28/04/2008,253.12,259.25,250.81,251.97,7930945
25/04/2008,243.12,253.06,240.75,251.31,13128366
24/04/2008,245,246.56,238.12,242.28,8212848
23/04/2008,241.69,243.38,236.94,240.66,4483979
22/04/2008,231.25,240,227.56,236.34,5687811
21/04/2008,241.88,244.5,232.88,233.88,4850524
17/04/2008,237.5,243.75,236.28,240.47,5496902
16/04/2008,245.62,252.5,233.12,234.53,11179198
15/04/2008,225,243,219.38,240.25,7859860
11/04/2008,226.91,242.5,223.75,226.94,4671720
10/04/2008,226.19,229.88,221.34,224.06,6566656
09/04/2008,219.31,229.97,216.25,226.56,9947049
08/04/2008,208.12,226.88,204.38,219.56,12812051
07/04/2008,201.25,210,198.78,208.66,4225000
04/04/2008,206.91,207.5,200.69,201.66,2059118
03/04/2008,202.66,208.06,202.5,206.78,3148779
02/04/2008,206.25,208.75,203.5,204.53,3365795
01/04/2008,201.88,205.62,194.69,200.81,4364342
31/03/2008,204.38,208.69,197.5,198.75,8778016
28/03/2008,207.69,210.84,205.62,208.78,6299259
27/03/2008,200,206.25,198.28,204.91,5677841
26/03/2008,200.69,206.56,197.66,201.94,6438452
25/03/2008,195.16,202.16,193.28,199.78,6334472
24/03/2008,201.22,201.22,189.38,191.56,4053534
19/03/2008,210.62,210.62,195.69,196.88,4335841
18/03/2008,190.88,203.75,190.88,197.78,7865406
17/03/2008,206.25,208.69,195.91,197.22,8591163
14/03/2008,200.81,214.81,196.88,211.09,7803332
13/03/2008,196.88,210.88,196.88,201,7894825
12/03/2008,230.62,236.19,212.56,215.66,10037868
11/03/2008,208.12,228.03,200.16,224.12,12018529
10/03/2008,206.25,215.56,193.81,209.41,11534976
07/03/2008,231.25,231.25,206.25,210.5,13527483
05/03/2008,243.75,246.62,233.16,235.03,6937939
04/03/2008,256.25,259.03,242.81,245.25,6514481
03/03/2008,263.75,265,253.94,257.59,3960222
29/02/2008,271.94,279.53,265.66,269.38,7743324
28/02/2008,279.06,279.94,272.91,276.28,9600147
27/02/2008,283.75,283.75,277.97,279.28,7732385
26/02/2008,281.25,285.47,276.97,279.97,18034808
25/02/2008,271.88,284.97,263.16,281.69,53687348
22/02/2008,264.38,270.25,254.5,260.72,30777955
21/02/2008,258.75,265.62,256.97,263.66,14975398
20/02/2008,256.19,258,253.28,255.34,10811100
19/02/2008,259.38,262.47,255.31,258.44,16602060
18/02/2008,248.25,268.75,248.25,258.72,31989428
15/02/2008,224.44,243.09,222.5,240.31,28134884
14/02/2008,222.47,234.38,222.47,231.22,20221843
13/02/2008,228.12,230.41,208.12,218.84,39014580
12/02/2008,238.34,246.88,211.56,221.53,66575924
11/02/2008,331.25,331.25,222.06,232.69,215028070
