Date,LT-EQ O,LT-EQ H,LT-EQ L,LT-EQ C,LT-EQ V
13/04/2015,1186.83,1204.67,1180.83,1202.33,2358314
10/04/2015,1180,1185.33,1166.67,1176,1415592
09/04/2015,1190,1192,1170.4,1180.53,1702880
08/04/2015,1183.27,1191.5,1174.13,1186.3,2066943
07/04/2015,1180.17,1188.47,1165.5,1179.8,2142483
06/04/2015,1157.7,1176.2,1148.13,1171.93,2732079
01/04/2015,1147.77,1159.4,1145.33,1156.17,1500330
31/03/2015,1156.7,1164.67,1140.83,1146.43,2813583
30/03/2015,1126.67,1156,1122.33,1152.5,3359009
27/03/2015,1100.07,1123.73,1094.67,1118.5,4774842
26/03/2015,1081.33,1110,1075.63,1089.63,5232288
25/03/2015,1115.33,1117.9,1084.23,1088.5,2524262
24/03/2015,1115.7,1125.87,1104,1114.77,2093748
23/03/2015,1121.53,1126.67,1108.67,1115.23,1682382
20/03/2015,1122.13,1131.63,1102.03,1113.57,2528511
19/03/2015,1147.37,1159.3,1113.33,1121.6,3146063
18/03/2015,1150.03,1151.67,1128.47,1132.7,1931079
17/03/2015,1130.67,1148.67,1122.13,1143.77,2178092
16/03/2015,1132,1139.93,1114.2,1119.87,1994879
13/03/2015,1177.53,1179.57,1122.13,1128.1,3480125
12/03/2015,1166.67,1176.67,1160.1,1164.93,2488367
11/03/2015,1176.57,1177,1154.8,1159.8,2817524
10/03/2015,1179.33,1193.07,1149.37,1168.3,2668430
09/03/2015,1211.47,1214.4,1170,1174.87,2366516
05/03/2015,1228.17,1230.97,1196.67,1217.37,2831550
04/03/2015,1246.67,1262.53,1211.33,1225.27,4956996
03/03/2015,1233.33,1239.33,1218.73,1234.43,3566705
02/03/2015,1188,1233.33,1188,1230.73,7276994
27/02/2015,1135.2,1176.67,1133.33,1172.63,6404555
26/02/2015,1132.67,1133.83,1113.33,1118.7,2867676
25/02/2015,1150,1156.53,1124,1131.93,2760176
24/02/2015,1127.63,1149.67,1126.7,1147.4,3186507
23/02/2015,1124.3,1141.27,1119.57,1124.67,3558914
20/02/2015,1133.33,1143.2,1114.33,1118.4,5372567
19/02/2015,1112.53,1140,1108.27,1132.37,2808872
18/02/2015,1103.2,1116.6,1102.67,1108.9,2187792
16/02/2015,1110,1118.67,1093.4,1098.97,1676532
13/02/2015,1106.67,1116,1100,1108.1,2363568
12/02/2015,1078.67,1106,1070.13,1100.03,3162284
11/02/2015,1058,1082.47,1055.8,1075.13,4675647
10/02/2015,1030.07,1074,1021.43,1047.8,10472048
09/02/2015,1108.87,1112.67,1033.33,1048.3,5339823
06/02/2015,1121.33,1129.33,1108.67,1122.37,2210621
05/02/2015,1127.3,1137.33,1116.07,1121.6,2015948
04/02/2015,1153.03,1154.8,1121.6,1125.6,1846013
03/02/2015,1161.33,1166.6,1138.23,1148.33,2930723
02/02/2015,1130.67,1159.9,1130.67,1156.73,2125707
30/01/2015,1152.4,1160.53,1122.23,1133.7,2282495
29/01/2015,1128.23,1155.8,1125.5,1149.27,3460013
28/01/2015,1156.8,1160.33,1123.33,1132.23,3463524
27/01/2015,1146.67,1166.67,1145.33,1161.33,3390609
23/01/2015,1116.67,1143.97,1116.67,1140.87,4374212
22/01/2015,1104,1112.67,1102.23,1108.87,1811174
21/01/2015,1089.2,1112.13,1087.17,1103.03,3705237
20/01/2015,1081.27,1089.33,1067.33,1086.37,2088779
19/01/2015,1068.67,1082,1067.93,1076.57,2087948
16/01/2015,1055,1074.67,1040,1061.17,4195028
15/01/2015,1030,1057.47,1023.67,1049.13,3419091
14/01/2015,1015,1022.73,1000,1012,1476891
13/01/2015,1029.97,1031.43,1010.8,1013,1318349
12/01/2015,1002.6,1024.67,996.73,1022.8,1535321
09/01/2015,1014.67,1016,992,1000.17,1735730
08/01/2015,1013,1015.67,1002.77,1006.7,1455954
07/01/2015,999.17,1006.67,990.37,1000.33,2063636
06/01/2015,1027.33,1029.83,997.37,1002.73,3048026
05/01/2015,1030.23,1047.33,1030.23,1037.33,2176527
02/01/2015,1001,1026,1001,1023.1,1936584
01/01/2015,995.87,1004.6,994.67,1001.97,674298
31/12/2014,995.5,1003.87,994.67,996.43,1255716
30/12/2014,1002.8,1007.33,995.53,998.83,1373810
29/12/2014,996.77,1004,990.8,993.53,1193694
26/12/2014,988.8,998.6,984.67,993.47,1010930
24/12/2014,998.73,1004.97,980.37,985.23,4556031
23/12/2014,1016.67,1026.27,994.93,998.53,1721754
22/12/2014,1025.33,1029.27,1009.7,1016.13,1321836
19/12/2014,1015.77,1031.13,1012,1023.43,3407025
18/12/2014,996.83,1006,986.23,1004.27,2815365
17/12/2014,985.03,996.13,966.8,979,5619423
16/12/2014,993.33,1007.33,985.8,988.9,2809616
15/12/2014,1000,1012,996.17,1000.8,2593509
12/12/2014,1028.67,1034.83,1003.33,1007.3,3774426
11/12/2014,1026.67,1038.93,1001.93,1025.4,4328835
10/12/2014,1033.33,1043.43,1025.83,1029.53,3034127
09/12/2014,1064.77,1067.33,1034,1039.73,2569559
08/12/2014,1086.67,1090.77,1062.87,1067.87,1585637
05/12/2014,1089.47,1103.33,1079.53,1085.67,2146856
04/12/2014,1097.27,1103.33,1083.33,1086.2,1773839
03/12/2014,1094,1102.5,1088.67,1096.1,1616703
02/12/2014,1079.07,1103.33,1077.33,1093.1,1361465
01/12/2014,1087.47,1093.83,1068.3,1081.33,1493084
28/11/2014,1084.87,1104.37,1084.87,1092.9,2598368
27/11/2014,1090.03,1094,1074,1079.43,2207175
26/11/2014,1092,1097.87,1082.77,1087.33,2177279
25/11/2014,1113.33,1114,1081.8,1091.2,2391167
24/11/2014,1114,1121.3,1099.53,1113.23,2035971
21/11/2014,1093.33,1115.83,1086.67,1110.87,1920029
20/11/2014,1108.73,1111.3,1086.7,1096.63,1216286
19/11/2014,1099.8,1116.6,1098.67,1105.73,2530605
18/11/2014,1077.73,1100.4,1077.67,1096.4,2021486
17/11/2014,1080.67,1085.33,1065.33,1077.23,1502210
14/11/2014,1080.33,1088.6,1072.67,1081.1,1522412
13/11/2014,1080,1092.67,1072.97,1077.6,1714052
12/11/2014,1094,1096,1072.2,1075.67,1937981
11/11/2014,1084,1093.27,1077.7,1091.47,1984457
10/11/2014,1076.67,1097.2,1062.33,1079.6,4498916
07/11/2014,1114.8,1128.6,1086.67,1102.53,3786600
05/11/2014,1106.67,1117.27,1103.13,1110.6,2419614
03/11/2014,1107.33,1117.07,1099.03,1105.2,2578880
31/10/2014,1068.37,1109,1068.37,1103.63,3781296
30/10/2014,1048,1067.27,1048,1065.13,2742090
29/10/2014,1060,1060,1044.4,1051.47,1314041
28/10/2014,1053.33,1061.2,1048.33,1051,1867964
27/10/2014,1044,1053.9,1040.6,1044.9,3198228
23/10/2014,1041.73,1043.33,1035.3,1038.97,472308
22/10/2014,1020,1040,1017.07,1035.83,3645714
21/10/2014,998.33,1010.63,994.97,1008,1853868
20/10/2014,988.2,1002,984.8,996.83,2714394
17/10/2014,954.1,974.87,951.43,968.6,3123662
16/10/2014,951.1,960,946.33,949.13,2213427
14/10/2014,970.17,973.93,957.6,959.93,2222279
13/10/2014,964.93,969.33,955.43,963.87,2268107
10/10/2014,981.2,985.07,962.67,974.47,2465217
09/10/2014,970.67,995,970.67,991.27,2460468
08/10/2014,934,968.47,934,964.83,2570921
07/10/2014,956.67,972.37,936.67,943.2,3002658
01/10/2014,972.17,978.6,961.6,964.57,1696511
30/09/2014,973.37,999.87,967.33,972.17,2474358
29/09/2014,983.9,990.53,964.57,979.07,1763739
26/09/2014,955.7,986.63,955.7,984,2586989
25/09/2014,980,984.33,954.43,964.73,2664182
24/09/2014,1000,1004.47,958.63,976,3623153
23/09/2014,1013.33,1017.37,993.5,997.17,2434547
22/09/2014,1015.93,1028.67,1010.87,1022.13,1744293
19/09/2014,1052.13,1059.63,1018.67,1021.63,2851128
18/09/2014,1007.73,1054.67,1007.73,1049.47,2263371
17/09/2014,1020,1022,1000.13,1012.77,2430665
16/09/2014,1043,1045.6,1005.37,1010.43,2086847
15/09/2014,1046.03,1049,1036.73,1040.37,1171499
12/09/2014,1064.27,1071.07,1050,1052.47,1810773
11/09/2014,1063.33,1072.67,1057.17,1063.43,1703541
10/09/2014,1064.67,1065.93,1053.33,1056.73,1970534
09/09/2014,1086.27,1086.27,1067.5,1070.17,1648011
08/09/2014,1081.47,1088.47,1078,1086.27,2037935
05/09/2014,1060,1080.83,1054.67,1075.07,2508047
04/09/2014,1069.9,1069.9,1048.67,1059.97,1717581
03/09/2014,1055.63,1072,1052.13,1065.47,3937872
02/09/2014,1053.33,1064.73,1037.83,1052.9,2650211
01/09/2014,1023.33,1053.93,1023.33,1051.57,3557882
28/08/2014,1005.53,1023.33,1005.53,1017.67,3008883
27/08/2014,1010.67,1013.17,996.8,1002.43,2603057
26/08/2014,1013.33,1015.17,993.33,1004.13,2759888
25/08/2014,1030,1033.33,1013.33,1018.3,1714194
22/08/2014,1025.53,1038.6,1020.67,1026.67,2614005
21/08/2014,1013.13,1025.33,1004.37,1022.3,2482074
20/08/2014,1023.33,1026.43,1007.7,1011.93,1420566
19/08/2014,1018.73,1029.87,1014.67,1021.77,3303576
18/08/2014,990.07,1016.6,989.2,1010.67,3954626
14/08/2014,975.43,993.17,972,989.4,2250747
13/08/2014,985.2,985.33,961.13,969.07,2688089
12/08/2014,978.17,995.33,978.17,992.73,2213150
11/08/2014,966.8,979.97,966.8,975.17,2653017
08/08/2014,978.9,983.33,960,961.87,3253361
07/08/2014,995,997.3,984.37,987.93,1772376
06/08/2014,989.33,1007.2,986.7,988.87,3269771
05/08/2014,1000,1001.03,983.4,993.37,2510001
04/08/2014,984.07,998.63,984.07,995.97,4058345
01/08/2014,991.93,1001.87,975.4,979.13,6859361
31/07/2014,1018.67,1027.33,999.53,1001.93,7753988
30/07/2014,1058.6,1058.6,1008,1016.07,13149230
28/07/2014,1108.97,1112.93,1090.1,1094.07,2294471
25/07/2014,1111.33,1113,1092.13,1105.33,1344507
24/07/2014,1103.43,1113,1091.77,1108.97,1650941
23/07/2014,1109.23,1118,1100.17,1102.37,1801548
22/07/2014,1115.33,1122.8,1089.53,1103.3,1536590
21/07/2014,1123.7,1132.53,1110.2,1113.5,1887467
18/07/2014,1106.67,1130.57,1097.87,1124.33,1997387
17/07/2014,1100.67,1116.67,1098.87,1112.63,1217438
16/07/2014,1097.53,1116,1079.2,1106.03,2329224
15/07/2014,1080,1094.03,1070,1089.1,2732493
14/07/2014,1050,1071.33,1033.73,1064.97,2333918
11/07/2014,1104,1115.63,1033.33,1049.57,4338266
10/07/2014,1107.4,1144.97,1074,1103.17,5212541
09/07/2014,1126.67,1131.07,1084.4,1101.1,3643758
08/07/2014,1170,1174.53,1108.17,1115.03,4277096
07/07/2014,1166.67,1170,1159.17,1166.23,1767926
04/07/2014,1174.67,1174.67,1150.33,1161.8,1657803
03/07/2014,1173.33,1177.27,1163.4,1168.23,2313723
02/07/2014,1163.3,1173.33,1154.47,1169.3,2128130
01/07/2014,1141.33,1154.6,1138.43,1150.9,1997301
30/06/2014,1116.67,1143.33,1114.67,1134.47,2685537
27/06/2014,1117.47,1125.33,1108.07,1111.53,1327365
26/06/2014,1107.53,1125.2,1100.67,1115.7,2534928
25/06/2014,1116.47,1119.6,1096.53,1100.03,1570332
24/06/2014,1109.07,1133,1103.53,1113.63,2484653
23/06/2014,1101.33,1111.27,1084.97,1104.77,2017127
20/06/2014,1112.53,1114.13,1093.73,1098.63,1485903
19/06/2014,1121,1130.83,1100,1104.47,1613633
18/06/2014,1122.67,1138.67,1100.67,1114.23,2892596
17/06/2014,1090.67,1129.8,1090.67,1123.03,2791131
16/06/2014,1122.67,1123.33,1091.83,1100.33,2210658
13/06/2014,1149.33,1166,1113.53,1123.97,2794629
12/06/2014,1147.7,1155.2,1140,1148.27,1378805
11/06/2014,1161.33,1163.33,1139.33,1144.97,4316724
10/06/2014,1170.53,1172,1146.47,1159.3,3124296
09/06/2014,1133.33,1184.4,1026,1168.1,5893853
06/06/2014,1130,1133.33,1115.43,1127.37,3277179
05/06/2014,1119.83,1129.33,1108.9,1121.23,3696321
04/06/2014,1108,1119.97,1097.33,1116.43,2499419
03/06/2014,1100.67,1116.33,1095.3,1102.23,4200800
02/06/2014,1076.6,1103.33,1069.33,1097.33,6711372
30/05/2014,1039,1056,1026.2,1030.33,2490953
29/05/2014,1051.8,1059.97,1021.33,1033.1,3391968
28/05/2014,1046.83,1068.8,1046.1,1051.4,3189786
27/05/2014,1033.33,1051.77,1014.97,1044.03,3261095
26/05/2014,1025.33,1084.9,1002.2,1032.17,7535436
23/05/2014,989.33,1014.27,989.2,1009.33,2387222
22/05/2014,993.33,1004.6,983.33,987.1,3015093
21/05/2014,1007.4,1008.3,980.17,984.03,3201143
20/05/2014,1022.67,1025.27,998.2,1006.23,3532724
19/05/2014,960.13,1022.6,960.13,1016.37,5544801
16/05/2014,966.67,996.67,925.7,951.8,11804331
15/05/2014,929.47,933.33,914,918.93,3786320
14/05/2014,943.33,950,920.3,929.67,3231377
13/05/2014,933.33,960.67,933.33,939.53,5188619
12/05/2014,900,927.33,898.43,924.83,3919361
09/05/2014,864.33,899.3,858.8,895.13,4375511
08/05/2014,868.33,871.87,850.67,866.1,3285168
07/05/2014,865.13,875.33,859.37,863.73,2302158
06/05/2014,861.03,869.8,859.27,866.67,1984607
05/05/2014,842.73,863.33,834.13,855.97,2194436
02/05/2014,867.3,873.33,840.03,842.37,2832488
30/04/2014,887.33,889.87,854.3,862.73,3469715
29/04/2014,890,894.5,871.7,880.93,3339326
28/04/2014,900,909.27,883.33,885.67,4266413
25/04/2014,916.6,918.77,896.67,899.93,4510083
23/04/2014,910,925.67,900.8,917.57,4769423
22/04/2014,883.33,903.33,878.03,897.7,4476647
21/04/2014,848,883.33,848,881.7,3254261
17/04/2014,840.37,851.27,828,845.97,4721798
16/04/2014,860.9,863.27,837.33,839.93,2713373
15/04/2014,860.43,874.4,850.67,865.23,2215814
11/04/2014,870.77,872.27,860.03,865.67,2806796
10/04/2014,864.17,884.83,862.7,876.17,4725338
09/04/2014,859.33,872.53,851.63,865.37,4062905
07/04/2014,850.87,863.17,844.8,856.23,2376560
04/04/2014,859.27,859.27,844.53,851.4,3040353
03/04/2014,863.4,865.3,836.4,860.07,4524074
02/04/2014,860,873.33,850.03,866.97,3237921
01/04/2014,848.73,860,836,852.7,2856470
31/03/2014,860,868.17,843.23,847.93,3946083
28/03/2014,860,861.6,840.23,858.77,2952044
27/03/2014,849.97,864.07,845.7,855.73,6435498
26/03/2014,834.67,852.47,834.3,850.53,4239243
25/03/2014,820,833.33,815.07,832.3,3608031
24/03/2014,819,825.63,811.23,820.23,4826048
21/03/2014,816.1,823.33,807,811.07,3006924
20/03/2014,820,829.23,810.67,812.7,2957193
19/03/2014,826.27,836.2,819.47,830.67,2946182
18/03/2014,836,845.7,822,827.03,3189525
14/03/2014,811.67,842.3,801.13,836.63,4093326
13/03/2014,812.67,825.23,812.67,816.8,2942418
12/03/2014,816.67,820,804.67,812.17,3076796
11/03/2014,821.23,837.23,812.43,820.03,4450599
10/03/2014,792.83,828,792.83,824.6,6267503
07/03/2014,762,815.33,762,799.1,9813320
06/03/2014,749.5,763.67,745.9,761.67,2598480
05/03/2014,749.2,754.13,742.8,748.9,2453523
04/03/2014,728.67,747.4,726.33,744.47,2621673
03/03/2014,733.7,735.17,724.43,731.7,1801497
28/02/2014,727.47,743.13,727.47,739.77,3390912
26/02/2014,722.47,733.3,721.43,731.1,3813249
25/02/2014,724.37,726.6,715,725.27,2892156
24/02/2014,701.07,726,700.07,723.1,3940515
21/02/2014,691.33,704.67,691.13,703.43,2793134
20/02/2014,681.87,692.63,677.63,689.77,2632166
19/02/2014,678,689.17,675.83,687.53,2676044
18/02/2014,665.37,681.2,660.27,678.27,3418379
17/02/2014,664.1,669.73,659,665.53,1273682
14/02/2014,661.7,665.33,650.67,661.83,1588461
13/02/2014,675.33,677.3,656.93,657.97,1827122
12/02/2014,666.67,678.63,662.63,673.67,2079207
11/02/2014,664.27,671.33,658.23,662.43,1820484
10/02/2014,657.5,667.3,652.67,663.93,2414273
07/02/2014,655.53,658.6,650.8,656.1,2114169
06/02/2014,657.33,659.33,646,650.17,2699858
05/02/2014,653.33,659,649.97,656.93,2288964
04/02/2014,645.77,659.23,643.4,655.33,1948259
03/02/2014,654,659.8,650.27,652.87,1745135
31/01/2014,656.9,663.73,650.43,657.27,2014065
30/01/2014,652.63,658.3,649.6,653.63,2887871
29/01/2014,660.7,670.67,659.1,662.1,2601380
28/01/2014,652.67,664.37,649.33,655.67,3471944
27/01/2014,659.13,661.63,648.7,653.43,3345743
24/01/2014,686,686.3,669.43,670.9,3782706
23/01/2014,673.4,695.6,673.4,688.63,6787535
22/01/2014,675.93,678.2,664.37,669.87,3245709
21/01/2014,670.87,678.37,670.03,674.33,1709856
20/01/2014,668,673.27,659.5,665.97,2311656
17/01/2014,666.2,674.43,663.77,668.57,2133014
16/01/2014,670.4,675.3,660.87,669.33,2767076
15/01/2014,650.2,669,650.2,666.07,2702492
14/01/2014,652.03,664.53,645.33,648,2725886
13/01/2014,636.73,658.6,636.73,653.7,3526029
10/01/2014,648.5,656,634.33,637.37,4818324
09/01/2014,665.9,669.33,646.67,647.93,4402965
08/01/2014,681.33,683.93,664.5,665.57,3084266
07/01/2014,676.67,685.7,672.07,679.67,2833413
06/01/2014,674.73,683.97,666.7,673.67,2579618
03/01/2014,680,688.63,672.03,674.7,3701603
02/01/2014,711.5,719.93,685.53,690.7,2322501
01/01/2014,716.77,719.93,710.93,712.37,694319
31/12/2013,709.33,715.43,708.67,713.5,807740
30/12/2013,718.33,721.33,705.47,709.33,1315139
27/12/2013,714.6,726,713.33,718.63,1130763
26/12/2013,716.67,722.97,710.53,715.13,3320447
24/12/2013,714.87,723.73,714.3,717.33,1472157
23/12/2013,710.37,719.97,709.43,712.67,1976616
20/12/2013,704.2,709.33,695.43,707.4,3290514
19/12/2013,736,737.8,704.7,707.3,3006413
18/12/2013,709.03,733.3,709.03,728.47,3677757
17/12/2013,712.73,716,705.07,709.67,1781411
16/12/2013,701,713.27,697.73,705.57,2871384
13/12/2013,700.03,705.43,695.9,699.97,2455011
12/12/2013,713.33,719.2,705.97,710.03,2607294
11/12/2013,726,727.73,717.37,720.4,3671109
10/12/2013,762,762,728.7,733.6,5716004
09/12/2013,749.33,769.6,749.33,764.6,10248993
06/12/2013,721.07,733.33,721.07,730.93,4490939
05/12/2013,710.17,726.6,710.17,724.3,5140781
04/12/2013,697.4,702.43,688.43,692.83,3999606
03/12/2013,710,722.67,701.87,703.1,3915413
02/12/2013,694.67,716,693.47,713.37,3499136
29/11/2013,682.23,699.2,677.57,697.3,3379232
28/11/2013,673.33,685.67,672.87,681.93,3786026
27/11/2013,669.33,673.33,659.33,671.03,2749061
26/11/2013,665.87,677.6,664.67,669.67,4268600
25/11/2013,646.77,669.83,646.77,668.43,4170087
22/11/2013,633.33,647.3,632.3,642.77,2229485
21/11/2013,646.53,651.33,630.67,632.07,3509820
20/11/2013,661.8,662.27,648.93,651,2002277
19/11/2013,653.33,665.33,652.67,663.9,3666788
18/11/2013,634.2,653.93,634.2,652.03,3619893
14/11/2013,620,640.9,618.5,626.37,2848778
13/11/2013,616.3,622.33,608.07,613.2,4307624
12/11/2013,630,639.83,615.57,619.23,2945373
11/11/2013,641.53,647.93,625.27,629.1,3367299
08/11/2013,636.53,652.67,630.07,649.93,3992885
07/11/2013,642,656.97,636.73,638.3,2947050
06/11/2013,645,652.83,641.03,642.53,1842012
05/11/2013,646,653.8,642.8,644.93,3314157
01/11/2013,648.67,657.33,646.67,654.8,3469187
31/10/2013,643.2,656.63,642.67,649.13,4199709
30/10/2013,649.47,653.33,644,647.63,2948909
29/10/2013,643.27,653.27,627.33,651.37,4114274
28/10/2013,632.27,650.57,632.2,643.6,3632244
25/10/2013,638,639.83,623.8,631.67,3323960
24/10/2013,630.5,649,628.83,643.77,5472924
23/10/2013,624,634.63,616.83,632.9,3742662
22/10/2013,616.67,626,610.77,623.6,3992478
21/10/2013,590,619.67,590,617.03,10203471
18/10/2013,558.07,586.53,551.83,581.37,7851893
17/10/2013,576,577.9,555.67,557.93,2502419
15/10/2013,589.13,593.13,573,581.13,2601645
14/10/2013,587.2,596.1,583.33,584.43,2546867
11/10/2013,570.67,589.93,566.67,588.63,4685207
10/10/2013,563.47,570,560.13,563.8,2064200
09/10/2013,546,566,544.8,563.43,2702966
08/10/2013,546.67,556.67,543.47,552.27,2997116
07/10/2013,548.53,548.53,534.07,539.43,2332347
04/10/2013,550,556.67,544.07,546.6,1934352
03/10/2013,540,554.27,536.7,552.43,2881163
01/10/2013,526.87,536,517.7,533.33,3170175
30/09/2013,540.13,541.93,522.33,525.83,3285600
27/09/2013,558.67,562.4,542.2,543.9,1913720
26/09/2013,551.9,562.67,550.33,552.73,3691578
25/09/2013,551.6,560.53,544.67,554.23,2794283
24/09/2013,538.43,555.2,536,551.2,3117540
23/09/2013,554.67,566.67,538,541.33,2826306
20/09/2013,591.47,591.47,555.2,564.27,4464213
19/09/2013,574.67,599.1,571.23,592.27,5395239
18/09/2013,548.8,563.33,546.13,557.97,1848908
17/09/2013,552,555.93,543.4,547.5,1891097
16/09/2013,565.33,575.17,550,552.27,3746243
13/09/2013,541.97,559.33,540.67,557.6,3311870
12/09/2013,550,553.13,538.43,543.3,3541308
11/09/2013,538.67,554.8,530,545.6,4813329
10/09/2013,513.33,540.43,513.33,538.13,7192485
06/09/2013,488.9,507.6,486,502.73,5137643
05/09/2013,480.2,486.67,478,485.2,4638228
04/09/2013,465.33,475.5,458.27,466,5312423
03/09/2013,488.83,491.3,460.7,462.93,3911592
02/09/2013,483.33,489.33,482.67,485.1,3400772
30/08/2013,481.93,488.67,474.17,483.03,4706265
29/08/2013,477.47,488.87,476.53,482.27,7195913
28/08/2013,465.27,476.67,451.43,470.03,6160430
27/08/2013,492.27,493.33,465,470.43,6005873
26/08/2013,496.13,506.27,490,497.57,3226623
23/08/2013,485.03,495.3,480.77,492.67,5540469
22/08/2013,470,487.3,465.23,482.93,6076082
21/08/2013,496,513.97,470,472.93,5652479
20/08/2013,485.33,496.67,477.33,488.33,5477955
19/08/2013,506,506,472.23,491.73,4197308
16/08/2013,527.03,530,503.37,504.97,5721759
14/08/2013,537.33,539.93,526.93,532.97,2667425
13/08/2013,526.67,541.07,520,535.83,5736387
12/08/2013,526.63,537.6,521.33,531.87,4671435
08/08/2013,521.33,525.33,518.3,520,3485574
07/08/2013,524.67,529.27,514.2,519.33,5682077
06/08/2013,539.8,539.8,521.8,530.17,4088921
05/08/2013,554.67,558.47,540.07,542.5,3464777
02/08/2013,563.5,567.97,551.1,553.43,2316699
01/08/2013,564,576.6,552,563.33,3165392
31/07/2013,567.33,569.67,556.67,564.77,3893292
30/07/2013,566.63,575.3,563.5,566.6,5122898
29/07/2013,564,574.13,557.33,560.77,3961692
26/07/2013,573.33,582.33,562.07,563.83,3707046
25/07/2013,573.5,579.57,566.73,569.57,5297964
24/07/2013,600,600.67,572.9,578.23,8819574
23/07/2013,602.03,615.17,591.87,600.73,9307068
22/07/2013,651.93,658.53,599.7,601,12102995
19/07/2013,656.87,659.7,643.83,649.33,1872306
18/07/2013,646.7,659.17,645.5,656.87,2181914
17/07/2013,656.67,657.87,640,645.47,3068145
16/07/2013,657.53,657.53,639.37,647.5,2565174
15/07/2013,663.33,673.93,661.33,670.93,2322480
12/07/2013,650,666,640.33,663.67,3020894
11/07/2013,646.53,653.33,638.33,643.23,2623677
10/07/2013,637.33,639.87,625,628.31,2369363
09/07/2013,630.67,636.75,626.55,634.8,2004516
08/07/2013,624.18,627.91,616.45,623.58,2306262
05/07/2013,633.11,635.55,623.82,626.13,1762146
04/07/2013,628.45,636,618.4,623.18,2970257
