Date,TCS-EQ O,TCS-EQ H,TCS-EQ L,TCS-EQ C,TCS-EQ V
18/04/2017,1165,1167.1,1151.03,1154.4,1730620
17/04/2017,1165.2,1166.45,1147.58,1157.43,2270882
13/04/2017,1200,1204.5,1160.53,1164.33,2500472
12/04/2017,1211.25,1214,1191.5,1196.63,1050538
11/04/2017,1208.65,1221.55,1203,1209.65,1557784
10/04/2017,1216,1224.5,1202.5,1211.13,2543264
07/04/2017,1197.45,1216.63,1196.08,1214.53,2277012
06/04/2017,1200,1205,1196.28,1200.03,1720704
05/04/2017,1209.95,1209.95,1197.5,1200.63,2905568
03/04/2017,1217.5,1217.5,1204.1,1205.85,1196888
31/03/2017,1219.2,1220.43,1207.5,1215.9,1867044
30/03/2017,1222.45,1232.5,1217.5,1220.5,2986086
29/03/2017,1218,1225.4,1212.8,1222.3,1717764
28/03/2017,1205,1221.7,1205,1214.98,1153158
27/03/2017,1213.48,1220,1203,1206.03,2181270
24/03/2017,1234.9,1234.9,1211.65,1213.6,5099814
23/03/2017,1241,1242.53,1223.6,1230.18,2620638
22/03/2017,1240.08,1248,1234.98,1239.48,1888716
21/03/2017,1241,1246,1232.5,1243.35,3373700
20/03/2017,1262.98,1262.98,1233,1240,3487540
17/03/2017,1273,1273,1254.88,1262.88,2593152
16/03/2017,1253,1263.5,1253,1260.45,1571818
15/03/2017,1286,1286.08,1246.93,1249.15,3022496
14/03/2017,1278.4,1293.58,1275.53,1283.75,3402294
10/03/2017,1259.8,1274.78,1256.98,1271.13,1171420
09/03/2017,1257.08,1262,1252.03,1259.88,858468
08/03/2017,1251,1260,1246.1,1256.1,1791510
07/03/2017,1241.45,1252.5,1237.53,1249.9,1511672
06/03/2017,1240,1242,1227.28,1236.25,1400694
03/03/2017,1246,1249.85,1237.7,1247.03,1013970
02/03/2017,1243.35,1255,1235.03,1250.73,1544942
01/03/2017,1239.95,1250.95,1235,1239.78,1130374
28/02/2017,1244.75,1245,1225,1233.13,2354828
27/02/2017,1239.55,1251,1235.03,1244.93,2139892
23/02/2017,1207.5,1246.63,1207.5,1240.9,4853352
22/02/2017,1232.95,1235,1200.08,1205.75,4505496
21/02/2017,1257,1262.95,1227.58,1232.68,5501112
20/02/2017,1212.5,1277.5,1204.05,1251.1,3973948
17/02/2017,1236,1237.8,1201,1203.95,2723324
16/02/2017,1230,1239,1217.8,1223.88,4175680
15/02/2017,1198.5,1214,1187.55,1206.85,1924972
14/02/2017,1209.83,1209.83,1199,1203.13,2033328
13/02/2017,1198,1214.5,1191.18,1207.13,3819812
10/02/2017,1155.5,1212.23,1155.5,1198.98,5782160
09/02/2017,1137.5,1164,1135.1,1158.65,4033202
08/02/2017,1122.45,1141.3,1122.03,1135.48,2212584
07/02/2017,1122,1126.3,1113,1122.3,1814638
06/02/2017,1129,1129.25,1107.48,1120.38,2408910
03/02/2017,1104.85,1121.5,1095.5,1116.28,2153372
02/02/2017,1085.03,1109.5,1076.5,1103.83,6009482
01/02/2017,1110,1119.98,1077.78,1083.95,4864152
31/01/2017,1160,1166.03,1100.03,1114.9,4666804
30/01/2017,1170.5,1175.98,1159.08,1166.45,2577956
27/01/2017,1172.53,1189.38,1172.53,1178.9,2871658
25/01/2017,1161.3,1180,1159.03,1176.5,4111648
24/01/2017,1152,1161.5,1145,1159.18,2282638
23/01/2017,1132.5,1156.75,1129.9,1153.35,2318546
20/01/2017,1143.5,1150,1132.5,1142.68,2037246
19/01/2017,1147.5,1147.58,1141.48,1145.5,2251676
18/01/2017,1139,1149,1132.73,1147.55,3136574
17/01/2017,1127.45,1143.9,1126.4,1139.38,3009956
16/01/2017,1125,1136.95,1114,1129.28,3364808
13/01/2017,1174,1178.98,1118.93,1124.65,10235580
12/01/2017,1162.2,1180,1152,1172.18,2570374
11/01/2017,1157.5,1164.8,1140.1,1162.2,1931296
10/01/2017,1152,1164.9,1145.75,1157.68,1533914
09/01/2017,1137.5,1155.65,1128.5,1151.85,1854578
06/01/2017,1160.5,1164.68,1128.55,1140.7,3009896
05/01/2017,1192,1194.98,1160.2,1167.2,2216404
04/01/2017,1184.85,1194.43,1179.15,1189.75,1420066
03/01/2017,1180.63,1185.85,1171.65,1184.13,1475324
02/01/2017,1183.3,1187.55,1176.2,1180.68,823132
30/12/2016,1177.45,1189.3,1172.83,1182.78,1405748
29/12/2016,1151.5,1179.95,1151.5,1175.85,1963516
28/12/2016,1163.35,1174.95,1151.58,1156.7,1350418
27/12/2016,1140.75,1165,1140.75,1161.7,1294692
26/12/2016,1133,1150.8,1133,1146.55,897408
23/12/2016,1150,1158.88,1139.4,1144.05,1118954
22/12/2016,1153,1162.5,1143.1,1153.85,1868300
21/12/2016,1171.9,1171.9,1152.8,1156.8,2034902
20/12/2016,1146,1172.5,1143.53,1169.65,2922760
19/12/2016,1140,1148.85,1130.65,1144.45,1334210
16/12/2016,1138.5,1145,1126,1141.33,1987230
15/12/2016,1101,1136.05,1101,1129.65,4295410
14/12/2016,1107,1112.35,1094.5,1103.8,1870366
13/12/2016,1109,1109,1091.5,1100.15,2147534
12/12/2016,1097.4,1108.8,1081.5,1104.1,1311758
09/12/2016,1102.5,1109.95,1086.65,1097.63,1588718
08/12/2016,1080.25,1099.5,1080,1097.88,3239546
07/12/2016,1091.1,1092.23,1072.83,1077.28,2065706
06/12/2016,1095,1101.98,1084.95,1091.18,1593444
05/12/2016,1114.5,1118.93,1085,1093,2249526
02/12/2016,1129,1135.4,1102.6,1110.93,1998032
01/12/2016,1138.5,1145,1127.03,1131.73,1123052
30/11/2016,1132.5,1147.38,1121.15,1138.03,3445832
29/11/2016,1137.5,1146,1126.28,1129.93,1442296
28/11/2016,1147,1159.73,1125.95,1141.3,1924296
25/11/2016,1106,1153.63,1096.1,1150.18,4276148
24/11/2016,1077.45,1103.8,1068.5,1094.23,3026234
23/11/2016,1074.5,1081.48,1063.6,1078.18,1275808
22/11/2016,1066,1088.73,1061.03,1067.5,1318860
21/11/2016,1063.1,1070,1052.5,1066.45,1793366
18/11/2016,1071,1075,1052.1,1062.55,2140534
17/11/2016,1092.5,1104.3,1065.08,1068.6,2504688
16/11/2016,1072.55,1104.45,1069,1094.8,4019958
15/11/2016,1058.45,1078.78,1025.95,1060.65,6290324
11/11/2016,1073.53,1073.53,1043.1,1050.58,2398424
10/11/2016,1102.4,1108.75,1070.4,1077.73,2172426
09/11/2016,1090,1137.5,1071.43,1084.93,4500226
08/11/2016,1140.23,1153.5,1130,1141.6,1933634
07/11/2016,1168.95,1172.45,1130.03,1138.53,2048052
04/11/2016,1160,1168.08,1147,1165.28,1183752
03/11/2016,1147,1167.5,1142.25,1159.73,1463310
02/11/2016,1170.5,1172,1147.5,1152.03,2325076
01/11/2016,1199.85,1199.85,1167.08,1175,2934776
30/10/2016,1199.35,1204.48,1191,1195.53,85352
28/10/2016,1205,1207.55,1194,1199.35,1752102
27/10/2016,1189.85,1214.75,1182.75,1209.05,2941602
26/10/2016,1199.3,1201.38,1186.25,1198.13,1437130
25/10/2016,1202.5,1207.3,1190.5,1199.23,1772466
24/10/2016,1214.1,1217.45,1201.28,1213.85,1253190
21/10/2016,1200,1215.95,1199.13,1214.33,1259660
20/10/2016,1198.45,1204.68,1193,1200.58,1265854
19/10/2016,1200.5,1205,1185.15,1197.55,1985058
18/10/2016,1188,1207.85,1177.4,1200.1,2128632
17/10/2016,1184.45,1187.9,1172.2,1181.23,2728346
14/10/2016,1157.5,1193.5,1145.5,1183.1,7741214
13/10/2016,1181.65,1184.95,1160.45,1164.45,5173334
10/10/2016,1184.95,1193.45,1177.53,1190.15,1202142
07/10/2016,1194,1194,1179.1,1183.9,1816512
06/10/2016,1197.5,1201.2,1186.38,1194.38,2267572
05/10/2016,1204,1207.7,1188.05,1193.18,1176354
04/10/2016,1210,1212.53,1199,1202.58,1780718
03/10/2016,1225,1228.83,1200.55,1205.85,1818880
30/09/2016,1218.53,1224.9,1211.55,1215.4,2175364
29/09/2016,1217.5,1228.25,1209.8,1218.9,3603958
28/09/2016,1215.5,1218.75,1207.6,1211.53,1731294
27/09/2016,1200.55,1224,1200.55,1218.05,2038792
26/09/2016,1200.55,1209.55,1197.5,1200.55,1753476
23/09/2016,1191,1201.93,1185.58,1199.05,1800726
22/09/2016,1212.63,1214,1185.55,1189,2857574
21/09/2016,1203.85,1212,1200.35,1206.7,1678020
20/09/2016,1205.5,1208.45,1192.7,1203.25,1184552
19/09/2016,1182.5,1213.5,1175,1205.73,2802546
16/09/2016,1168.35,1188,1160,1180.85,4358004
15/09/2016,1169.98,1171.05,1158.38,1163.48,2818964
14/09/2016,1181,1188.8,1155,1164.23,2069858
12/09/2016,1168.5,1181.98,1162,1179.53,2024454
09/09/2016,1164.85,1183.33,1160.03,1176.23,2742438
08/09/2016,1180,1180,1142.38,1161.05,7021516
07/09/2016,1249.85,1249.85,1211.5,1220.28,3854040
06/09/2016,1259.95,1260.08,1240,1242.03,2239066
02/09/2016,1256,1259.7,1248.03,1257.4,1742330
01/09/2016,1262.45,1267.48,1243.53,1253.75,1345736
31/08/2016,1275,1275,1250.43,1255.65,3231668
30/08/2016,1255,1274.9,1250.63,1272.08,1444026
29/08/2016,1267.48,1267.48,1233.38,1250.28,1488728
26/08/2016,1279.9,1286.28,1258.6,1262.48,1250314
25/08/2016,1290,1294.85,1263,1275.53,1939690
24/08/2016,1294.9,1301,1284.53,1286.03,1116878
23/08/2016,1272.48,1302.48,1270.1,1300.53,1503374
22/08/2016,1294,1297.23,1268.15,1274.35,2265274
19/08/2016,1320,1323.23,1300,1301.75,2416244
18/08/2016,1317.5,1328.78,1315.05,1319.28,1292064
17/08/2016,1349.5,1349.5,1309,1312.28,1848566
16/08/2016,1369,1370,1336.93,1345.85,3183754
12/08/2016,1352.5,1372.4,1351.03,1369.23,2327358
11/08/2016,1332.78,1357.5,1332.78,1354.95,2233138
10/08/2016,1325.5,1341,1324,1337.7,2062078
09/08/2016,1329,1329.9,1289.43,1325.1,2261914
08/08/2016,1320,1334,1314.53,1324.75,2058244
05/08/2016,1336.95,1342.15,1316,1324.55,1868484
04/08/2016,1335,1341.48,1318.13,1326,1415416
03/08/2016,1343,1349.5,1324.53,1328.15,2294702
02/08/2016,1351.45,1357.85,1344.9,1349.6,2578162
01/08/2016,1316,1362.5,1316,1354.13,3961704
29/07/2016,1307,1317.45,1299.5,1309.65,2488084
28/07/2016,1290.25,1314.78,1288.53,1309.63,4632080
27/07/2016,1277.5,1290.2,1272.5,1288.78,1750510
26/07/2016,1279.48,1284,1266.5,1276.3,2311290
25/07/2016,1256,1281.6,1252.9,1279.48,1688796
22/07/2016,1249.45,1262,1246,1257.55,1517216
21/07/2016,1244.75,1259.75,1232.23,1253.03,2527148
20/07/2016,1225,1251.25,1224.08,1247.48,2815252
19/07/2016,1213.75,1236.4,1213.75,1233.1,2362896
18/07/2016,1223.5,1234.5,1215.3,1216.73,2598850
15/07/2016,1258.5,1263.9,1213.28,1222.68,8336366
14/07/2016,1243,1264.5,1235.5,1260.95,2699988
13/07/2016,1239,1249.63,1225.63,1246.55,2102300
12/07/2016,1235.85,1237.5,1217.93,1232.48,1465536
11/07/2016,1215,1235.9,1213.5,1232.08,1543632
08/07/2016,1217.5,1221.03,1201.75,1213.3,2456356
07/07/2016,1243.85,1245.93,1212.5,1214.9,3316800
05/07/2016,1247.1,1248.53,1238.58,1242.65,1559748
04/07/2016,1258,1262.93,1241,1247.1,1883484
01/07/2016,1281,1282.3,1247.18,1250.43,2197296
30/06/2016,1261,1281.45,1250.18,1276.55,5121812
29/06/2016,1237.5,1256.25,1232.65,1251.45,2531264
28/06/2016,1247.93,1251.45,1229.2,1231.98,4499524
27/06/2016,1273.5,1273.5,1241.33,1247.93,4272566
24/06/2016,1282.58,1296.6,1257.08,1286.98,3766586
23/06/2016,1327.5,1329.75,1312.65,1322.68,1397014
22/06/2016,1325,1338.85,1315.88,1333.83,1761712
21/06/2016,1331.75,1332.5,1320.7,1325.6,1027690
20/06/2016,1301.3,1334,1295.9,1329.65,1872838
17/06/2016,1279.5,1305,1279.5,1301.3,1878988
16/06/2016,1272.78,1282.35,1258.23,1279.15,1145070
15/06/2016,1265,1282.45,1261,1278.43,1270844
14/06/2016,1279.48,1279.48,1259.13,1267.43,977570
13/06/2016,1270,1276.68,1259,1273.5,1029978
10/06/2016,1283,1301.63,1276.6,1277.88,1396832
09/06/2016,1311.2,1311.2,1277.6,1288.63,1562138
08/06/2016,1308.63,1314.28,1302.75,1306.55,938266
07/06/2016,1307,1319.5,1306.5,1315.58,1202194
06/06/2016,1310.25,1319.5,1301.6,1306.25,1322026
03/06/2016,1325.7,1329,1310.25,1314.78,1554922
02/06/2016,1300,1327.15,1300,1325.08,1408756
01/06/2016,1285.6,1322.5,1285.5,1316.78,1911942
31/05/2016,1320,1323.5,1281,1284.7,3722608
30/05/2016,1291.5,1320.98,1291,1318.2,1349464
27/05/2016,1276.58,1289.93,1275.3,1286.33,1104676
26/05/2016,1265,1282.45,1252.55,1274.35,1943248
25/05/2016,1240.5,1266.48,1240.5,1263.23,1548678
24/05/2016,1242,1244.13,1229.8,1233.85,1339158
23/05/2016,1272,1272.95,1240.1,1245.73,1533016
20/05/2016,1271.15,1282.9,1261.4,1264.65,1230918
19/05/2016,1277.5,1280,1263.05,1278.48,1038792
18/05/2016,1282.93,1282.93,1263.03,1275.55,1500740
17/05/2016,1282.1,1295.63,1276,1285.1,1756698
16/05/2016,1269,1282.4,1261.25,1275.58,1111526
13/05/2016,1282.5,1283,1255.08,1261.7,1621730
12/05/2016,1260.28,1284.95,1260.28,1283.1,1513082
11/05/2016,1250,1262.8,1245,1259.15,1598716
10/05/2016,1257.5,1266.98,1248,1261.45,1158534
09/05/2016,1236.7,1259,1228.2,1256.28,1821276
06/05/2016,1232.5,1242.15,1215.5,1236.7,885598
05/05/2016,1239,1244.98,1231.78,1235.15,1246566
04/05/2016,1236.95,1247.03,1228.5,1239,1364892
03/05/2016,1262.5,1265,1236,1239.05,2153118
02/05/2016,1264.5,1265,1250,1263.35,1116692
29/04/2016,1258.5,1271,1255,1267.75,2372178
28/04/2016,1250.65,1270,1249.05,1263.88,4992744
27/04/2016,1240,1257.3,1237.95,1255.55,1848670
26/04/2016,1224.5,1246.75,1221,1244.9,2554368
25/04/2016,1201.15,1228.53,1201.15,1225.63,2267654
22/04/2016,1209.5,1217.7,1202.1,1208.53,1964126
21/04/2016,1225.5,1233.7,1206.1,1212.2,2525724
20/04/2016,1267.45,1267.45,1220,1225.18,6405024
18/04/2016,1226.5,1276.75,1220,1259.88,7121504
13/04/2016,1265,1272.5,1256.25,1263.1,1601468
12/04/2016,1249,1262.5,1244.05,1259.08,1303628
11/04/2016,1216.5,1258.5,1206.5,1253.33,2400648
08/04/2016,1233,1236.85,1213.5,1216.03,1399500
07/04/2016,1240,1242.35,1228.5,1235.4,2390942
06/04/2016,1235,1244.5,1229.68,1240.95,1763150
05/04/2016,1235.4,1242.45,1221.03,1231.38,1491794
04/04/2016,1228,1244,1223.5,1235.63,1752352
01/04/2016,1252.5,1260.43,1217.05,1226.95,3041400
31/03/2016,1239.15,1275,1236.08,1260.15,4363964
30/03/2016,1235.45,1252.5,1230,1244.75,2136504
29/03/2016,1239,1243.48,1227.5,1234.7,1838796
28/03/2016,1245.5,1258.58,1230.78,1236.7,3320882
23/03/2016,1243.95,1243.95,1228.65,1236.9,2278434
22/03/2016,1221,1242.5,1218.25,1236.55,1951984
21/03/2016,1213,1227.48,1210,1223.13,2336982
18/03/2016,1180,1215,1180,1212.93,3204070
17/03/2016,1167,1180.9,1166,1176.03,2221088
16/03/2016,1157.5,1166,1153.45,1163.53,1918246
15/03/2016,1174.53,1181.75,1160.05,1164.95,1623356
14/03/2016,1181,1199,1170,1177.5,1636742
11/03/2016,1170,1195.43,1167.5,1182.63,1530528
10/03/2016,1178.03,1179.93,1157.48,1174.15,1661666
09/03/2016,1170.5,1184.7,1147.58,1178.63,2017784
08/03/2016,1171.05,1183.5,1152.1,1177.15,1268152
04/03/2016,1190,1190,1174.78,1178.78,1512966
03/03/2016,1168,1195.5,1150.5,1186.58,2648284
02/03/2016,1152.5,1165,1128.13,1159.43,1527486
01/03/2016,1096.5,1142.55,1081,1138.33,1999760
29/02/2016,1118.5,1118.5,1057.5,1088.4,2191718
26/02/2016,1114.85,1128.45,1099.8,1105.25,1537536
25/02/2016,1109.9,1114,1092.83,1106.43,1830556
24/02/2016,1131.23,1131.23,1100.6,1105.48,1659328
23/02/2016,1155.13,1159.95,1128.38,1132,1306852
22/02/2016,1160.13,1171.5,1152.5,1157.95,1324884
19/02/2016,1153.68,1163.5,1152.73,1159.83,879012
18/02/2016,1142.5,1159.88,1139,1157.93,1529140
17/02/2016,1132.5,1139.83,1123.2,1137.78,1585178
16/02/2016,1133,1141,1121.5,1132.78,1588702
15/02/2016,1125,1153.43,1120,1134.58,2479712
12/02/2016,1100,1121.7,1082,1113.3,2172568
11/02/2016,1140,1144.5,1085.83,1098.98,1962408
10/02/2016,1137.5,1144.95,1129.05,1134.4,1890732
09/02/2016,1166.8,1166.8,1127.8,1140.7,2489610
08/02/2016,1200,1206.03,1173.5,1181.48,1063658
05/02/2016,1204.05,1219.98,1204.05,1210.98,1402996
04/02/2016,1210.95,1220,1201,1210.03,1250046
03/02/2016,1193.75,1214.95,1180.15,1208.15,1308692
02/02/2016,1204.5,1216.5,1189.85,1199.05,1475588
01/02/2016,1195.55,1206.48,1179.5,1201.35,1495274
29/01/2016,1179.35,1200,1167.53,1195.65,2235744
28/01/2016,1157.75,1174.45,1154.03,1165.6,3106660
27/01/2016,1151,1164.98,1140.95,1159.88,1626986
25/01/2016,1150.95,1169.5,1145.75,1152.33,1397560
22/01/2016,1136.5,1151.03,1130,1147.88,1343178
21/01/2016,1142.5,1144.95,1122.88,1127.25,2675536
20/01/2016,1136.9,1142.5,1121.5,1140.05,1615954
19/01/2016,1138.5,1150,1134.15,1139.65,967910
18/01/2016,1131,1145.95,1130,1138.83,2213922
15/01/2016,1144.43,1145.85,1127.5,1130.55,3269408
14/01/2016,1136.5,1149.45,1125,1139.4,2742052
13/01/2016,1158.5,1163.5,1127.55,1139.6,4746092
12/01/2016,1181.35,1182.5,1150.8,1163.53,3482594
11/01/2016,1191.25,1192,1174.43,1181.18,2930228
08/01/2016,1192.5,1203.68,1186.25,1198.8,1907544
07/01/2016,1185,1191.45,1180,1185.63,3199580
06/01/2016,1175.1,1193.08,1175.1,1190.8,2653228
05/01/2016,1192.5,1193.3,1170.5,1174.48,2678020
04/01/2016,1205.08,1207,1183.03,1184.8,1870184
01/01/2016,1219.5,1219.5,1206.13,1208.2,712262
31/12/2015,1207.88,1224.25,1203.75,1218.43,2480636
30/12/2015,1226.53,1229.5,1206.15,1209.15,1605762
29/12/2015,1229.18,1232.65,1222.88,1227.9,1708524
28/12/2015,1214,1233.2,1210.1,1231.35,3704198
24/12/2015,1210.5,1219.1,1202,1217.13,843160
23/12/2015,1207.5,1217.5,1205.28,1212.9,849834
22/12/2015,1220,1220,1200,1202.53,1560858
21/12/2015,1209.97,1225,1203.43,1223.2,1610104
18/12/2015,1210,1217.1,1200.33,1208.4,3024970
17/12/2015,1207.5,1222.5,1196.68,1219.88,1618844
16/12/2015,1192,1207.25,1192,1204.2,1435934
15/12/2015,1189.22,1192.5,1181.53,1187.93,1135868
14/12/2015,1167.6,1193.5,1165.3,1189.22,2718532
11/12/2015,1191.5,1195.97,1181.63,1193,1652378
10/12/2015,1184.5,1195.6,1176,1192.28,1723988
09/12/2015,1168.95,1186.4,1160,1183.83,5282806
08/12/2015,1159.7,1174.5,1158.65,1164.5,1139964
07/12/2015,1166.1,1171.95,1157.63,1159.9,1382604
04/12/2015,1170,1173.65,1160.55,1164.2,1246092
03/12/2015,1180,1186.5,1173.5,1175.38,2283358
02/12/2015,1189,1189.05,1173.25,1182.6,1640296
01/12/2015,1181.45,1189.03,1178.53,1180.95,1721994
30/11/2015,1182.5,1195.63,1175.08,1182.35,4100048
27/11/2015,1174,1179.72,1166.25,1176.68,1737206
26/11/2015,1188.95,1191.2,1168.93,1172.78,2915292
24/11/2015,1190.03,1196.22,1182.75,1183.97,998640
23/11/2015,1202.65,1206.7,1191.13,1195.53,1088082
20/11/2015,1183.25,1211.78,1180.97,1199.18,2012126
19/11/2015,1182.68,1190.8,1176,1181.28,1866906
18/11/2015,1194.45,1194.45,1173,1175.72,1520352
17/11/2015,1190.25,1199.22,1187.5,1195.28,1985028
16/11/2015,1195,1195,1178,1187.3,2043528
13/11/2015,1219.03,1219.03,1193.28,1198.7,2743232
11/11/2015,1237.5,1237.5,1225,1234.4,135164
10/11/2015,1236.47,1238.5,1225,1229.08,1361920
09/11/2015,1247.5,1251.38,1234.3,1235.68,2021556
06/11/2015,1246,1259.13,1241.72,1252.88,908024
05/11/2015,1265.4,1267.47,1240,1241.33,1596098
04/11/2015,1272.5,1273.6,1260,1266.9,991434
03/11/2015,1264,1273.9,1259.25,1271.72,1364906
02/11/2015,1250,1261.4,1243.78,1258.68,1319294
30/10/2015,1250,1255.95,1242.5,1247.6,1516696
29/10/2015,1266.78,1267.7,1245.03,1247.68,3130316
28/10/2015,1255.03,1266.78,1255.03,1264.55,1255342
27/10/2015,1265.03,1272.45,1260.18,1265.55,1530420
26/10/2015,1274.5,1274.5,1257.55,1268.28,1414630
23/10/2015,1274,1274,1263.65,1268.58,2335398
21/10/2015,1267.5,1271,1261.13,1265,1929688
20/10/2015,1248.13,1265,1247.8,1263.38,2695084
19/10/2015,1245,1247.47,1227.93,1244.38,3130642
16/10/2015,1240.45,1246,1235,1236.88,2333828
15/10/2015,1245,1251.75,1232.5,1233.88,3215710
14/10/2015,1274,1274,1240,1241.85,8337128
13/10/2015,1301.4,1306,1283.8,1299.28,6179712
12/10/2015,1327.5,1330.18,1293.5,1296.3,2455912
09/10/2015,1325.25,1325.3,1304,1314.83,2249724
08/10/2015,1335,1339.18,1310,1316.9,2357550
07/10/2015,1346.98,1358.5,1323.48,1326.98,2065530
06/10/2015,1362.5,1363,1342,1350,3979590
05/10/2015,1326.35,1385,1326.35,1355.83,4807306
01/10/2015,1299.5,1324.98,1296.1,1322.3,2834408
30/09/2015,1321.85,1321.85,1285.47,1294.03,3368336
29/09/2015,1291.68,1317,1284.93,1294.13,3325952
28/09/2015,1297,1309.5,1289.75,1296.85,2366812
24/09/2015,1267.75,1295,1264.95,1290.2,2354254
23/09/2015,1267.15,1278.88,1256.3,1266.33,1228352
22/09/2015,1278.75,1286.2,1245,1263.4,2081246
21/09/2015,1275,1278.55,1266.6,1275.53,1108840
18/09/2015,1282.5,1293,1269.5,1275.63,2455294
16/09/2015,1277.5,1282.5,1270.53,1275.18,1756816
15/09/2015,1275.83,1279.45,1268,1273.8,1379900
14/09/2015,1282.5,1282.5,1271.5,1275.83,1589318
11/09/2015,1273.25,1284.2,1270.3,1276,1592672
10/09/2015,1271,1289.25,1263.5,1272.7,2665818
09/09/2015,1281.47,1287,1272,1274.88,2045076
08/09/2015,1272.5,1282.05,1261.75,1270.15,1787746
07/09/2015,1276.5,1279.97,1266.35,1269.88,1759184
04/09/2015,1305.7,1307.45,1269.58,1273.72,2426396
03/09/2015,1298.05,1307.5,1288.13,1302.8,2265074
02/09/2015,1279.85,1310.22,1274,1295.9,3765950
01/09/2015,1278,1305.6,1265,1268.7,2987602
31/08/2015,1295,1295,1265.53,1282.03,3692044
28/08/2015,1304.5,1304.5,1278.85,1285.43,2744152
27/08/2015,1307.45,1307.45,1272.9,1287.33,5264798
26/08/2015,1279.03,1319.5,1255.97,1288.38,3216158
25/08/2015,1293.95,1311,1267.75,1283.58,3925800
24/08/2015,1319.5,1322.5,1284.55,1289.33,4692344
21/08/2015,1356,1364.95,1327.55,1338.08,3536080
20/08/2015,1372.5,1372.5,1336,1343.43,2349298
19/08/2015,1375,1376.43,1360.95,1366.8,1690070
18/08/2015,1353.45,1374.95,1345,1370.45,1916926
17/08/2015,1345.05,1348.4,1327.5,1342.38,773644
14/08/2015,1319,1359.68,1318.55,1351.6,2293964
13/08/2015,1335,1342,1278,1317.8,1406426
12/08/2015,1301.55,1345.7,1301,1335.85,3479784
11/08/2015,1289,1305,1271.05,1302.1,2200306
10/08/2015,1286,1294.5,1278.3,1286.05,1431182
07/08/2015,1286.5,1286.5,1273.5,1276.03,1188506
06/08/2015,1282.5,1291.5,1275.05,1286.65,2211366
05/08/2015,1260,1275,1255.5,1273.58,988994
04/08/2015,1255.2,1261.5,1243,1254.45,2342692
03/08/2015,1251.7,1262.5,1250.45,1254.8,1179324
31/07/2015,1244.95,1259.5,1243.5,1255.38,1963776
30/07/2015,1258.03,1258.4,1236.4,1240.33,2770574
29/07/2015,1255.5,1257.53,1241.75,1253.38,2413318
28/07/2015,1249.75,1259.5,1246.08,1251.03,1891188
27/07/2015,1244,1252.5,1240.58,1248.53,2003738
24/07/2015,1248.75,1258.25,1246.05,1252.58,1574972
23/07/2015,1258.75,1268.93,1241.5,1244.3,1496780
22/07/2015,1280.5,1284.5,1260.53,1264.03,1320628
21/07/2015,1288,1300.18,1277.55,1280.7,1274500
20/07/2015,1282,1291.95,1275.95,1289.58,853786
17/07/2015,1273.4,1285.05,1271.65,1282.2,1070526
16/07/2015,1271.85,1279.43,1263.3,1270.1,1456608
15/07/2015,1250.5,1274.97,1250,1272.88,2003660
14/07/2015,1255.5,1257.5,1245,1249.75,1703274
13/07/2015,1237.7,1259.3,1237.7,1254.78,2280308
10/07/2015,1279.5,1279.5,1227.5,1237.18,8263654
09/07/2015,1297.5,1299.13,1253.33,1261.25,3934122
08/07/2015,1298.97,1310.85,1290.25,1297.55,2667850
07/07/2015,1316.38,1323.45,1301.5,1308.13,1642836
06/07/2015,1290.15,1322.5,1290.15,1316.65,1182338
03/07/2015,1286.53,1305,1285,1301.95,963470
02/07/2015,1300,1301.47,1285.53,1288.88,1445880
01/07/2015,1281.95,1304,1278.38,1296.55,1279708
30/06/2015,1292.5,1294.38,1270,1275.47,1549952
29/06/2015,1286,1302,1271.7,1296.45,1372756
26/06/2015,1275.1,1298.18,1275.1,1296.4,1290102
25/06/2015,1281,1286.5,1272.08,1275,1930992
24/06/2015,1290,1293.95,1279.43,1285.15,1170246
23/06/2015,1300,1304,1283.6,1287.3,898318
22/06/2015,1273.5,1300,1273.5,1295.75,1102002
19/06/2015,1267.5,1277.5,1263.55,1274.78,1999610
18/06/2015,1257.5,1273.15,1254,1265.03,2165046
17/06/2015,1260.5,1264.58,1250.9,1256.9,1975720
16/06/2015,1250,1259.65,1247.22,1256,1267396
15/06/2015,1252.65,1260.22,1240.5,1252.4,2525176
12/06/2015,1285.95,1294.47,1238.4,1252.9,2571456
11/06/2015,1302.75,1306.5,1278.38,1285.65,1847336
10/06/2015,1283,1305,1281.9,1300.38,2763350
09/06/2015,1292.5,1295,1275.5,1280.83,2578914
08/06/2015,1295,1295,1280.83,1288.72,1570320
05/06/2015,1296,1304.5,1285,1287.93,2308534
04/06/2015,1308.55,1311.4,1294.25,1302.83,4131468
03/06/2015,1302,1312.8,1295.25,1305.45,1804684
02/06/2015,1308,1315,1295.25,1299.95,3935820
01/06/2015,1304.72,1323.55,1304.18,1308.88,882264
29/05/2015,1308.5,1324.3,1298.63,1305.15,4423532
28/05/2015,1301.95,1311.5,1291.13,1304.75,2763608
27/05/2015,1304,1316.58,1296,1307.63,1620690
26/05/2015,1302.5,1311.63,1294.45,1304.43,1961740
25/05/2015,1310,1318.45,1292.85,1300.5,982978
22/05/2015,1275,1314.38,1269.63,1308.95,2691632
21/05/2015,1278.5,1290,1274.08,1277.75,1579578
20/05/2015,1260,1284.95,1258.45,1278.53,1897814
